Time (s)   VCAP                     VCOAX                    ICOAX                    VTWO                     ITWO                     VONE                     IONE                     VTWIN                    ITWIN                    VCOIL                    ICOIL                    
 4.75225E-06  -1.24793E+03  -1.77344E+04   3.05069E+04  -1.12209E+04   3.82527E+04  -1.13186E+04   3.82562E+04  -1.11886E+04   3.82640E+04  -7.66306E+03   3.82640E+04
 4.75475E-06  -1.26975E+03  -1.77495E+04   3.05927E+04  -1.12270E+04   3.81909E+04  -1.13232E+04   3.82079E+04  -1.11986E+04   3.82123E+04  -7.66944E+03   3.82123E+04
 4.75725E-06  -1.29163E+03  -1.77631E+04   3.06785E+04  -1.12381E+04   3.81288E+04  -1.13243E+04   3.81619E+04  -1.12005E+04   3.81605E+04  -7.67044E+03   3.81605E+04
 4.75975E-06  -1.31358E+03  -1.77781E+04   3.07643E+04  -1.12475E+04   3.80745E+04  -1.13262E+04   3.81116E+04  -1.11939E+04   3.81088E+04  -7.66504E+03   3.81088E+04
 4.76225E-06  -1.33558E+03  -1.77908E+04   3.08500E+04  -1.12501E+04   3.80287E+04  -1.13325E+04   3.80530E+04  -1.11892E+04   3.80571E+04  -7.66300E+03   3.80571E+04
 4.76475E-06  -1.35765E+03  -1.78051E+04   3.09357E+04  -1.12507E+04   3.79830E+04  -1.13429E+04   3.79907E+04  -1.12000E+04   3.80054E+04  -7.66928E+03   3.80054E+04
 4.76725E-06  -1.37977E+03  -1.78176E+04   3.10213E+04  -1.12578E+04   3.79262E+04  -1.13540E+04   3.79362E+04  -1.12270E+04   3.79536E+04  -7.68631E+03   3.79536E+04
 4.76975E-06  -1.40196E+03  -1.78309E+04   3.11069E+04  -1.12712E+04   3.78597E+04  -1.13609E+04   3.78941E+04  -1.12485E+04   3.79017E+04  -7.70100E+03   3.79017E+04
 4.77225E-06  -1.42421E+03  -1.78434E+04   3.11925E+04  -1.12848E+04   3.77966E+04  -1.13662E+04   3.78544E+04  -1.12470E+04   3.78498E+04  -7.69905E+03   3.78498E+04
 4.77475E-06  -1.44652E+03  -1.78554E+04   3.12780E+04  -1.12915E+04   3.77465E+04  -1.13728E+04   3.78018E+04  -1.12298E+04   3.77979E+04  -7.68734E+03   3.77979E+04
 4.77725E-06  -1.46890E+03  -1.78679E+04   3.13634E+04  -1.12960E+04   3.77058E+04  -1.13841E+04   3.77342E+04  -1.12281E+04   3.77461E+04  -7.68662E+03   3.77461E+04
 4.77975E-06  -1.49133E+03  -1.78790E+04   3.14488E+04  -1.13067E+04   3.76586E+04  -1.13976E+04   3.76689E+04  -1.12580E+04   3.76942E+04  -7.70560E+03   3.76942E+04
 4.78225E-06  -1.51382E+03  -1.78912E+04   3.15341E+04  -1.13228E+04   3.75971E+04  -1.14094E+04   3.76221E+04  -1.12983E+04   3.76422E+04  -7.73354E+03   3.76422E+04
 4.78475E-06  -1.53638E+03  -1.79016E+04   3.16194E+04  -1.13376E+04   3.75291E+04  -1.14201E+04   3.75886E+04  -1.13134E+04   3.75901E+04  -7.74196E+03   3.75901E+04
 4.78725E-06  -1.55899E+03  -1.79134E+04   3.17046E+04  -1.13455E+04   3.74697E+04  -1.14299E+04   3.75452E+04  -1.12962E+04   3.75380E+04  -7.73088E+03   3.75380E+04
 4.78975E-06  -1.58167E+03  -1.79232E+04   3.17897E+04  -1.13542E+04   3.74242E+04  -1.14415E+04   3.74808E+04  -1.12822E+04   3.74859E+04  -7.72125E+03   3.74859E+04
 4.79225E-06  -1.60441E+03  -1.79339E+04   3.18748E+04  -1.13698E+04   3.73820E+04  -1.14545E+04   3.74094E+04  -1.13035E+04   3.74339E+04  -7.73454E+03   3.74339E+04
 4.79475E-06  -1.62721E+03  -1.79440E+04   3.19598E+04  -1.13895E+04   3.73306E+04  -1.14691E+04   3.73540E+04  -1.13494E+04   3.73817E+04  -7.76553E+03   3.73817E+04
 4.79725E-06  -1.65006E+03  -1.79534E+04   3.20448E+04  -1.14046E+04   3.72665E+04  -1.14852E+04   3.73172E+04  -1.13799E+04   3.73294E+04  -7.78490E+03   3.73294E+04
 4.79975E-06  -1.67298E+03  -1.79634E+04   3.21297E+04  -1.14128E+04   3.72009E+04  -1.15005E+04   3.72790E+04  -1.13756E+04   3.72770E+04  -7.78244E+03   3.72770E+04
 4.80225E-06  -1.69596E+03  -1.79720E+04   3.22145E+04  -1.14250E+04   3.71451E+04  -1.15139E+04   3.72225E+04  -1.13627E+04   3.72247E+04  -7.77358E+03   3.72247E+04
 4.80475E-06  -1.71900E+03  -1.79818E+04   3.22992E+04  -1.14453E+04   3.71002E+04  -1.15262E+04   3.71542E+04  -1.13737E+04   3.71724E+04  -7.77996E+03   3.71724E+04
 4.80725E-06  -1.74211E+03  -1.79896E+04   3.23839E+04  -1.14682E+04   3.70563E+04  -1.15413E+04   3.70935E+04  -1.14106E+04   3.71199E+04  -7.80424E+03   3.71199E+04
 4.80975E-06  -1.76527E+03  -1.79988E+04   3.24685E+04  -1.14834E+04   3.70015E+04  -1.15610E+04   3.70474E+04  -1.14446E+04   3.70674E+04  -7.82734E+03   3.70674E+04
 4.81225E-06  -1.78849E+03  -1.80062E+04   3.25530E+04  -1.14935E+04   3.69364E+04  -1.15815E+04   3.70056E+04  -1.14576E+04   3.70147E+04  -7.83569E+03   3.70147E+04
 4.81475E-06  -1.81177E+03  -1.80144E+04   3.26374E+04  -1.15096E+04   3.68720E+04  -1.15980E+04   3.69554E+04  -1.14596E+04   3.69620E+04  -7.83745E+03   3.69620E+04
 4.81725E-06  -1.83511E+03  -1.80220E+04   3.27217E+04  -1.15326E+04   3.68202E+04  -1.16108E+04   3.68970E+04  -1.14682E+04   3.69094E+04  -7.84221E+03   3.69094E+04
 4.81975E-06  -1.85852E+03  -1.80291E+04   3.28060E+04  -1.15558E+04   3.67778E+04  -1.16269E+04   3.68374E+04  -1.14892E+04   3.68566E+04  -7.85526E+03   3.68566E+04
 4.82225E-06  -1.88198E+03  -1.80364E+04   3.28902E+04  -1.15718E+04   3.67296E+04  -1.16485E+04   3.67818E+04  -1.15149E+04   3.68038E+04  -7.87347E+03   3.68038E+04
 4.82475E-06  -1.90550E+03  -1.80427E+04   3.29743E+04  -1.15867E+04   3.66691E+04  -1.16713E+04   3.67307E+04  -1.15408E+04   3.67509E+04  -7.88978E+03   3.67509E+04
 4.82725E-06  -1.92909E+03  -1.80498E+04   3.30583E+04  -1.16074E+04   3.66034E+04  -1.16902E+04   3.66828E+04  -1.15630E+04   3.66978E+04  -7.90430E+03   3.66978E+04
 4.82975E-06  -1.95273E+03  -1.80551E+04   3.31422E+04  -1.16305E+04   3.65466E+04  -1.17060E+04   3.66342E+04  -1.15763E+04   3.66447E+04  -7.91283E+03   3.66447E+04
 4.83225E-06  -1.97643E+03  -1.80620E+04   3.32260E+04  -1.16511E+04   3.64993E+04  -1.17252E+04   3.65792E+04  -1.15845E+04   3.65916E+04  -7.91736E+03   3.65916E+04
 4.83475E-06  -2.00019E+03  -1.80668E+04   3.33097E+04  -1.16691E+04   3.64509E+04  -1.17472E+04   3.65178E+04  -1.16000E+04   3.65384E+04  -7.92745E+03   3.65384E+04
 4.83725E-06  -2.02402E+03  -1.80728E+04   3.33934E+04  -1.16912E+04   3.63954E+04  -1.17694E+04   3.64589E+04  -1.16322E+04   3.64852E+04  -7.94929E+03   3.64852E+04
 4.83975E-06  -2.04790E+03  -1.80776E+04   3.34769E+04  -1.17155E+04   3.63354E+04  -1.17897E+04   3.64100E+04  -1.16677E+04   3.64318E+04  -7.97266E+03   3.64318E+04
 4.84225E-06  -2.07184E+03  -1.80826E+04   3.35603E+04  -1.17364E+04   3.62779E+04  -1.18106E+04   3.63655E+04  -1.16863E+04   3.63782E+04  -7.98476E+03   3.63782E+04
 4.84475E-06  -2.09584E+03  -1.80872E+04   3.36437E+04  -1.17553E+04   3.62227E+04  -1.18335E+04   3.63136E+04  -1.16914E+04   3.63247E+04  -7.98723E+03   3.63247E+04
 4.84725E-06  -2.11990E+03  -1.80913E+04   3.37269E+04  -1.17769E+04   3.61690E+04  -1.18550E+04   3.62517E+04  -1.17048E+04   3.62711E+04  -7.99653E+03   3.62711E+04
 4.84975E-06  -2.14402E+03  -1.80958E+04   3.38100E+04  -1.18048E+04   3.61174E+04  -1.18755E+04   3.61912E+04  -1.17376E+04   3.62174E+04  -8.01742E+03   3.62174E+04
 4.85225E-06  -2.16820E+03  -1.80990E+04   3.38931E+04  -1.18298E+04   3.60653E+04  -1.18979E+04   3.61399E+04  -1.17725E+04   3.61636E+04  -8.04179E+03   3.61636E+04
 4.85475E-06  -2.19244E+03  -1.81034E+04   3.39760E+04  -1.18492E+04   3.60083E+04  -1.19236E+04   3.60928E+04  -1.17940E+04   3.61097E+04  -8.05581E+03   3.61097E+04
 4.85725E-06  -2.21674E+03  -1.81058E+04   3.40588E+04  -1.18693E+04   3.59464E+04  -1.19487E+04   3.60400E+04  -1.18072E+04   3.60558E+04  -8.06363E+03   3.60558E+04
 4.85975E-06  -2.24110E+03  -1.81095E+04   3.41415E+04  -1.18955E+04   3.58889E+04  -1.19693E+04   3.59824E+04  -1.18267E+04   3.60017E+04  -8.07640E+03   3.60017E+04
 4.86225E-06  -2.26551E+03  -1.81116E+04   3.42241E+04  -1.19245E+04   3.58396E+04  -1.19902E+04   3.59254E+04  -1.18544E+04   3.59476E+04  -8.09388E+03   3.59476E+04
 4.86475E-06  -2.28999E+03  -1.81146E+04   3.43066E+04  -1.19479E+04   3.57904E+04  -1.20155E+04   3.58713E+04  -1.18798E+04   3.58934E+04  -8.11122E+03   3.58934E+04
 4.86725E-06  -2.31452E+03  -1.81164E+04   3.43889E+04  -1.19689E+04   3.57329E+04  -1.20431E+04   3.58168E+04  -1.19039E+04   3.58390E+04  -8.12696E+03   3.58390E+04
 4.86975E-06  -2.33912E+03  -1.81188E+04   3.44712E+04  -1.19939E+04   3.56697E+04  -1.20676E+04   3.57628E+04  -1.19303E+04   3.57846E+04  -8.14360E+03   3.57846E+04
 4.87225E-06  -2.36377E+03  -1.81203E+04   3.45533E+04  -1.20221E+04   3.56132E+04  -1.20894E+04   3.57103E+04  -1.19567E+04   3.57301E+04  -8.16158E+03   3.57301E+04
 4.87475E-06  -2.38848E+03  -1.81215E+04   3.46353E+04  -1.20478E+04   3.55628E+04  -1.21140E+04   3.56572E+04  -1.19764E+04   3.56755E+04  -8.17446E+03   3.56755E+04
 4.87725E-06  -2.41325E+03  -1.81231E+04   3.47172E+04  -1.20707E+04   3.55096E+04  -1.21410E+04   3.55992E+04  -1.19949E+04   3.56208E+04  -8.18650E+03   3.56208E+04
 4.87975E-06  -2.43807E+03  -1.81234E+04   3.47990E+04  -1.20972E+04   3.54514E+04  -1.21673E+04   3.55402E+04  -1.20239E+04   3.55660E+04  -8.20549E+03   3.55660E+04
 4.88225E-06  -2.46296E+03  -1.81249E+04   3.48806E+04  -1.21260E+04   3.53937E+04  -1.21906E+04   3.54862E+04  -1.20591E+04   3.55111E+04  -8.22871E+03   3.55111E+04
 4.88475E-06  -2.48790E+03  -1.81245E+04   3.49621E+04  -1.21519E+04   3.53400E+04  -1.22164E+04   3.54364E+04  -1.20848E+04   3.54561E+04  -8.24556E+03   3.54561E+04
 4.88725E-06  -2.51290E+03  -1.81254E+04   3.50435E+04  -1.21755E+04   3.52835E+04  -1.22448E+04   3.53825E+04  -1.21012E+04   3.54009E+04  -8.25618E+03   3.54009E+04
 4.88975E-06  -2.53796E+03  -1.81247E+04   3.51247E+04  -1.22014E+04   3.52248E+04  -1.22709E+04   3.53227E+04  -1.21227E+04   3.53458E+04  -8.27020E+03   3.53458E+04
 4.89225E-06  -2.56308E+03  -1.81251E+04   3.52059E+04  -1.22324E+04   3.51696E+04  -1.22945E+04   3.52646E+04  -1.21558E+04   3.52905E+04  -8.29199E+03   3.52905E+04
 4.89475E-06  -2.58826E+03  -1.81239E+04   3.52868E+04  -1.22603E+04   3.51180E+04  -1.23204E+04   3.52113E+04  -1.21872E+04   3.52351E+04  -8.31259E+03   3.52351E+04
 4.89725E-06  -2.61349E+03  -1.81232E+04   3.53677E+04  -1.22842E+04   3.50624E+04  -1.23502E+04   3.51583E+04  -1.22098E+04   3.51796E+04  -8.32805E+03   3.51796E+04
 4.89975E-06  -2.63878E+03  -1.81221E+04   3.54484E+04  -1.23101E+04   3.50001E+04  -1.23782E+04   3.51014E+04  -1.22326E+04   3.51240E+04  -8.34230E+03   3.51240E+04
 4.90225E-06  -2.66413E+03  -1.81207E+04   3.55290E+04  -1.23401E+04   3.49417E+04  -1.24022E+04   3.50445E+04  -1.22620E+04   3.50682E+04  -8.36156E+03   3.50682E+04
 4.90475E-06  -2.68954E+03  -1.81194E+04   3.56094E+04  -1.23697E+04   3.48907E+04  -1.24278E+04   3.49895E+04  -1.22910E+04   3.50124E+04  -8.38061E+03   3.50124E+04
 4.90725E-06  -2.71500E+03  -1.81171E+04   3.56897E+04  -1.23951E+04   3.48375E+04  -1.24572E+04   3.49338E+04  -1.23136E+04   3.49565E+04  -8.39537E+03   3.49565E+04
 4.90975E-06  -2.74052E+03  -1.81156E+04   3.57698E+04  -1.24218E+04   3.47771E+04  -1.24865E+04   3.48756E+04  -1.23396E+04   3.49005E+04  -8.41245E+03   3.49005E+04
 4.91225E-06  -2.76610E+03  -1.81125E+04   3.58498E+04  -1.24516E+04   3.47167E+04  -1.25119E+04   3.48191E+04  -1.23728E+04   3.48444E+04  -8.43428E+03   3.48444E+04
 4.91475E-06  -2.79173E+03  -1.81107E+04   3.59297E+04  -1.24812E+04   3.46631E+04  -1.25378E+04   3.47655E+04  -1.24020E+04   3.47881E+04  -8.45345E+03   3.47881E+04
 4.91725E-06  -2.81743E+03  -1.81070E+04   3.60094E+04  -1.25073E+04   3.46091E+04  -1.25676E+04   3.47105E+04  -1.24230E+04   3.47318E+04  -8.46712E+03   3.47318E+04
 4.91975E-06  -2.84318E+03  -1.81048E+04   3.60890E+04  -1.25342E+04   3.45491E+04  -1.25966E+04   3.46509E+04  -1.24465E+04   3.46753E+04  -8.48319E+03   3.46753E+04
 4.92225E-06  -2.86898E+03  -1.81009E+04   3.61684E+04  -1.25652E+04   3.44904E+04  -1.26227E+04   3.45920E+04  -1.24802E+04   3.46188E+04  -8.50464E+03   3.46188E+04
 4.92475E-06  -2.89484E+03  -1.80977E+04   3.62476E+04  -1.25951E+04   3.44366E+04  -1.26487E+04   3.45378E+04  -1.25127E+04   3.45621E+04  -8.52540E+03   3.45621E+04
 4.92725E-06  -2.92076E+03  -1.80937E+04   3.63267E+04  -1.26213E+04   3.43817E+04  -1.26795E+04   3.44833E+04  -1.25362E+04   3.45053E+04  -8.54137E+03   3.45053E+04
 4.92975E-06  -2.94674E+03  -1.80897E+04   3.64057E+04  -1.26487E+04   3.43201E+04  -1.27094E+04   3.44248E+04  -1.25591E+04   3.44484E+04  -8.55633E+03   3.44484E+04
 4.93225E-06  -2.97277E+03  -1.80855E+04   3.64845E+04  -1.26792E+04   3.42603E+04  -1.27347E+04   3.43656E+04  -1.25906E+04   3.43915E+04  -8.57772E+03   3.43915E+04
 4.93475E-06  -2.99886E+03  -1.80807E+04   3.65631E+04  -1.27101E+04   3.42073E+04  -1.27614E+04   3.43099E+04  -1.26222E+04   3.43343E+04  -8.59785E+03   3.43343E+04
 4.93725E-06  -3.02501E+03  -1.80763E+04   3.66416E+04  -1.27369E+04   3.41533E+04  -1.27918E+04   3.42539E+04  -1.26469E+04   3.42771E+04  -8.61396E+03   3.42771E+04
 4.93975E-06  -3.05121E+03  -1.80710E+04   3.67199E+04  -1.27644E+04   3.40916E+04  -1.28224E+04   3.41951E+04  -1.26719E+04   3.42198E+04  -8.63037E+03   3.42198E+04
 4.94225E-06  -3.07746E+03  -1.80661E+04   3.67980E+04  -1.27950E+04   3.40302E+04  -1.28485E+04   3.41366E+04  -1.27045E+04   3.41624E+04  -8.65113E+03   3.41624E+04
 4.94475E-06  -3.10377E+03  -1.80601E+04   3.68760E+04  -1.28253E+04   3.39765E+04  -1.28750E+04   3.40810E+04  -1.27352E+04   3.41048E+04  -8.67128E+03   3.41048E+04
 4.94725E-06  -3.13014E+03  -1.80550E+04   3.69538E+04  -1.28531E+04   3.39216E+04  -1.29057E+04   3.40245E+04  -1.27587E+04   3.40472E+04  -8.68662E+03   3.40472E+04
 4.94975E-06  -3.15657E+03  -1.80483E+04   3.70315E+04  -1.28806E+04   3.38604E+04  -1.29357E+04   3.39645E+04  -1.27833E+04   3.39894E+04  -8.70335E+03   3.39894E+04
 4.95225E-06  -3.18305E+03  -1.80429E+04   3.71090E+04  -1.29117E+04   3.37999E+04  -1.29622E+04   3.39051E+04  -1.28170E+04   3.39316E+04  -8.72490E+03   3.39316E+04
 4.95475E-06  -3.20958E+03  -1.80359E+04   3.71863E+04  -1.29419E+04   3.37453E+04  -1.29892E+04   3.38492E+04  -1.28488E+04   3.38736E+04  -8.74642E+03   3.38736E+04
 4.95725E-06  -3.23617E+03  -1.80296E+04   3.72634E+04  -1.29691E+04   3.36897E+04  -1.30200E+04   3.37928E+04  -1.28725E+04   3.38155E+04  -8.76193E+03   3.38155E+04
 4.95975E-06  -3.26281E+03  -1.80225E+04   3.73404E+04  -1.29973E+04   3.36272E+04  -1.30503E+04   3.37327E+04  -1.28972E+04   3.37573E+04  -8.77807E+03   3.37573E+04
 4.96225E-06  -3.28951E+03  -1.80156E+04   3.74172E+04  -1.30280E+04   3.35668E+04  -1.30759E+04   3.36730E+04  -1.29296E+04   3.36990E+04  -8.79935E+03   3.36990E+04
 4.96475E-06  -3.31627E+03  -1.80082E+04   3.74938E+04  -1.30586E+04   3.35130E+04  -1.31033E+04   3.36162E+04  -1.29610E+04   3.36406E+04  -8.82000E+03   3.36406E+04
 4.96725E-06  -3.34307E+03  -1.80004E+04   3.75702E+04  -1.30858E+04   3.34565E+04  -1.31342E+04   3.35590E+04  -1.29851E+04   3.35821E+04  -8.83571E+03   3.35821E+04
 4.96975E-06  -3.36994E+03  -1.79930E+04   3.76464E+04  -1.31139E+04   3.33941E+04  -1.31643E+04   3.34984E+04  -1.30108E+04   3.35234E+04  -8.85258E+03   3.35234E+04
 4.97225E-06  -3.39685E+03  -1.79846E+04   3.77225E+04  -1.31449E+04   3.33325E+04  -1.31903E+04   3.34390E+04  -1.30436E+04   3.34647E+04  -8.87413E+03   3.34647E+04
 4.97475E-06  -3.42383E+03  -1.79767E+04   3.77984E+04  -1.31746E+04   3.32783E+04  -1.32171E+04   3.33820E+04  -1.30736E+04   3.34058E+04  -8.89383E+03   3.34058E+04
 4.97725E-06  -3.45085E+03  -1.79679E+04   3.78741E+04  -1.32021E+04   3.32219E+04  -1.32484E+04   3.33240E+04  -1.30971E+04   3.33469E+04  -8.90850E+03   3.33469E+04
 4.97975E-06  -3.47793E+03  -1.79597E+04   3.79496E+04  -1.32303E+04   3.31584E+04  -1.32778E+04   3.32625E+04  -1.31230E+04   3.32878E+04  -8.92609E+03   3.32878E+04
 4.98225E-06  -3.50507E+03  -1.79501E+04   3.80250E+04  -1.32612E+04   3.30978E+04  -1.33037E+04   3.32029E+04  -1.31566E+04   3.32286E+04  -8.94816E+03   3.32286E+04
 4.98475E-06  -3.53225E+03  -1.79417E+04   3.81001E+04  -1.32905E+04   3.30431E+04  -1.33309E+04   3.31457E+04  -1.31868E+04   3.31693E+04  -8.96867E+03   3.31693E+04
 4.98725E-06  -3.55949E+03  -1.79317E+04   3.81751E+04  -1.33172E+04   3.29855E+04  -1.33618E+04   3.30872E+04  -1.32090E+04   3.31099E+04  -8.98246E+03   3.31099E+04
 4.98975E-06  -3.58679E+03  -1.79226E+04   3.82498E+04  -1.33462E+04   3.29213E+04  -1.33911E+04   3.30254E+04  -1.32351E+04   3.30504E+04  -8.99955E+03   3.30504E+04
 4.99225E-06  -3.61414E+03  -1.79125E+04   3.83244E+04  -1.33765E+04   3.28606E+04  -1.34159E+04   3.29654E+04  -1.32686E+04   3.29908E+04  -9.02161E+03   3.29908E+04
 4.99475E-06  -3.64154E+03  -1.79026E+04   3.83988E+04  -1.34054E+04   3.28071E+04  -1.34433E+04   3.29078E+04  -1.32977E+04   3.29310E+04  -9.04002E+03   3.29310E+04
 4.99725E-06  -3.66899E+03  -1.78922E+04   3.84729E+04  -1.34320E+04   3.27481E+04  -1.34748E+04   3.28484E+04  -1.33195E+04   3.28712E+04  -9.05491E+03   3.28712E+04
 4.99975E-06  -3.69650E+03  -1.78820E+04   3.85469E+04  -1.34608E+04   3.26826E+04  -1.35031E+04   3.27861E+04  -1.33466E+04   3.28113E+04  -9.07260E+03   3.28113E+04
 5.00225E-06  -3.72406E+03  -1.78713E+04   3.86207E+04  -1.34912E+04   3.26226E+04  -1.35275E+04   3.27262E+04  -1.33805E+04   3.27512E+04  -9.09492E+03   3.27512E+04
 5.00475E-06  -3.75167E+03  -1.78601E+04   3.86943E+04  -1.35185E+04   3.25692E+04  -1.35545E+04   3.26687E+04  -1.34077E+04   3.26911E+04  -9.11275E+03   3.26911E+04
 5.00725E-06  -3.77934E+03  -1.78495E+04   3.87677E+04  -1.35455E+04   3.25088E+04  -1.35866E+04   3.26081E+04  -1.34282E+04   3.26308E+04  -9.12542E+03   3.26308E+04
 5.00975E-06  -3.80705E+03  -1.78378E+04   3.88408E+04  -1.35748E+04   3.24421E+04  -1.36138E+04   3.25452E+04  -1.34567E+04   3.25704E+04  -9.14477E+03   3.25704E+04
 5.01225E-06  -3.83482E+03  -1.78266E+04   3.89138E+04  -1.36038E+04   3.23841E+04  -1.36366E+04   3.24855E+04  -1.34912E+04   3.25100E+04  -9.16741E+03   3.25100E+04
 5.01475E-06  -3.86265E+03  -1.78145E+04   3.89866E+04  -1.36307E+04   3.23305E+04  -1.36655E+04   3.24277E+04  -1.35159E+04   3.24494E+04  -9.18292E+03   3.24494E+04
 5.01725E-06  -3.89052E+03  -1.78030E+04   3.90591E+04  -1.36577E+04   3.22671E+04  -1.36970E+04   3.23659E+04  -1.35355E+04   3.23887E+04  -9.19565E+03   3.23887E+04
 5.01975E-06  -3.91844E+03  -1.77903E+04   3.91315E+04  -1.36871E+04   3.22002E+04  -1.37221E+04   3.23027E+04  -1.35665E+04   3.23279E+04  -9.21730E+03   3.23279E+04
 5.02225E-06  -3.94642E+03  -1.77786E+04   3.92036E+04  -1.37146E+04   3.21448E+04  -1.37447E+04   3.22437E+04  -1.35998E+04   3.22670E+04  -9.23856E+03   3.22670E+04
 5.02475E-06  -3.97445E+03  -1.77656E+04   3.92756E+04  -1.37409E+04   3.20903E+04  -1.37749E+04   3.21849E+04  -1.36212E+04   3.22060E+04  -9.25245E+03   3.22060E+04
 5.02725E-06  -4.00253E+03  -1.77531E+04   3.93473E+04  -1.37691E+04   3.20228E+04  -1.38061E+04   3.21215E+04  -1.36418E+04   3.21449E+04  -9.26656E+03   3.21449E+04
 5.02975E-06  -4.03066E+03  -1.77398E+04   3.94188E+04  -1.37968E+04   3.19580E+04  -1.38277E+04   3.20589E+04  -1.36755E+04   3.20837E+04  -9.28736E+03   3.20837E+04
 5.03225E-06  -4.05884E+03  -1.77270E+04   3.94901E+04  -1.38233E+04   3.19052E+04  -1.38512E+04   3.20006E+04  -1.37063E+04   3.20224E+04  -9.30824E+03   3.20224E+04
 5.03475E-06  -4.08707E+03  -1.77133E+04   3.95611E+04  -1.38502E+04   3.18466E+04  -1.38837E+04   3.19402E+04  -1.37231E+04   3.19610E+04  -9.31976E+03   3.19610E+04
 5.03725E-06  -4.11536E+03  -1.76999E+04   3.96320E+04  -1.38778E+04   3.17775E+04  -1.39114E+04   3.18757E+04  -1.37473E+04   3.18995E+04  -9.33426E+03   3.18995E+04
 5.03975E-06  -4.14369E+03  -1.76861E+04   3.97027E+04  -1.39040E+04   3.17162E+04  -1.39310E+04   3.18139E+04  -1.37833E+04   3.18379E+04  -9.35921E+03   3.18379E+04
 5.04225E-06  -4.17207E+03  -1.76720E+04   3.97731E+04  -1.39300E+04   3.16642E+04  -1.39572E+04   3.17557E+04  -1.38081E+04   3.17762E+04  -9.37479E+03   3.17762E+04
 5.04475E-06  -4.20051E+03  -1.76580E+04   3.98433E+04  -1.39578E+04   3.16003E+04  -1.39899E+04   3.16933E+04  -1.38240E+04   3.17144E+04  -9.38505E+03   3.17144E+04
 5.04725E-06  -4.22899E+03  -1.76434E+04   3.99133E+04  -1.39834E+04   3.15309E+04  -1.40128E+04   3.16287E+04  -1.38529E+04   3.16525E+04  -9.40335E+03   3.16525E+04
 5.04975E-06  -4.25753E+03  -1.76291E+04   3.99830E+04  -1.40086E+04   3.14752E+04  -1.40322E+04   3.15684E+04  -1.38867E+04   3.15905E+04  -9.42616E+03   3.15905E+04
 5.05225E-06  -4.28611E+03  -1.76139E+04   4.00525E+04  -1.40358E+04   3.14196E+04  -1.40625E+04   3.15086E+04  -1.39053E+04   3.15284E+04  -9.43827E+03   3.15284E+04
 5.05475E-06  -4.31475E+03  -1.75995E+04   4.01219E+04  -1.40621E+04   3.13517E+04  -1.40919E+04   3.14442E+04  -1.39240E+04   3.14662E+04  -9.45104E+03   3.14662E+04
 5.05725E-06  -4.34343E+03  -1.75837E+04   4.01909E+04  -1.40860E+04   3.12862E+04  -1.41107E+04   3.13808E+04  -1.39578E+04   3.14040E+04  -9.47327E+03   3.14040E+04
 5.05975E-06  -4.37216E+03  -1.75689E+04   4.02598E+04  -1.41114E+04   3.12320E+04  -1.41334E+04   3.13212E+04  -1.39850E+04   3.13416E+04  -9.48972E+03   3.13416E+04
 5.06225E-06  -4.40094E+03  -1.75528E+04   4.03284E+04  -1.41390E+04   3.11716E+04  -1.41652E+04   3.12595E+04  -1.40001E+04   3.12791E+04  -9.50012E+03   3.12791E+04
 5.06475E-06  -4.42977E+03  -1.75376E+04   4.03968E+04  -1.41628E+04   3.11022E+04  -1.41888E+04   3.11943E+04  -1.40250E+04   3.12166E+04  -9.51638E+03   3.12166E+04
 5.06725E-06  -4.45865E+03  -1.75212E+04   4.04649E+04  -1.41855E+04   3.10423E+04  -1.42069E+04   3.11321E+04  -1.40575E+04   3.11539E+04  -9.53770E+03   3.11539E+04
 5.06975E-06  -4.48758E+03  -1.75055E+04   4.05328E+04  -1.42132E+04   3.09864E+04  -1.42345E+04   3.10717E+04  -1.40780E+04   3.10911E+04  -9.55041E+03   3.10911E+04
 5.07225E-06  -4.51656E+03  -1.74888E+04   4.06005E+04  -1.42382E+04   3.09205E+04  -1.42626E+04   3.10081E+04  -1.40953E+04   3.10283E+04  -9.56226E+03   3.10283E+04
 5.07475E-06  -4.54558E+03  -1.74725E+04   4.06680E+04  -1.42597E+04   3.08547E+04  -1.42815E+04   3.09440E+04  -1.41248E+04   3.09654E+04  -9.58157E+03   3.09654E+04
 5.07725E-06  -4.57465E+03  -1.74558E+04   4.07352E+04  -1.42845E+04   3.07966E+04  -1.43033E+04   3.08824E+04  -1.41508E+04   3.09023E+04  -9.59790E+03   3.09023E+04
 5.07975E-06  -4.60377E+03  -1.74389E+04   4.08021E+04  -1.43111E+04   3.07368E+04  -1.43317E+04   3.08201E+04  -1.41675E+04   3.08392E+04  -9.60875E+03   3.08392E+04
 5.08225E-06  -4.63294E+03  -1.74218E+04   4.08689E+04  -1.43330E+04   3.06700E+04  -1.43544E+04   3.07555E+04  -1.41911E+04   3.07761E+04  -9.62479E+03   3.07761E+04
 5.08475E-06  -4.66216E+03  -1.74046E+04   4.09354E+04  -1.43545E+04   3.06074E+04  -1.43731E+04   3.06924E+04  -1.42190E+04   3.07128E+04  -9.64307E+03   3.07128E+04
 5.08725E-06  -4.69142E+03  -1.73873E+04   4.10016E+04  -1.43811E+04   3.05488E+04  -1.43985E+04   3.06306E+04  -1.42392E+04   3.06494E+04  -9.65617E+03   3.06494E+04
