Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.80175E-08   9.99456E+01   1.39848E+03   3.23707E-03   1.41081E+01   1.33680E+00   1.66458E-04   3.63689E+00   2.21734E-05   2.22251E+00   8.08301E+00   3.04335E-02
 1.81435E-08   9.99439E+01   1.39843E+03   3.34677E-03   1.38810E+01   1.36042E+00   1.67814E-04   3.68244E+00   2.26346E-05   2.25034E+00   8.28672E+00   3.14648E-02
 1.82695E-08   9.99423E+01   1.39838E+03   3.45923E-03   1.36593E+01   1.38424E+00   1.69171E-04   3.72814E+00   2.31015E-05   2.27826E+00   8.49368E+00   3.25221E-02
 1.83955E-08   9.99406E+01   1.39834E+03   3.57448E-03   1.34429E+01   1.40826E+00   1.70527E-04   3.77400E+00   2.35741E-05   2.30629E+00   8.70392E+00   3.36056E-02
 1.85215E-08   9.99389E+01   1.39829E+03   3.69257E-03   1.32315E+01   1.43249E+00   1.71884E-04   3.82001E+00   2.40526E-05   2.33441E+00   8.91745E+00   3.47158E-02
 1.86475E-08   9.99372E+01   1.39824E+03   3.81354E-03   1.30250E+01   1.45692E+00   1.73241E-04   3.86617E+00   2.45368E-05   2.36262E+00   9.13429E+00   3.58531E-02
 1.87735E-08   9.99355E+01   1.39819E+03   3.93744E-03   1.28234E+01   1.48155E+00   1.74598E-04   3.91249E+00   2.50269E-05   2.39092E+00   9.35447E+00   3.70180E-02
 1.88995E-08   9.99337E+01   1.39814E+03   4.06432E-03   1.26263E+01   1.50638E+00   1.75955E-04   3.95896E+00   2.55228E-05   2.41932E+00   9.57798E+00   3.82108E-02
 1.90255E-08   9.99319E+01   1.39809E+03   4.19421E-03   1.24337E+01   1.53142E+00   1.77312E-04   4.00557E+00   2.60246E-05   2.44781E+00   9.80486E+00   3.94320E-02
 1.91515E-08   9.99300E+01   1.39804E+03   4.32717E-03   1.22455E+01   1.55666E+00   1.78670E-04   4.05233E+00   2.65323E-05   2.47638E+00   1.00351E+01   4.06820E-02
 1.92775E-08   9.99281E+01   1.39799E+03   4.46323E-03   1.20615E+01   1.58210E+00   1.80028E-04   4.09924E+00   2.70458E-05   2.50505E+00   1.02688E+01   4.19612E-02
 1.94035E-08   9.99262E+01   1.39793E+03   4.60245E-03   1.18816E+01   1.60773E+00   1.81386E-04   4.14629E+00   2.75653E-05   2.53380E+00   1.05059E+01   4.32702E-02
 1.95295E-08   9.99243E+01   1.39788E+03   4.74487E-03   1.17057E+01   1.63357E+00   1.82743E-04   4.19348E+00   2.80908E-05   2.56264E+00   1.07464E+01   4.46091E-02
 1.96555E-08   9.99225E+01   1.39783E+03   4.89054E-03   1.15336E+01   1.65961E+00   1.84101E-04   4.24082E+00   2.86221E-05   2.59156E+00   1.09904E+01   4.59786E-02
 1.97815E-08   9.99206E+01   1.39778E+03   5.03950E-03   1.13653E+01   1.68585E+00   1.85460E-04   4.28829E+00   2.91595E-05   2.62057E+00   1.12378E+01   4.73791E-02
 1.99075E-08   9.99187E+01   1.39772E+03   5.19180E-03   1.12006E+01   1.71228E+00   1.86818E-04   4.33590E+00   2.97028E-05   2.64967E+00   1.14887E+01   4.88110E-02
 2.00335E-08   9.99168E+01   1.39767E+03   5.34749E-03   1.10395E+01   1.73891E+00   1.88176E-04   4.38364E+00   3.02522E-05   2.67884E+00   1.17431E+01   5.02747E-02
 2.01595E-08   9.99148E+01   1.39762E+03   5.50661E-03   1.08819E+01   1.76574E+00   1.89535E-04   4.43153E+00   3.08076E-05   2.70811E+00   1.20010E+01   5.17706E-02
 2.02855E-08   9.99129E+01   1.39756E+03   5.66921E-03   1.07275E+01   1.79277E+00   1.90893E-04   4.47954E+00   3.13690E-05   2.73744E+00   1.22625E+01   5.32993E-02
 2.04115E-08   9.99109E+01   1.39751E+03   5.83534E-03   1.05765E+01   1.81999E+00   1.92251E-04   4.52768E+00   3.19365E-05   2.76687E+00   1.25275E+01   5.48612E-02
 2.05375E-08   9.99089E+01   1.39745E+03   6.00504E-03   1.04286E+01   1.84740E+00   1.93610E-04   4.57596E+00   3.25100E-05   2.79637E+00   1.27961E+01   5.64566E-02
 2.06635E-08   9.99070E+01   1.39740E+03   6.17837E-03   1.02837E+01   1.87502E+00   1.94968E-04   4.62436E+00   3.30897E-05   2.82594E+00   1.30682E+01   5.80862E-02
 2.07895E-08   9.99050E+01   1.39734E+03   6.35536E-03   1.01419E+01   1.90282E+00   1.96327E-04   4.67289E+00   3.36754E-05   2.85560E+00   1.33439E+01   5.97502E-02
 2.09155E-08   9.99030E+01   1.39729E+03   6.53608E-03   1.00030E+01   1.93083E+00   1.97686E-04   4.72154E+00   3.42673E-05   2.88534E+00   1.36232E+01   6.14493E-02
 2.10415E-08   9.99011E+01   1.39723E+03   6.72057E-03   9.86690E+00   1.95902E+00   1.99044E-04   4.77033E+00   3.48653E-05   2.91515E+00   1.39062E+01   6.31837E-02
 2.11675E-08   9.98991E+01   1.39718E+03   6.90887E-03   9.73357E+00   1.98741E+00   2.00403E-04   4.81923E+00   3.54695E-05   2.94503E+00   1.41928E+01   6.49541E-02
 2.12935E-08   9.98971E+01   1.39712E+03   7.10104E-03   9.60293E+00   2.01599E+00   2.01761E-04   4.86826E+00   3.60798E-05   2.97500E+00   1.44831E+01   6.67607E-02
 2.14195E-08   9.98951E+01   1.39707E+03   7.29713E-03   9.47491E+00   2.04476E+00   2.03120E-04   4.91741E+00   3.66963E-05   3.00503E+00   1.47770E+01   6.86042E-02
 2.15455E-08   9.98931E+01   1.39701E+03   7.49717E-03   9.34942E+00   2.07373E+00   2.04478E-04   4.96668E+00   3.73191E-05   3.03514E+00   1.50746E+01   7.04850E-02
 2.16715E-08   9.98911E+01   1.39695E+03   7.70124E-03   9.22643E+00   2.10288E+00   2.05837E-04   5.01606E+00   3.79480E-05   3.06532E+00   1.53758E+01   7.24035E-02
 2.17975E-08   9.98890E+01   1.39689E+03   7.90936E-03   9.10584E+00   2.13223E+00   2.07195E-04   5.06557E+00   3.85832E-05   3.09557E+00   1.56808E+01   7.43601E-02
 2.19235E-08   9.98869E+01   1.39684E+03   8.12160E-03   8.98761E+00   2.16177E+00   2.08554E-04   5.11520E+00   3.92246E-05   3.12590E+00   1.59896E+01   7.63555E-02
 2.20495E-08   9.98849E+01   1.39678E+03   8.33800E-03   8.87167E+00   2.19149E+00   2.09912E-04   5.16494E+00   3.98722E-05   3.15629E+00   1.63020E+01   7.83900E-02
 2.21755E-08   9.98828E+01   1.39672E+03   8.55861E-03   8.75796E+00   2.22141E+00   2.11270E-04   5.21479E+00   4.05262E-05   3.18676E+00   1.66183E+01   8.04640E-02
 2.23015E-08   9.98807E+01   1.39666E+03   8.78348E-03   8.64644E+00   2.25151E+00   2.12628E-04   5.26475E+00   4.11864E-05   3.21729E+00   1.69382E+01   8.25782E-02
 2.24275E-08   9.98787E+01   1.39660E+03   9.01267E-03   8.53703E+00   2.28180E+00   2.13986E-04   5.31482E+00   4.18530E-05   3.24789E+00   1.72620E+01   8.47330E-02
 2.25535E-08   9.98765E+01   1.39655E+03   9.24623E-03   8.42969E+00   2.31228E+00   2.15345E-04   5.36501E+00   4.25258E-05   3.27856E+00   1.75895E+01   8.69287E-02
 2.26795E-08   9.98744E+01   1.39649E+03   9.48420E-03   8.32438E+00   2.34295E+00   2.16702E-04   5.41531E+00   4.32050E-05   3.30929E+00   1.79208E+01   8.91660E-02
 2.28055E-08   9.98723E+01   1.39643E+03   9.72663E-03   8.22103E+00   2.37380E+00   2.18060E-04   5.46571E+00   4.38905E-05   3.34010E+00   1.82560E+01   9.14453E-02
 2.29315E-08   9.98702E+01   1.39637E+03   9.97359E-03   8.11960E+00   2.40484E+00   2.19418E-04   5.51622E+00   4.45824E-05   3.37096E+00   1.85950E+01   9.37670E-02
 2.30575E-08   9.98681E+01   1.39631E+03   1.02251E-02   8.02005E+00   2.43606E+00   2.20776E-04   5.56683E+00   4.52807E-05   3.40189E+00   1.89378E+01   9.61317E-02
 2.31835E-08   9.98660E+01   1.39625E+03   1.04812E-02   7.92232E+00   2.46747E+00   2.22133E-04   5.61756E+00   4.59853E-05   3.43289E+00   1.92844E+01   9.85398E-02
 2.33095E-08   9.98639E+01   1.39619E+03   1.07421E-02   7.82638E+00   2.49906E+00   2.23491E-04   5.66838E+00   4.66963E-05   3.46395E+00   1.96350E+01   1.00992E-01
 2.34355E-08   9.98617E+01   1.39613E+03   1.10076E-02   7.73217E+00   2.53084E+00   2.24848E-04   5.71931E+00   4.74138E-05   3.49507E+00   1.99894E+01   1.03488E-01
 2.35615E-08   9.98596E+01   1.39607E+03   1.12779E-02   7.63967E+00   2.56280E+00   2.26205E-04   5.77033E+00   4.81377E-05   3.52625E+00   2.03476E+01   1.06030E-01
 2.36875E-08   9.98574E+01   1.39601E+03   1.15531E-02   7.54883E+00   2.59494E+00   2.27562E-04   5.82146E+00   4.88680E-05   3.55749E+00   2.07098E+01   1.08616E-01
 2.38135E-08   9.98552E+01   1.39595E+03   1.18331E-02   7.45960E+00   2.62727E+00   2.28919E-04   5.87269E+00   4.96047E-05   3.58880E+00   2.10759E+01   1.11249E-01
 2.39395E-08   9.98531E+01   1.39589E+03   1.21180E-02   7.37196E+00   2.65978E+00   2.30276E-04   5.92401E+00   5.03479E-05   3.62016E+00   2.14459E+01   1.13928E-01
 2.40655E-08   9.98509E+01   1.39583E+03   1.24080E-02   7.28587E+00   2.69247E+00   2.31632E-04   5.97544E+00   5.10976E-05   3.65159E+00   2.18198E+01   1.16654E-01
 2.41915E-08   9.98487E+01   1.39577E+03   1.27029E-02   7.20128E+00   2.72534E+00   2.32989E-04   6.02696E+00   5.18538E-05   3.68308E+00   2.21978E+01   1.19427E-01
 2.43175E-08   9.98465E+01   1.39571E+03   1.30030E-02   7.11817E+00   2.75839E+00   2.34345E-04   6.07857E+00   5.26165E-05   3.71462E+00   2.25796E+01   1.22248E-01
 2.44435E-08   9.98442E+01   1.39564E+03   1.33082E-02   7.03650E+00   2.79162E+00   2.35701E-04   6.13028E+00   5.33857E-05   3.74622E+00   2.29654E+01   1.25118E-01
 2.45695E-08   9.98413E+01   1.39556E+03   1.36186E-02   6.95623E+00   2.82503E+00   2.37057E-04   6.18209E+00   5.41614E-05   3.77788E+00   2.33552E+01   1.28036E-01
 2.46955E-08   9.98381E+01   1.39547E+03   1.39343E-02   6.87734E+00   2.85861E+00   2.38413E-04   6.23399E+00   5.49436E-05   3.80959E+00   2.37489E+01   1.31004E-01
 2.48215E-08   9.98349E+01   1.39538E+03   1.42553E-02   6.79980E+00   2.89238E+00   2.39768E-04   6.28597E+00   5.57324E-05   3.84136E+00   2.41467E+01   1.34022E-01
 2.49475E-08   9.98317E+01   1.39529E+03   1.45816E-02   6.72357E+00   2.92632E+00   2.41124E-04   6.33805E+00   5.65277E-05   3.87318E+00   2.45484E+01   1.37089E-01
 2.50735E-08   9.98285E+01   1.39520E+03   1.49133E-02   6.64863E+00   2.96044E+00   2.42479E-04   6.39021E+00   5.73296E-05   3.90506E+00   2.49541E+01   1.40208E-01
 2.51995E-08   9.98253E+01   1.39511E+03   1.52505E-02   6.57494E+00   2.99474E+00   2.43834E-04   6.44246E+00   5.81381E-05   3.93699E+00   2.53639E+01   1.43378E-01
 2.53255E-08   9.98220E+01   1.39502E+03   1.55932E-02   6.50248E+00   3.02921E+00   2.45189E-04   6.49481E+00   5.89532E-05   3.96898E+00   2.57777E+01   1.46601E-01
 2.54515E-08   9.98186E+01   1.39493E+03   1.59415E-02   6.43123E+00   3.06386E+00   2.46543E-04   6.54723E+00   5.97749E-05   4.00101E+00   2.61956E+01   1.49875E-01
 2.55775E-08   9.98153E+01   1.39483E+03   1.62955E-02   6.36115E+00   3.09869E+00   2.47897E-04   6.59974E+00   6.06031E-05   4.03310E+00   2.66175E+01   1.53202E-01
 2.57035E-08   9.98120E+01   1.39474E+03   1.66551E-02   6.29221E+00   3.13369E+00   2.49252E-04   6.65234E+00   6.14380E-05   4.06524E+00   2.70434E+01   1.56583E-01
 2.58295E-08   9.98087E+01   1.39465E+03   1.70204E-02   6.22441E+00   3.16886E+00   2.50606E-04   6.70502E+00   6.22796E-05   4.09744E+00   2.74734E+01   1.60018E-01
 2.59555E-08   9.98054E+01   1.39455E+03   1.73915E-02   6.15770E+00   3.20420E+00   2.51959E-04   6.75777E+00   6.31278E-05   4.12968E+00   2.79074E+01   1.63507E-01
 2.60815E-08   9.98020E+01   1.39446E+03   1.77685E-02   6.09207E+00   3.23972E+00   2.53313E-04   6.81062E+00   6.39826E-05   4.16197E+00   2.83456E+01   1.67051E-01
 2.62075E-08   9.97987E+01   1.39437E+03   1.81514E-02   6.02750E+00   3.27542E+00   2.54666E-04   6.86355E+00   6.48441E-05   4.19431E+00   2.87879E+01   1.70651E-01
 2.63335E-08   9.97953E+01   1.39428E+03   1.85402E-02   5.96396E+00   3.31128E+00   2.56019E-04   6.91655E+00   6.57123E-05   4.22670E+00   2.92342E+01   1.74306E-01
 2.64595E-08   9.97920E+01   1.39418E+03   1.89350E-02   5.90143E+00   3.34731E+00   2.57372E-04   6.96963E+00   6.65871E-05   4.25914E+00   2.96846E+01   1.78018E-01
 2.65855E-08   9.97886E+01   1.39409E+03   1.93359E-02   5.83989E+00   3.38352E+00   2.58724E-04   7.02279E+00   6.74687E-05   4.29163E+00   3.01392E+01   1.81788E-01
 2.67115E-08   9.97852E+01   1.39399E+03   1.97429E-02   5.77931E+00   3.41990E+00   2.60077E-04   7.07603E+00   6.83569E-05   4.32416E+00   3.05979E+01   1.85614E-01
 2.68375E-08   9.97818E+01   1.39390E+03   2.01561E-02   5.71969E+00   3.45644E+00   2.61429E-04   7.12935E+00   6.92519E-05   4.35674E+00   3.10607E+01   1.89499E-01
 2.69635E-08   9.97784E+01   1.39380E+03   2.05756E-02   5.66099E+00   3.49316E+00   2.62781E-04   7.18274E+00   7.01536E-05   4.38937E+00   3.15277E+01   1.93442E-01
 2.70895E-08   9.97749E+01   1.39371E+03   2.10013E-02   5.60320E+00   3.53004E+00   2.64132E-04   7.23620E+00   7.10620E-05   4.42204E+00   3.19988E+01   1.97445E-01
 2.72155E-08   9.97715E+01   1.39361E+03   2.14333E-02   5.54631E+00   3.56710E+00   2.65484E-04   7.28975E+00   7.19771E-05   4.45477E+00   3.24741E+01   2.01507E-01
 2.73415E-08   9.97681E+01   1.39351E+03   2.18718E-02   5.49028E+00   3.60432E+00   2.66835E-04   7.34337E+00   7.28991E-05   4.48753E+00   3.29536E+01   2.05629E-01
 2.74675E-08   9.97647E+01   1.39342E+03   2.23167E-02   5.43512E+00   3.64170E+00   2.68185E-04   7.39705E+00   7.38277E-05   4.52034E+00   3.34372E+01   2.09812E-01
 2.75935E-08   9.97612E+01   1.39332E+03   2.27681E-02   5.38079E+00   3.67926E+00   2.69536E-04   7.45082E+00   7.47632E-05   4.55319E+00   3.39250E+01   2.14056E-01
 2.77195E-08   9.97576E+01   1.39322E+03   2.32261E-02   5.32728E+00   3.71698E+00   2.70886E-04   7.50465E+00   7.57054E-05   4.58609E+00   3.44170E+01   2.18361E-01
 2.78455E-08   9.97540E+01   1.39312E+03   2.36907E-02   5.27457E+00   3.75487E+00   2.72236E-04   7.55855E+00   7.66544E-05   4.61903E+00   3.49132E+01   2.22729E-01
 2.79715E-08   9.97504E+01   1.39302E+03   2.41620E-02   5.22266E+00   3.79292E+00   2.73586E-04   7.61253E+00   7.76102E-05   4.65201E+00   3.54136E+01   2.27160E-01
 2.80975E-08   9.97467E+01   1.39292E+03   2.46400E-02   5.17152E+00   3.83114E+00   2.74935E-04   7.66657E+00   7.85728E-05   4.68504E+00   3.59182E+01   2.31654E-01
 2.82235E-08   9.97431E+01   1.39282E+03   2.51248E-02   5.12113E+00   3.86952E+00   2.76285E-04   7.72069E+00   7.95422E-05   4.71811E+00   3.64271E+01   2.36212E-01
 2.83495E-08   9.97395E+01   1.39272E+03   2.56165E-02   5.07149E+00   3.90807E+00   2.77634E-04   7.77485E+00   8.05184E-05   4.75121E+00   3.69400E+01   2.40834E-01
 2.84755E-08   9.97359E+01   1.39261E+03   2.61150E-02   5.02258E+00   3.94678E+00   2.78982E-04   7.82910E+00   8.15015E-05   4.78436E+00   3.74573E+01   2.45522E-01
 2.86015E-08   9.97323E+01   1.39251E+03   2.66206E-02   4.97438E+00   3.98565E+00   2.80330E-04   7.88342E+00   8.24914E-05   4.81756E+00   3.79788E+01   2.50274E-01
 2.87275E-08   9.97287E+01   1.39241E+03   2.71331E-02   4.92688E+00   4.02468E+00   2.81678E-04   7.93779E+00   8.34882E-05   4.85079E+00   3.85045E+01   2.55093E-01
 2.88535E-08   9.97250E+01   1.39231E+03   2.76527E-02   4.88007E+00   4.06388E+00   2.83026E-04   7.99224E+00   8.44918E-05   4.88406E+00   3.90345E+01   2.59978E-01
 2.89795E-08   9.97214E+01   1.39221E+03   2.81795E-02   4.83393E+00   4.10324E+00   2.84374E-04   8.04675E+00   8.55023E-05   4.91737E+00   3.95688E+01   2.64930E-01
 2.91055E-08   9.97178E+01   1.39211E+03   2.87134E-02   4.78846E+00   4.14276E+00   2.85721E-04   8.10132E+00   8.65196E-05   4.95072E+00   4.01073E+01   2.69950E-01
 2.92315E-08   9.97141E+01   1.39201E+03   2.92546E-02   4.74363E+00   4.18244E+00   2.87068E-04   8.15595E+00   8.75439E-05   4.98410E+00   4.06501E+01   2.75038E-01
 2.93575E-08   9.97104E+01   1.39190E+03   2.98031E-02   4.69944E+00   4.22227E+00   2.88414E-04   8.21064E+00   8.85750E-05   5.01752E+00   4.11971E+01   2.80195E-01
 2.94835E-08   9.97066E+01   1.39180E+03   3.03589E-02   4.65588E+00   4.26227E+00   2.89760E-04   8.26540E+00   8.96130E-05   5.05099E+00   4.17484E+01   2.85421E-01
 2.96095E-08   9.97029E+01   1.39169E+03   3.09222E-02   4.61292E+00   4.30243E+00   2.91106E-04   8.32023E+00   9.06579E-05   5.08449E+00   4.23041E+01   2.90716E-01
 2.97355E-08   9.96992E+01   1.39159E+03   3.14929E-02   4.57057E+00   4.34275E+00   2.92452E-04   8.37510E+00   9.17098E-05   5.11803E+00   4.28640E+01   2.96082E-01
 2.98615E-08   9.96955E+01   1.39149E+03   3.20712E-02   4.52881E+00   4.38322E+00   2.93797E-04   8.43004E+00   9.27685E-05   5.15160E+00   4.34281E+01   3.01519E-01
 2.99875E-08   9.96918E+01   1.39138E+03   3.26571E-02   4.48763E+00   4.42385E+00   2.95142E-04   8.48504E+00   9.38342E-05   5.18521E+00   4.39966E+01   3.07027E-01
 3.01135E-08   9.96880E+01   1.39128E+03   3.32506E-02   4.44702E+00   4.46464E+00   2.96487E-04   8.54010E+00   9.49068E-05   5.21885E+00   4.45695E+01   3.12606E-01
 3.02395E-08   9.96842E+01   1.39117E+03   3.38518E-02   4.40696E+00   4.50559E+00   2.97831E-04   8.59522E+00   9.59864E-05   5.25254E+00   4.51467E+01   3.18259E-01
 3.03655E-08   9.96805E+01   1.39107E+03   3.44608E-02   4.36745E+00   4.54669E+00   2.99175E-04   8.65040E+00   9.70729E-05   5.28626E+00   4.57283E+01   3.23984E-01
 3.04915E-08   9.96767E+01   1.39096E+03   3.50776E-02   4.32848E+00   4.58794E+00   3.00519E-04   8.70561E+00   9.81663E-05   5.32000E+00   4.63139E+01   3.29783E-01
 3.06175E-08   9.96730E+01   1.39086E+03   3.57023E-02   4.29004E+00   4.62935E+00   3.01862E-04   8.76088E+00   9.92667E-05   5.35377E+00   4.69038E+01   3.35656E-01
 3.07435E-08   9.96692E+01   1.39075E+03   3.63349E-02   4.25212E+00   4.67092E+00   3.03205E-04   8.81622E+00   1.00374E-04   5.38759E+00   4.74982E+01   3.41604E-01
 3.08695E-08   9.96654E+01   1.39065E+03   3.69755E-02   4.21471E+00   4.71264E+00   3.04548E-04   8.87160E+00   1.01488E-04   5.42143E+00   4.80968E+01   3.47626E-01
 3.09955E-08   9.96614E+01   1.39054E+03   3.76242E-02   4.17780E+00   4.75452E+00   3.05891E-04   8.92707E+00   1.02610E-04   5.45533E+00   4.87002E+01   3.53725E-01
 3.11215E-08   9.96575E+01   1.39043E+03   3.82809E-02   4.14138E+00   4.79654E+00   3.07233E-04   8.98257E+00   1.03738E-04   5.48925E+00   4.93075E+01   3.59900E-01
 3.12475E-08   9.96536E+01   1.39032E+03   3.89459E-02   4.10544E+00   4.83872E+00   3.08574E-04   9.03812E+00   1.04873E-04   5.52319E+00   4.99193E+01   3.66151E-01
 3.13735E-08   9.96497E+01   1.39021E+03   3.96191E-02   4.06998E+00   4.88106E+00   3.09916E-04   9.09372E+00   1.06016E-04   5.55717E+00   5.05354E+01   3.72480E-01
 3.14995E-08   9.96457E+01   1.39010E+03   4.03005E-02   4.03498E+00   4.92354E+00   3.11257E-04   9.14938E+00   1.07165E-04   5.59119E+00   5.11559E+01   3.78887E-01
 3.16255E-08   9.96418E+01   1.38999E+03   4.09903E-02   4.00044E+00   4.96618E+00   3.12598E-04   9.20510E+00   1.08322E-04   5.62523E+00   5.17808E+01   3.85372E-01
 3.17515E-08   9.96379E+01   1.38988E+03   4.16886E-02   3.96635E+00   5.00896E+00   3.13938E-04   9.26084E+00   1.09485E-04   5.65930E+00   5.24099E+01   3.91936E-01
 3.18775E-08   9.96339E+01   1.38977E+03   4.23952E-02   3.93271E+00   5.05190E+00   3.15278E-04   9.31664E+00   1.10655E-04   5.69340E+00   5.30434E+01   3.98580E-01
 3.20035E-08   9.96300E+01   1.38966E+03   4.31104E-02   3.89950E+00   5.09498E+00   3.16618E-04   9.37250E+00   1.11833E-04   5.72753E+00   5.36813E+01   4.05304E-01
 3.21295E-08   9.96261E+01   1.38955E+03   4.38342E-02   3.86672E+00   5.13822E+00   3.17957E-04   9.42840E+00   1.13017E-04   5.76169E+00   5.43235E+01   4.12109E-01
 3.22555E-08   9.96221E+01   1.38944E+03   4.45666E-02   3.83435E+00   5.18161E+00   3.19296E-04   9.48437E+00   1.14209E-04   5.79590E+00   5.49704E+01   4.18994E-01
 3.23815E-08   9.96182E+01   1.38933E+03   4.53077E-02   3.80240E+00   5.22514E+00   3.20635E-04   9.54036E+00   1.15407E-04   5.83011E+00   5.56213E+01   4.25962E-01
 3.25075E-08   9.96142E+01   1.38922E+03   4.60576E-02   3.77086E+00   5.26882E+00   3.21973E-04   9.59641E+00   1.16613E-04   5.86436E+00   5.62768E+01   4.33012E-01
 3.26335E-08   9.96103E+01   1.38911E+03   4.68163E-02   3.73971E+00   5.31265E+00   3.23311E-04   9.65251E+00   1.17826E-04   5.89865E+00   5.69368E+01   4.40145E-01
 3.27595E-08   9.96063E+01   1.38900E+03   4.75838E-02   3.70896E+00   5.35663E+00   3.24649E-04   9.70865E+00   1.19045E-04   5.93296E+00   5.76010E+01   4.47361E-01
 3.28855E-08   9.96023E+01   1.38889E+03   4.83603E-02   3.67859E+00   5.40075E+00   3.25986E-04   9.76485E+00   1.20272E-04   5.96730E+00   5.82698E+01   4.54661E-01
 3.30115E-08   9.95983E+01   1.38877E+03   4.91458E-02   3.64860E+00   5.44502E+00   3.27323E-04   9.82109E+00   1.21506E-04   6.00167E+00   5.89429E+01   4.62046E-01
 3.31375E-08   9.95942E+01   1.38866E+03   4.99403E-02   3.61899E+00   5.48943E+00   3.28660E-04   9.87740E+00   1.22747E-04   6.03608E+00   5.96207E+01   4.69515E-01
 3.32635E-08   9.95901E+01   1.38855E+03   5.07439E-02   3.58974E+00   5.53400E+00   3.29996E-04   9.93372E+00   1.23995E-04   6.07049E+00   6.03026E+01   4.77071E-01
 3.33895E-08   9.95861E+01   1.38843E+03   5.15567E-02   3.56085E+00   5.57870E+00   3.31332E-04   9.99008E+00   1.25251E-04   6.10494E+00   6.09888E+01   4.84713E-01
 3.35155E-08   9.95820E+01   1.38832E+03   5.23788E-02   3.53232E+00   5.62355E+00   3.32667E-04   1.00465E+01   1.26513E-04   6.13939E+00   6.16791E+01   4.92441E-01
 3.36415E-08   9.95780E+01   1.38821E+03   5.32101E-02   3.50413E+00   5.66855E+00   3.34002E-04   1.01029E+01   1.27782E-04   6.17389E+00   6.23744E+01   5.00257E-01
