Time (s)   V_brick                  E_brick                  E_ESR                    R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out                    P_out                    E_out                    
 1.30515E-06   1.00747E+04   5.68396E+01   7.62503E+02   4.84087E-03   1.04843E+03   7.13239E-03   2.00819E+01   1.00918E-01   1.60655E+03   3.22627E+07   3.75498E+03
 1.30522E-06   1.00733E+04   5.68241E+01   7.62503E+02   4.84079E-03   1.04843E+03   7.13244E-03   2.01035E+01   1.00920E-01   1.60828E+03   3.23319E+07   3.75498E+03
 1.30530E-06   1.00719E+04   5.68086E+01   7.62503E+02   4.84071E-03   1.04843E+03   7.13250E-03   2.01250E+01   1.00922E-01   1.61000E+03   3.24012E+07   3.75498E+03
 1.30538E-06   1.00706E+04   5.67931E+01   7.62503E+02   4.84063E-03   1.04843E+03   7.13256E-03   2.01465E+01   1.00923E-01   1.61172E+03   3.24705E+07   3.75498E+03
 1.30545E-06   1.00692E+04   5.67776E+01   7.62503E+02   4.84056E-03   1.04843E+03   7.13261E-03   2.01680E+01   1.00925E-01   1.61344E+03   3.25399E+07   3.75498E+03
 1.30553E-06   1.00678E+04   5.67621E+01   7.62503E+02   4.84048E-03   1.04843E+03   7.13267E-03   2.01895E+01   1.00927E-01   1.61516E+03   3.26093E+07   3.75498E+03
 1.30560E-06   1.00664E+04   5.67465E+01   7.62503E+02   4.84040E-03   1.04843E+03   7.13273E-03   2.02110E+01   1.00929E-01   1.61688E+03   3.26788E+07   3.75498E+03
 1.30568E-06   1.00651E+04   5.67310E+01   7.62503E+02   4.84033E-03   1.04843E+03   7.13278E-03   2.02325E+01   1.00930E-01   1.61860E+03   3.27482E+07   3.75498E+03
 1.30576E-06   1.00637E+04   5.67154E+01   7.62503E+02   4.84025E-03   1.04843E+03   7.13284E-03   2.02539E+01   1.00932E-01   1.62031E+03   3.28176E+07   3.75498E+03
 1.30583E-06   1.00623E+04   5.66999E+01   7.62503E+02   4.84017E-03   1.04843E+03   7.13290E-03   2.02753E+01   1.00934E-01   1.62202E+03   3.28869E+07   3.75498E+03
 1.30591E-06   1.00609E+04   5.66843E+01   7.62503E+02   4.84009E-03   1.04843E+03   7.13296E-03   2.02967E+01   1.00935E-01   1.62373E+03   3.29564E+07   3.75498E+03
 1.30598E-06   1.00595E+04   5.66688E+01   7.62503E+02   4.84002E-03   1.04843E+03   7.13301E-03   2.03180E+01   1.00937E-01   1.62544E+03   3.30258E+07   3.75498E+03
 1.30606E-06   1.00582E+04   5.66532E+01   7.62503E+02   4.83994E-03   1.04843E+03   7.13307E-03   2.03394E+01   1.00939E-01   1.62715E+03   3.30954E+07   3.75498E+03
 1.30614E-06   1.00568E+04   5.66376E+01   7.62503E+02   4.83986E-03   1.04843E+03   7.13313E-03   2.03608E+01   1.00940E-01   1.62886E+03   3.31650E+07   3.75498E+03
 1.30621E-06   1.00554E+04   5.66221E+01   7.62503E+02   4.83978E-03   1.04843E+03   7.13318E-03   2.03822E+01   1.00942E-01   1.63057E+03   3.32346E+07   3.75498E+03
 1.30629E-06   1.00540E+04   5.66065E+01   7.62503E+02   4.83971E-03   1.04843E+03   7.13324E-03   2.04035E+01   1.00944E-01   1.63228E+03   3.33043E+07   3.75498E+03
 1.30636E-06   1.00526E+04   5.65910E+01   7.62503E+02   4.83963E-03   1.04843E+03   7.13330E-03   2.04249E+01   1.00946E-01   1.63399E+03   3.33741E+07   3.75498E+03
 1.30644E-06   1.00512E+04   5.65754E+01   7.62503E+02   4.83955E-03   1.04843E+03   7.13335E-03   2.04462E+01   1.00947E-01   1.63570E+03   3.34439E+07   3.75498E+03
 1.30652E-06   1.00499E+04   5.65598E+01   7.62503E+02   4.83948E-03   1.04843E+03   7.13341E-03   2.04675E+01   1.00949E-01   1.63740E+03   3.35136E+07   3.75498E+03
 1.30659E-06   1.00485E+04   5.65440E+01   7.62503E+02   4.83940E-03   1.04843E+03   7.13347E-03   2.04888E+01   1.00951E-01   1.63910E+03   3.35832E+07   3.75498E+03
 1.30667E-06   1.00471E+04   5.65283E+01   7.62503E+02   4.83932E-03   1.04843E+03   7.13352E-03   2.05100E+01   1.00952E-01   1.64080E+03   3.36530E+07   3.75498E+03
 1.30674E-06   1.00457E+04   5.65126E+01   7.62503E+02   4.83925E-03   1.04843E+03   7.13358E-03   2.05313E+01   1.00954E-01   1.64250E+03   3.37228E+07   3.75498E+03
 1.30682E-06   1.00443E+04   5.64969E+01   7.62503E+02   4.83917E-03   1.04843E+03   7.13364E-03   2.05526E+01   1.00956E-01   1.64421E+03   3.37926E+07   3.75498E+03
 1.30690E-06   1.00429E+04   5.64812E+01   7.62503E+02   4.83909E-03   1.04843E+03   7.13369E-03   2.05738E+01   1.00957E-01   1.64591E+03   3.38626E+07   3.75498E+03
 1.30697E-06   1.00415E+04   5.64655E+01   7.62503E+02   4.83902E-03   1.04843E+03   7.13375E-03   2.05951E+01   1.00959E-01   1.64761E+03   3.39325E+07   3.75498E+03
 1.30705E-06   1.00401E+04   5.64498E+01   7.62503E+02   4.83894E-03   1.04843E+03   7.13381E-03   2.06163E+01   1.00961E-01   1.64930E+03   3.40026E+07   3.75498E+03
 1.30712E-06   1.00387E+04   5.64340E+01   7.62503E+02   4.83886E-03   1.04843E+03   7.13386E-03   2.06376E+01   1.00962E-01   1.65100E+03   3.40727E+07   3.75498E+03
 1.30720E-06   1.00373E+04   5.64183E+01   7.62503E+02   4.83878E-03   1.04843E+03   7.13392E-03   2.06588E+01   1.00964E-01   1.65270E+03   3.41428E+07   3.75498E+03
 1.30728E-06   1.00359E+04   5.64026E+01   7.62503E+02   4.83871E-03   1.04843E+03   7.13398E-03   2.06800E+01   1.00966E-01   1.65440E+03   3.42130E+07   3.75498E+03
 1.30735E-06   1.00345E+04   5.63869E+01   7.62503E+02   4.83863E-03   1.04843E+03   7.13403E-03   2.07012E+01   1.00968E-01   1.65610E+03   3.42833E+07   3.75498E+03
 1.30743E-06   1.00331E+04   5.63711E+01   7.62503E+02   4.83855E-03   1.04843E+03   7.13409E-03   2.07225E+01   1.00969E-01   1.65780E+03   3.43536E+07   3.75498E+03
 1.30750E-06   1.00317E+04   5.63554E+01   7.62503E+02   4.83848E-03   1.04843E+03   7.13415E-03   2.07437E+01   1.00971E-01   1.65949E+03   3.44240E+07   3.75498E+03
 1.30758E-06   1.00303E+04   5.63397E+01   7.62503E+02   4.83840E-03   1.04843E+03   7.13420E-03   2.07649E+01   1.00973E-01   1.66119E+03   3.44944E+07   3.75498E+03
 1.30766E-06   1.00289E+04   5.63240E+01   7.62503E+02   4.83832E-03   1.04843E+03   7.13426E-03   2.07861E+01   1.00974E-01   1.66289E+03   3.45649E+07   3.75498E+03
 1.30773E-06   1.00275E+04   5.63083E+01   7.62503E+02   4.83824E-03   1.04843E+03   7.13432E-03   2.08073E+01   1.00976E-01   1.66458E+03   3.46354E+07   3.75498E+03
 1.30781E-06   1.00261E+04   5.62925E+01   7.62503E+02   4.83817E-03   1.04843E+03   7.13437E-03   2.08284E+01   1.00978E-01   1.66627E+03   3.47059E+07   3.75498E+03
 1.30788E-06   1.00247E+04   5.62768E+01   7.62503E+02   4.83809E-03   1.04843E+03   7.13443E-03   2.08496E+01   1.00979E-01   1.66796E+03   3.47763E+07   3.75498E+03
 1.30796E-06   1.00233E+04   5.62611E+01   7.62503E+02   4.83801E-03   1.04843E+03   7.13449E-03   2.08706E+01   1.00981E-01   1.66965E+03   3.48467E+07   3.75498E+03
 1.30804E-06   1.00219E+04   5.62453E+01   7.62503E+02   4.83794E-03   1.04843E+03   7.13454E-03   2.08917E+01   1.00983E-01   1.67134E+03   3.49172E+07   3.75498E+03
 1.30811E-06   1.00205E+04   5.62296E+01   7.62503E+02   4.83786E-03   1.04843E+03   7.13460E-03   2.09128E+01   1.00985E-01   1.67303E+03   3.49878E+07   3.75498E+03
 1.30819E-06   1.00191E+04   5.62138E+01   7.62503E+02   4.83778E-03   1.04843E+03   7.13466E-03   2.09339E+01   1.00986E-01   1.67471E+03   3.50583E+07   3.75498E+03
 1.30826E-06   1.00177E+04   5.61980E+01   7.62503E+02   4.83771E-03   1.04843E+03   7.13472E-03   2.09550E+01   1.00988E-01   1.67640E+03   3.51290E+07   3.75498E+03
 1.30834E-06   1.00163E+04   5.61822E+01   7.62503E+02   4.83763E-03   1.04843E+03   7.13477E-03   2.09761E+01   1.00990E-01   1.67809E+03   3.51997E+07   3.75498E+03
 1.30842E-06   1.00148E+04   5.61664E+01   7.62503E+02   4.83755E-03   1.04843E+03   7.13483E-03   2.09972E+01   1.00991E-01   1.67977E+03   3.52705E+07   3.75498E+03
 1.30849E-06   1.00134E+04   5.61505E+01   7.62503E+02   4.83748E-03   1.04843E+03   7.13489E-03   2.10182E+01   1.00993E-01   1.68146E+03   3.53413E+07   3.75498E+03
 1.30857E-06   1.00120E+04   5.61347E+01   7.62503E+02   4.83740E-03   1.04843E+03   7.13494E-03   2.10393E+01   1.00995E-01   1.68315E+03   3.54122E+07   3.75498E+03
 1.30864E-06   1.00106E+04   5.61189E+01   7.62503E+02   4.83732E-03   1.04843E+03   7.13500E-03   2.10604E+01   1.00996E-01   1.68483E+03   3.54832E+07   3.75498E+03
 1.30872E-06   1.00092E+04   5.61031E+01   7.62503E+02   4.83724E-03   1.04843E+03   7.13506E-03   2.10814E+01   1.00998E-01   1.68651E+03   3.55541E+07   3.75498E+03
 1.30880E-06   1.00078E+04   5.60873E+01   7.62503E+02   4.83717E-03   1.04843E+03   7.13511E-03   2.11024E+01   1.01000E-01   1.68819E+03   3.56250E+07   3.75498E+03
 1.30887E-06   1.00064E+04   5.60715E+01   7.62503E+02   4.83709E-03   1.04843E+03   7.13517E-03   2.11234E+01   1.01002E-01   1.68987E+03   3.56959E+07   3.75498E+03
 1.30895E-06   1.00050E+04   5.60557E+01   7.62503E+02   4.83701E-03   1.04843E+03   7.13523E-03   2.11444E+01   1.01003E-01   1.69155E+03   3.57669E+07   3.75498E+03
 1.30902E-06   1.00036E+04   5.60399E+01   7.62503E+02   4.83694E-03   1.04843E+03   7.13528E-03   2.11654E+01   1.01005E-01   1.69323E+03   3.58380E+07   3.75498E+03
 1.30910E-06   1.00021E+04   5.60241E+01   7.62503E+02   4.83686E-03   1.04843E+03   7.13534E-03   2.11864E+01   1.01007E-01   1.69491E+03   3.59091E+07   3.75498E+03
 1.30918E-06   1.00007E+04   5.60083E+01   7.62503E+02   4.83678E-03   1.04843E+03   7.13540E-03   2.12074E+01   1.01008E-01   1.69659E+03   3.59802E+07   3.75498E+03
 1.30925E-06   9.99933E+03   5.59925E+01   7.62503E+02   4.83671E-03   1.04843E+03   7.13545E-03   2.12283E+01   1.01010E-01   1.69827E+03   3.60514E+07   3.75498E+03
 1.30933E-06   9.99792E+03   5.59767E+01   7.62503E+02   4.83663E-03   1.04843E+03   7.13551E-03   2.12493E+01   1.01012E-01   1.69994E+03   3.61226E+07   3.75498E+03
 1.30940E-06   9.99650E+03   5.59608E+01   7.62503E+02   4.83655E-03   1.04843E+03   7.13557E-03   2.12703E+01   1.01013E-01   1.70162E+03   3.61939E+07   3.75498E+03
 1.30948E-06   9.99508E+03   5.59450E+01   7.62503E+02   4.83647E-03   1.04843E+03   7.13562E-03   2.12912E+01   1.01015E-01   1.70330E+03   3.62652E+07   3.75498E+03
 1.30956E-06   9.99367E+03   5.59291E+01   7.62503E+02   4.83640E-03   1.04843E+03   7.13568E-03   2.13121E+01   1.01017E-01   1.70497E+03   3.63366E+07   3.75498E+03
 1.30963E-06   9.99225E+03   5.59132E+01   7.62503E+02   4.83632E-03   1.04843E+03   7.13574E-03   2.13331E+01   1.01019E-01   1.70665E+03   3.64080E+07   3.75498E+03
 1.30971E-06   9.99083E+03   5.58973E+01   7.62503E+02   4.83624E-03   1.04843E+03   7.13579E-03   2.13540E+01   1.01020E-01   1.70832E+03   3.64794E+07   3.75498E+03
 1.30978E-06   9.98941E+03   5.58815E+01   7.62503E+02   4.83617E-03   1.04843E+03   7.13585E-03   2.13749E+01   1.01022E-01   1.70999E+03   3.65509E+07   3.75498E+03
 1.30986E-06   9.98799E+03   5.58656E+01   7.62503E+02   4.83609E-03   1.04843E+03   7.13591E-03   2.13958E+01   1.01024E-01   1.71166E+03   3.66223E+07   3.75498E+03
 1.30994E-06   9.98657E+03   5.58497E+01   7.62503E+02   4.83601E-03   1.04843E+03   7.13596E-03   2.14166E+01   1.01025E-01   1.71333E+03   3.66938E+07   3.75498E+03
 1.31001E-06   9.98515E+03   5.58338E+01   7.62503E+02   4.83594E-03   1.04843E+03   7.13602E-03   2.14375E+01   1.01027E-01   1.71500E+03   3.67652E+07   3.75498E+03
 1.31009E-06   9.98373E+03   5.58179E+01   7.62503E+02   4.83586E-03   1.04843E+03   7.13608E-03   2.14583E+01   1.01029E-01   1.71667E+03   3.68368E+07   3.75498E+03
 1.31016E-06   9.98231E+03   5.58020E+01   7.62503E+02   4.83578E-03   1.04843E+03   7.13613E-03   2.14792E+01   1.01030E-01   1.71833E+03   3.69084E+07   3.75498E+03
 1.31024E-06   9.98088E+03   5.57861E+01   7.62503E+02   4.83570E-03   1.04843E+03   7.13619E-03   2.15000E+01   1.01032E-01   1.72000E+03   3.69801E+07   3.75498E+03
 1.31032E-06   9.97940E+03   5.57695E+01   7.62503E+02   4.83563E-03   1.04843E+03   7.13625E-03   2.15209E+01   1.01034E-01   1.72167E+03   3.70518E+07   3.75498E+03
 1.31039E-06   9.97791E+03   5.57529E+01   7.62503E+02   4.83555E-03   1.04843E+03   7.13630E-03   2.15417E+01   1.01036E-01   1.72334E+03   3.71237E+07   3.75498E+03
 1.31047E-06   9.97642E+03   5.57362E+01   7.62503E+02   4.83547E-03   1.04843E+03   7.13636E-03   2.15626E+01   1.01037E-01   1.72501E+03   3.71956E+07   3.75498E+03
 1.31054E-06   9.97492E+03   5.57195E+01   7.62503E+02   4.83540E-03   1.04843E+03   7.13642E-03   2.15834E+01   1.01039E-01   1.72667E+03   3.72675E+07   3.75498E+03
 1.31062E-06   9.97343E+03   5.57028E+01   7.62503E+02   4.83532E-03   1.04843E+03   7.13648E-03   2.16043E+01   1.01041E-01   1.72834E+03   3.73396E+07   3.75498E+03
 1.31070E-06   9.97194E+03   5.56861E+01   7.62503E+02   4.83524E-03   1.04843E+03   7.13653E-03   2.16251E+01   1.01042E-01   1.73001E+03   3.74117E+07   3.75498E+03
 1.31077E-06   9.97044E+03   5.56694E+01   7.62503E+02   4.83517E-03   1.04843E+03   7.13659E-03   2.16459E+01   1.01044E-01   1.73168E+03   3.74838E+07   3.75498E+03
 1.31085E-06   9.96894E+03   5.56527E+01   7.62503E+02   4.83509E-03   1.04843E+03   7.13665E-03   2.16667E+01   1.01046E-01   1.73334E+03   3.75558E+07   3.75498E+03
 1.31092E-06   9.96744E+03   5.56359E+01   7.62503E+02   4.83501E-03   1.04843E+03   7.13670E-03   2.16875E+01   1.01047E-01   1.73500E+03   3.76278E+07   3.75498E+03
 1.31100E-06   9.96594E+03   5.56192E+01   7.62503E+02   4.83494E-03   1.04843E+03   7.13676E-03   2.17083E+01   1.01049E-01   1.73666E+03   3.76999E+07   3.75498E+03
 1.31108E-06   9.96444E+03   5.56025E+01   7.62503E+02   4.83486E-03   1.04843E+03   7.13682E-03   2.17290E+01   1.01051E-01   1.73832E+03   3.77721E+07   3.75498E+03
 1.31115E-06   9.96295E+03   5.55858E+01   7.62503E+02   4.83478E-03   1.04843E+03   7.13687E-03   2.17498E+01   1.01053E-01   1.73998E+03   3.78442E+07   3.75498E+03
 1.31123E-06   9.96145E+03   5.55690E+01   7.62503E+02   4.83471E-03   1.04843E+03   7.13693E-03   2.17705E+01   1.01054E-01   1.74164E+03   3.79164E+07   3.75498E+03
 1.31130E-06   9.95994E+03   5.55522E+01   7.62503E+02   4.83463E-03   1.04843E+03   7.13699E-03   2.17912E+01   1.01056E-01   1.74330E+03   3.79886E+07   3.75498E+03
 1.31138E-06   9.95844E+03   5.55355E+01   7.62503E+02   4.83455E-03   1.04843E+03   7.13704E-03   2.18120E+01   1.01058E-01   1.74496E+03   3.80610E+07   3.75498E+03
 1.31146E-06   9.95693E+03   5.55187E+01   7.62503E+02   4.83447E-03   1.04843E+03   7.13710E-03   2.18327E+01   1.01059E-01   1.74662E+03   3.81333E+07   3.75498E+03
 1.31153E-06   9.95542E+03   5.55019E+01   7.62503E+02   4.83440E-03   1.04843E+03   7.13716E-03   2.18534E+01   1.01061E-01   1.74827E+03   3.82058E+07   3.75498E+03
 1.31161E-06   9.95392E+03   5.54851E+01   7.62503E+02   4.83432E-03   1.04843E+03   7.13721E-03   2.18741E+01   1.01063E-01   1.74993E+03   3.82782E+07   3.75498E+03
 1.31168E-06   9.95241E+03   5.54683E+01   7.62503E+02   4.83424E-03   1.04843E+03   7.13727E-03   2.18949E+01   1.01064E-01   1.75159E+03   3.83508E+07   3.75498E+03
 1.31176E-06   9.95090E+03   5.54515E+01   7.62503E+02   4.83417E-03   1.04843E+03   7.13733E-03   2.19156E+01   1.01066E-01   1.75325E+03   3.84234E+07   3.75498E+03
 1.31184E-06   9.94940E+03   5.54347E+01   7.62503E+02   4.83409E-03   1.04843E+03   7.13738E-03   2.19362E+01   1.01068E-01   1.75490E+03   3.84959E+07   3.75498E+03
 1.31191E-06   9.94789E+03   5.54179E+01   7.62503E+02   4.83401E-03   1.04843E+03   7.13744E-03   2.19569E+01   1.01070E-01   1.75655E+03   3.85684E+07   3.75498E+03
 1.31199E-06   9.94638E+03   5.54010E+01   7.62503E+02   4.83394E-03   1.04843E+03   7.13750E-03   2.19775E+01   1.01071E-01   1.75820E+03   3.86409E+07   3.75498E+03
 1.31206E-06   9.94486E+03   5.53842E+01   7.62503E+02   4.83386E-03   1.04843E+03   7.13755E-03   2.19981E+01   1.01073E-01   1.75985E+03   3.87134E+07   3.75498E+03
 1.31214E-06   9.94335E+03   5.53673E+01   7.62503E+02   4.83378E-03   1.04843E+03   7.13761E-03   2.20188E+01   1.01075E-01   1.76150E+03   3.87861E+07   3.75498E+03
 1.31222E-06   9.94184E+03   5.53505E+01   7.62503E+02   4.83371E-03   1.04843E+03   7.13767E-03   2.20394E+01   1.01076E-01   1.76315E+03   3.88587E+07   3.75498E+03
 1.31229E-06   9.94033E+03   5.53336E+01   7.62503E+02   4.83363E-03   1.04843E+03   7.13772E-03   2.20600E+01   1.01078E-01   1.76480E+03   3.89314E+07   3.75498E+03
 1.31237E-06   9.93881E+03   5.53168E+01   7.62503E+02   4.83355E-03   1.04843E+03   7.13778E-03   2.20806E+01   1.01080E-01   1.76645E+03   3.90042E+07   3.75498E+03
 1.31244E-06   9.93730E+03   5.52999E+01   7.62503E+02   4.83347E-03   1.04843E+03   7.13784E-03   2.21012E+01   1.01081E-01   1.76809E+03   3.90770E+07   3.75498E+03
 1.31252E-06   9.93579E+03   5.52831E+01   7.62503E+02   4.83340E-03   1.04843E+03   7.13789E-03   2.21218E+01   1.01083E-01   1.76974E+03   3.91498E+07   3.75498E+03
 1.31260E-06   9.93427E+03   5.52663E+01   7.62503E+02   4.83332E-03   1.04843E+03   7.13795E-03   2.21423E+01   1.01085E-01   1.77139E+03   3.92226E+07   3.75498E+03
 1.31267E-06   9.93276E+03   5.52494E+01   7.62503E+02   4.83324E-03   1.04843E+03   7.13801E-03   2.21628E+01   1.01087E-01   1.77303E+03   3.92953E+07   3.75498E+03
 1.31275E-06   9.93125E+03   5.52326E+01   7.62503E+02   4.83317E-03   1.04843E+03   7.13806E-03   2.21834E+01   1.01088E-01   1.77467E+03   3.93681E+07   3.75498E+03
 1.31282E-06   9.92973E+03   5.52158E+01   7.62503E+02   4.83309E-03   1.04843E+03   7.13812E-03   2.22039E+01   1.01090E-01   1.77631E+03   3.94410E+07   3.75498E+03
 1.31290E-06   9.92822E+03   5.51989E+01   7.62503E+02   4.83301E-03   1.04843E+03   7.13818E-03   2.22244E+01   1.01092E-01   1.77795E+03   3.95138E+07   3.75498E+03
 1.31298E-06   9.92671E+03   5.51821E+01   7.62503E+02   4.83294E-03   1.04843E+03   7.13823E-03   2.22449E+01   1.01093E-01   1.77959E+03   3.95867E+07   3.75498E+03
 1.31305E-06   9.92519E+03   5.51653E+01   7.62503E+02   4.83286E-03   1.04843E+03   7.13829E-03   2.22654E+01   1.01095E-01   1.78123E+03   3.96597E+07   3.75498E+03
 1.31313E-06   9.92367E+03   5.51483E+01   7.62503E+02   4.83278E-03   1.04843E+03   7.13835E-03   2.22859E+01   1.01097E-01   1.78287E+03   3.97327E+07   3.75498E+03
 1.31320E-06   9.92214E+03   5.51314E+01   7.62503E+02   4.83271E-03   1.04843E+03   7.13841E-03   2.23063E+01   1.01098E-01   1.78451E+03   3.98058E+07   3.75498E+03
 1.31328E-06   9.92062E+03   5.51144E+01   7.62503E+02   4.83263E-03   1.04843E+03   7.13846E-03   2.23268E+01   1.01100E-01   1.78614E+03   3.98788E+07   3.75498E+03
 1.31336E-06   9.91909E+03   5.50975E+01   7.62503E+02   4.83255E-03   1.04843E+03   7.13852E-03   2.23473E+01   1.01102E-01   1.78778E+03   3.99520E+07   3.75498E+03
 1.31343E-06   9.91756E+03   5.50805E+01   7.62503E+02   4.83248E-03   1.04843E+03   7.13858E-03   2.23677E+01   1.01103E-01   1.78942E+03   4.00252E+07   3.75498E+03
 1.31351E-06   9.91604E+03   5.50636E+01   7.62503E+02   4.83240E-03   1.04843E+03   7.13863E-03   2.23882E+01   1.01105E-01   1.79105E+03   4.00985E+07   3.75498E+03
 1.31358E-06   9.91451E+03   5.50466E+01   7.62503E+02   4.83232E-03   1.04843E+03   7.13869E-03   2.24086E+01   1.01107E-01   1.79269E+03   4.01718E+07   3.75498E+03
 1.31366E-06   9.91299E+03   5.50297E+01   7.62503E+02   4.83224E-03   1.04843E+03   7.13875E-03   2.24291E+01   1.01109E-01   1.79433E+03   4.02451E+07   3.75498E+03
 1.31374E-06   9.91146E+03   5.50128E+01   7.62503E+02   4.83217E-03   1.04843E+03   7.13880E-03   2.24495E+01   1.01110E-01   1.79596E+03   4.03185E+07   3.75498E+03
 1.31381E-06   9.90994E+03   5.49958E+01   7.62503E+02   4.83209E-03   1.04843E+03   7.13886E-03   2.24700E+01   1.01112E-01   1.79760E+03   4.03919E+07   3.75498E+03
 1.31389E-06   9.90841E+03   5.49788E+01   7.62503E+02   4.83201E-03   1.04843E+03   7.13892E-03   2.24904E+01   1.01114E-01   1.79923E+03   4.04653E+07   3.75498E+03
 1.31396E-06   9.90688E+03   5.49619E+01   7.62503E+02   4.83194E-03   1.04843E+03   7.13897E-03   2.25108E+01   1.01115E-01   1.80086E+03   4.05388E+07   3.75498E+03
 1.31404E-06   9.90535E+03   5.49449E+01   7.62503E+02   4.83186E-03   1.04843E+03   7.13903E-03   2.25312E+01   1.01117E-01   1.80249E+03   4.06122E+07   3.75498E+03
 1.31412E-06   9.90382E+03   5.49279E+01   7.62503E+02   4.83178E-03   1.04843E+03   7.13909E-03   2.25515E+01   1.01119E-01   1.80412E+03   4.06857E+07   3.75498E+03
 1.31419E-06   9.90229E+03   5.49109E+01   7.62503E+02   4.83171E-03   1.04843E+03   7.13914E-03   2.25719E+01   1.01120E-01   1.80575E+03   4.07591E+07   3.75498E+03
 1.31427E-06   9.90076E+03   5.48940E+01   7.62503E+02   4.83163E-03   1.04843E+03   7.13920E-03   2.25922E+01   1.01122E-01   1.80738E+03   4.08326E+07   3.75498E+03
 1.31434E-06   9.89922E+03   5.48770E+01   7.62503E+02   4.83155E-03   1.04843E+03   7.13926E-03   2.26125E+01   1.01124E-01   1.80900E+03   4.09061E+07   3.75498E+03
 1.31442E-06   9.89770E+03   5.48601E+01   7.62503E+02   4.83148E-03   1.04843E+03   7.13931E-03   2.26329E+01   1.01126E-01   1.81063E+03   4.09797E+07   3.75498E+03
 1.31450E-06   9.89616E+03   5.48431E+01   7.62503E+02   4.83140E-03   1.04843E+03   7.13937E-03   2.26532E+01   1.01127E-01   1.81225E+03   4.10533E+07   3.75498E+03
 1.31457E-06   9.89463E+03   5.48261E+01   7.62503E+02   4.83132E-03   1.04843E+03   7.13943E-03   2.26735E+01   1.01129E-01   1.81388E+03   4.11270E+07   3.75498E+03
 1.31465E-06   9.89310E+03   5.48091E+01   7.62503E+02   4.83125E-03   1.04843E+03   7.13948E-03   2.26938E+01   1.01131E-01   1.81550E+03   4.12007E+07   3.75498E+03
 1.31472E-06   9.89156E+03   5.47921E+01   7.62503E+02   4.83117E-03   1.04843E+03   7.13954E-03   2.27141E+01   1.01132E-01   1.81713E+03   4.12744E+07   3.75498E+03
