Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 1.02803E-06  -2.49377E+00   8.70644E-01   1.08927E+02   2.88898E-02   2.00765E+02   3.67847E-03  -5.05426E+00   2.87083E-02  -3.28527E+00   1.66046E+01   1.08884E+03
 1.02816E-06  -2.49151E+00   8.69068E-01   1.08927E+02   2.88886E-02   2.00765E+02   3.67855E-03  -5.05269E+00   2.87076E-02  -3.28425E+00   1.65943E+01   1.08884E+03
 1.02829E-06  -2.48925E+00   8.67493E-01   1.08927E+02   2.88874E-02   2.00765E+02   3.67863E-03  -5.05109E+00   2.87069E-02  -3.28321E+00   1.65838E+01   1.08884E+03
 1.02841E-06  -2.48699E+00   8.65920E-01   1.08927E+02   2.88862E-02   2.00765E+02   3.67870E-03  -5.04949E+00   2.87062E-02  -3.28217E+00   1.65733E+01   1.08884E+03
 1.02854E-06  -2.48474E+00   8.64348E-01   1.08927E+02   2.88850E-02   2.00765E+02   3.67878E-03  -5.04789E+00   2.87055E-02  -3.28113E+00   1.65628E+01   1.08884E+03
 1.02866E-06  -2.48248E+00   8.62778E-01   1.08927E+02   2.88838E-02   2.00765E+02   3.67885E-03  -5.04629E+00   2.87048E-02  -3.28009E+00   1.65523E+01   1.08884E+03
 1.02879E-06  -2.48022E+00   8.61209E-01   1.08927E+02   2.88826E-02   2.00765E+02   3.67893E-03  -5.04469E+00   2.87041E-02  -3.27905E+00   1.65418E+01   1.08884E+03
 1.02892E-06  -2.47796E+00   8.59642E-01   1.08927E+02   2.88814E-02   2.00765E+02   3.67901E-03  -5.04309E+00   2.87034E-02  -3.27801E+00   1.65313E+01   1.08884E+03
 1.02904E-06  -2.47570E+00   8.58076E-01   1.08927E+02   2.88802E-02   2.00765E+02   3.67908E-03  -5.04150E+00   2.87027E-02  -3.27697E+00   1.65208E+01   1.08884E+03
 1.02917E-06  -2.47345E+00   8.56511E-01   1.08927E+02   2.88790E-02   2.00765E+02   3.67916E-03  -5.03990E+00   2.87020E-02  -3.27593E+00   1.65104E+01   1.08884E+03
 1.02929E-06  -2.47119E+00   8.54948E-01   1.08927E+02   2.88778E-02   2.00765E+02   3.67924E-03  -5.03830E+00   2.87013E-02  -3.27489E+00   1.64999E+01   1.08884E+03
 1.02942E-06  -2.46893E+00   8.53387E-01   1.08927E+02   2.88766E-02   2.00765E+02   3.67931E-03  -5.03670E+00   2.87006E-02  -3.27385E+00   1.64894E+01   1.08884E+03
 1.02955E-06  -2.46667E+00   8.51826E-01   1.08927E+02   2.88754E-02   2.00765E+02   3.67939E-03  -5.03510E+00   2.86999E-02  -3.27281E+00   1.64789E+01   1.08884E+03
 1.02967E-06  -2.46441E+00   8.50267E-01   1.08927E+02   2.88742E-02   2.00765E+02   3.67946E-03  -5.03350E+00   2.86992E-02  -3.27177E+00   1.64685E+01   1.08884E+03
 1.02980E-06  -2.46216E+00   8.48710E-01   1.08927E+02   2.88730E-02   2.00765E+02   3.67954E-03  -5.03190E+00   2.86985E-02  -3.27073E+00   1.64580E+01   1.08884E+03
 1.02992E-06  -2.45990E+00   8.47154E-01   1.08927E+02   2.88718E-02   2.00765E+02   3.67962E-03  -5.03030E+00   2.86978E-02  -3.26969E+00   1.64475E+01   1.08884E+03
 1.03005E-06  -2.45764E+00   8.45600E-01   1.08927E+02   2.88707E-02   2.00765E+02   3.67969E-03  -5.02870E+00   2.86971E-02  -3.26865E+00   1.64371E+01   1.08884E+03
 1.03018E-06  -2.45538E+00   8.44046E-01   1.08927E+02   2.88695E-02   2.00765E+02   3.67977E-03  -5.02710E+00   2.86964E-02  -3.26761E+00   1.64266E+01   1.08884E+03
 1.03030E-06  -2.45312E+00   8.42495E-01   1.08927E+02   2.88683E-02   2.00765E+02   3.67984E-03  -5.02550E+00   2.86957E-02  -3.26657E+00   1.64162E+01   1.08884E+03
 1.03043E-06  -2.45087E+00   8.40944E-01   1.08927E+02   2.88671E-02   2.00765E+02   3.67992E-03  -5.02390E+00   2.86949E-02  -3.26553E+00   1.64057E+01   1.08884E+03
 1.03055E-06  -2.44861E+00   8.39396E-01   1.08927E+02   2.88659E-02   2.00765E+02   3.68000E-03  -5.02230E+00   2.86942E-02  -3.26449E+00   1.63953E+01   1.08884E+03
 1.03068E-06  -2.44635E+00   8.37848E-01   1.08927E+02   2.88647E-02   2.00765E+02   3.68007E-03  -5.02070E+00   2.86935E-02  -3.26345E+00   1.63848E+01   1.08884E+03
 1.03081E-06  -2.44409E+00   8.36302E-01   1.08927E+02   2.88635E-02   2.00765E+02   3.68015E-03  -5.01910E+00   2.86928E-02  -3.26241E+00   1.63744E+01   1.08884E+03
 1.03093E-06  -2.44183E+00   8.34758E-01   1.08927E+02   2.88623E-02   2.00765E+02   3.68022E-03  -5.01750E+00   2.86921E-02  -3.26137E+00   1.63639E+01   1.08884E+03
 1.03106E-06  -2.43958E+00   8.33215E-01   1.08927E+02   2.88611E-02   2.00765E+02   3.68030E-03  -5.01590E+00   2.86914E-02  -3.26033E+00   1.63535E+01   1.08884E+03
 1.03118E-06  -2.43732E+00   8.31673E-01   1.08927E+02   2.88599E-02   2.00765E+02   3.68038E-03  -5.01430E+00   2.86907E-02  -3.25929E+00   1.63431E+01   1.08884E+03
 1.03131E-06  -2.43506E+00   8.30133E-01   1.08927E+02   2.88587E-02   2.00765E+02   3.68045E-03  -5.01269E+00   2.86900E-02  -3.25825E+00   1.63326E+01   1.08884E+03
 1.03144E-06  -2.43280E+00   8.28594E-01   1.08927E+02   2.88575E-02   2.00765E+02   3.68053E-03  -5.01104E+00   2.86893E-02  -3.25718E+00   1.63218E+01   1.08884E+03
 1.03156E-06  -2.43054E+00   8.27056E-01   1.08927E+02   2.88563E-02   2.00765E+02   3.68060E-03  -5.00939E+00   2.86886E-02  -3.25610E+00   1.63111E+01   1.08884E+03
 1.03169E-06  -2.42829E+00   8.25520E-01   1.08927E+02   2.88551E-02   2.00765E+02   3.68068E-03  -5.00774E+00   2.86879E-02  -3.25503E+00   1.63003E+01   1.08884E+03
 1.03181E-06  -2.42603E+00   8.23986E-01   1.08927E+02   2.88540E-02   2.00765E+02   3.68076E-03  -5.00608E+00   2.86872E-02  -3.25395E+00   1.62896E+01   1.08884E+03
 1.03194E-06  -2.42377E+00   8.22453E-01   1.08927E+02   2.88528E-02   2.00765E+02   3.68083E-03  -5.00443E+00   2.86865E-02  -3.25288E+00   1.62788E+01   1.08884E+03
 1.03207E-06  -2.42151E+00   8.20921E-01   1.08927E+02   2.88516E-02   2.00765E+02   3.68091E-03  -5.00278E+00   2.86858E-02  -3.25181E+00   1.62681E+01   1.08884E+03
 1.03219E-06  -2.41925E+00   8.19391E-01   1.08927E+02   2.88504E-02   2.00765E+02   3.68098E-03  -5.00113E+00   2.86851E-02  -3.25073E+00   1.62573E+01   1.08884E+03
 1.03232E-06  -2.41700E+00   8.17862E-01   1.08927E+02   2.88492E-02   2.00765E+02   3.68106E-03  -4.99948E+00   2.86844E-02  -3.24966E+00   1.62466E+01   1.08884E+03
 1.03244E-06  -2.41474E+00   8.16334E-01   1.08927E+02   2.88480E-02   2.00765E+02   3.68114E-03  -4.99782E+00   2.86837E-02  -3.24859E+00   1.62359E+01   1.08884E+03
 1.03257E-06  -2.41248E+00   8.14808E-01   1.08927E+02   2.88468E-02   2.00765E+02   3.68121E-03  -4.99617E+00   2.86830E-02  -3.24751E+00   1.62251E+01   1.08884E+03
 1.03270E-06  -2.41023E+00   8.13290E-01   1.08927E+02   2.88456E-02   2.00765E+02   3.68129E-03  -4.99452E+00   2.86823E-02  -3.24644E+00   1.62144E+01   1.08884E+03
 1.03282E-06  -2.40799E+00   8.11775E-01   1.08927E+02   2.88444E-02   2.00765E+02   3.68136E-03  -4.99287E+00   2.86816E-02  -3.24536E+00   1.62037E+01   1.08884E+03
 1.03295E-06  -2.40574E+00   8.10262E-01   1.08927E+02   2.88432E-02   2.00765E+02   3.68144E-03  -4.99121E+00   2.86809E-02  -3.24429E+00   1.61929E+01   1.08884E+03
 1.03307E-06  -2.40349E+00   8.08750E-01   1.08927E+02   2.88420E-02   2.00765E+02   3.68152E-03  -4.98956E+00   2.86802E-02  -3.24321E+00   1.61822E+01   1.08884E+03
 1.03320E-06  -2.40125E+00   8.07239E-01   1.08927E+02   2.88408E-02   2.00765E+02   3.68159E-03  -4.98791E+00   2.86795E-02  -3.24214E+00   1.61715E+01   1.08884E+03
 1.03333E-06  -2.39900E+00   8.05730E-01   1.08927E+02   2.88397E-02   2.00765E+02   3.68167E-03  -4.98625E+00   2.86788E-02  -3.24106E+00   1.61608E+01   1.08884E+03
 1.03345E-06  -2.39676E+00   8.04222E-01   1.08927E+02   2.88385E-02   2.00765E+02   3.68174E-03  -4.98460E+00   2.86781E-02  -3.23999E+00   1.61500E+01   1.08884E+03
 1.03358E-06  -2.39451E+00   8.02716E-01   1.08927E+02   2.88373E-02   2.00765E+02   3.68182E-03  -4.98294E+00   2.86773E-02  -3.23891E+00   1.61393E+01   1.08884E+03
 1.03370E-06  -2.39227E+00   8.01212E-01   1.08927E+02   2.88361E-02   2.00765E+02   3.68190E-03  -4.98128E+00   2.86766E-02  -3.23783E+00   1.61286E+01   1.08884E+03
 1.03383E-06  -2.39002E+00   7.99709E-01   1.08927E+02   2.88349E-02   2.00765E+02   3.68197E-03  -4.97962E+00   2.86759E-02  -3.23676E+00   1.61178E+01   1.08884E+03
 1.03396E-06  -2.38778E+00   7.98207E-01   1.08927E+02   2.88337E-02   2.00765E+02   3.68205E-03  -4.97797E+00   2.86752E-02  -3.23568E+00   1.61071E+01   1.08884E+03
 1.03408E-06  -2.38553E+00   7.96707E-01   1.08927E+02   2.88325E-02   2.00765E+02   3.68212E-03  -4.97631E+00   2.86745E-02  -3.23460E+00   1.60964E+01   1.08884E+03
 1.03421E-06  -2.38329E+00   7.95209E-01   1.08927E+02   2.88313E-02   2.00765E+02   3.68220E-03  -4.97465E+00   2.86738E-02  -3.23352E+00   1.60856E+01   1.08884E+03
 1.03433E-06  -2.38104E+00   7.93711E-01   1.08927E+02   2.88301E-02   2.00765E+02   3.68228E-03  -4.97299E+00   2.86731E-02  -3.23245E+00   1.60749E+01   1.08884E+03
 1.03446E-06  -2.37880E+00   7.92216E-01   1.08927E+02   2.88289E-02   2.00765E+02   3.68235E-03  -4.97133E+00   2.86724E-02  -3.23137E+00   1.60642E+01   1.08884E+03
 1.03459E-06  -2.37655E+00   7.90721E-01   1.08927E+02   2.88278E-02   2.00765E+02   3.68243E-03  -4.96968E+00   2.86717E-02  -3.23029E+00   1.60535E+01   1.08884E+03
 1.03471E-06  -2.37431E+00   7.89229E-01   1.08927E+02   2.88266E-02   2.00765E+02   3.68250E-03  -4.96802E+00   2.86710E-02  -3.22921E+00   1.60428E+01   1.08884E+03
 1.03484E-06  -2.37207E+00   7.87738E-01   1.08927E+02   2.88254E-02   2.00765E+02   3.68258E-03  -4.96636E+00   2.86703E-02  -3.22813E+00   1.60321E+01   1.08884E+03
 1.03496E-06  -2.36982E+00   7.86249E-01   1.08927E+02   2.88242E-02   2.00765E+02   3.68266E-03  -4.96470E+00   2.86696E-02  -3.22705E+00   1.60213E+01   1.08884E+03
 1.03509E-06  -2.36758E+00   7.84761E-01   1.08927E+02   2.88230E-02   2.00765E+02   3.68273E-03  -4.96304E+00   2.86689E-02  -3.22597E+00   1.60106E+01   1.08884E+03
 1.03522E-06  -2.36534E+00   7.83274E-01   1.08927E+02   2.88218E-02   2.00765E+02   3.68281E-03  -4.96138E+00   2.86682E-02  -3.22490E+00   1.59999E+01   1.08884E+03
 1.03534E-06  -2.36309E+00   7.81789E-01   1.08927E+02   2.88206E-02   2.00765E+02   3.68288E-03  -4.95972E+00   2.86675E-02  -3.22382E+00   1.59892E+01   1.08884E+03
 1.03547E-06  -2.36085E+00   7.80305E-01   1.08927E+02   2.88194E-02   2.00765E+02   3.68296E-03  -4.95806E+00   2.86668E-02  -3.22274E+00   1.59785E+01   1.08884E+03
 1.03559E-06  -2.35861E+00   7.78823E-01   1.08927E+02   2.88182E-02   2.00765E+02   3.68304E-03  -4.95640E+00   2.86661E-02  -3.22166E+00   1.59678E+01   1.08884E+03
 1.03572E-06  -2.35636E+00   7.77343E-01   1.08927E+02   2.88171E-02   2.00765E+02   3.68311E-03  -4.95474E+00   2.86654E-02  -3.22058E+00   1.59571E+01   1.08884E+03
 1.03585E-06  -2.35412E+00   7.75864E-01   1.08927E+02   2.88159E-02   2.00765E+02   3.68319E-03  -4.95308E+00   2.86647E-02  -3.21950E+00   1.59464E+01   1.08884E+03
 1.03597E-06  -2.35188E+00   7.74387E-01   1.08927E+02   2.88147E-02   2.00765E+02   3.68326E-03  -4.95142E+00   2.86640E-02  -3.21842E+00   1.59357E+01   1.08884E+03
 1.03610E-06  -2.34964E+00   7.72911E-01   1.08927E+02   2.88135E-02   2.00765E+02   3.68334E-03  -4.94975E+00   2.86633E-02  -3.21734E+00   1.59250E+01   1.08884E+03
 1.03622E-06  -2.34739E+00   7.71436E-01   1.08927E+02   2.88123E-02   2.00765E+02   3.68342E-03  -4.94808E+00   2.86626E-02  -3.21625E+00   1.59142E+01   1.08884E+03
 1.03635E-06  -2.34515E+00   7.69963E-01   1.08927E+02   2.88111E-02   2.00765E+02   3.68349E-03  -4.94640E+00   2.86619E-02  -3.21516E+00   1.59035E+01   1.08884E+03
 1.03648E-06  -2.34291E+00   7.68492E-01   1.08927E+02   2.88099E-02   2.00765E+02   3.68357E-03  -4.94473E+00   2.86612E-02  -3.21407E+00   1.58927E+01   1.08884E+03
 1.03660E-06  -2.34067E+00   7.67022E-01   1.08927E+02   2.88087E-02   2.00765E+02   3.68364E-03  -4.94306E+00   2.86604E-02  -3.21299E+00   1.58820E+01   1.08884E+03
 1.03673E-06  -2.33843E+00   7.65554E-01   1.08927E+02   2.88075E-02   2.00765E+02   3.68372E-03  -4.94138E+00   2.86597E-02  -3.21190E+00   1.58712E+01   1.08884E+03
 1.03685E-06  -2.33619E+00   7.64087E-01   1.08927E+02   2.88064E-02   2.00765E+02   3.68380E-03  -4.93971E+00   2.86590E-02  -3.21081E+00   1.58605E+01   1.08884E+03
 1.03698E-06  -2.33395E+00   7.62622E-01   1.08927E+02   2.88052E-02   2.00765E+02   3.68387E-03  -4.93804E+00   2.86583E-02  -3.20973E+00   1.58498E+01   1.08884E+03
 1.03711E-06  -2.33170E+00   7.61158E-01   1.08927E+02   2.88040E-02   2.00765E+02   3.68395E-03  -4.93637E+00   2.86576E-02  -3.20864E+00   1.58390E+01   1.08884E+03
 1.03723E-06  -2.32946E+00   7.59697E-01   1.08927E+02   2.88028E-02   2.00765E+02   3.68402E-03  -4.93469E+00   2.86569E-02  -3.20755E+00   1.58283E+01   1.08884E+03
 1.03736E-06  -2.32722E+00   7.58236E-01   1.08927E+02   2.88016E-02   2.00765E+02   3.68410E-03  -4.93302E+00   2.86562E-02  -3.20646E+00   1.58176E+01   1.08884E+03
 1.03748E-06  -2.32499E+00   7.56778E-01   1.08927E+02   2.88004E-02   2.00765E+02   3.68418E-03  -4.93135E+00   2.86555E-02  -3.20538E+00   1.58068E+01   1.08884E+03
 1.03761E-06  -2.32275E+00   7.55321E-01   1.08927E+02   2.87992E-02   2.00765E+02   3.68425E-03  -4.92968E+00   2.86548E-02  -3.20429E+00   1.57961E+01   1.08884E+03
 1.03774E-06  -2.32051E+00   7.53866E-01   1.08927E+02   2.87980E-02   2.00765E+02   3.68433E-03  -4.92800E+00   2.86541E-02  -3.20320E+00   1.57854E+01   1.08884E+03
 1.03786E-06  -2.31830E+00   7.52432E-01   1.08927E+02   2.87969E-02   2.00765E+02   3.68440E-03  -4.92633E+00   2.86534E-02  -3.20212E+00   1.57747E+01   1.08884E+03
 1.03799E-06  -2.31609E+00   7.51000E-01   1.08927E+02   2.87957E-02   2.00765E+02   3.68448E-03  -4.92466E+00   2.86527E-02  -3.20103E+00   1.57640E+01   1.08884E+03
 1.03811E-06  -2.31389E+00   7.49571E-01   1.08927E+02   2.87945E-02   2.00765E+02   3.68456E-03  -4.92299E+00   2.86520E-02  -3.19994E+00   1.57533E+01   1.08884E+03
 1.03824E-06  -2.31168E+00   7.48144E-01   1.08927E+02   2.87933E-02   2.00765E+02   3.68463E-03  -4.92131E+00   2.86513E-02  -3.19885E+00   1.57426E+01   1.08884E+03
 1.03837E-06  -2.30948E+00   7.46718E-01   1.08927E+02   2.87921E-02   2.00765E+02   3.68471E-03  -4.91964E+00   2.86506E-02  -3.19777E+00   1.57319E+01   1.08884E+03
 1.03849E-06  -2.30728E+00   7.45293E-01   1.08927E+02   2.87909E-02   2.00765E+02   3.68478E-03  -4.91797E+00   2.86499E-02  -3.19668E+00   1.57212E+01   1.08884E+03
 1.03862E-06  -2.30507E+00   7.43870E-01   1.08927E+02   2.87897E-02   2.00765E+02   3.68486E-03  -4.91630E+00   2.86492E-02  -3.19559E+00   1.57105E+01   1.08884E+03
 1.03874E-06  -2.30287E+00   7.42449E-01   1.08927E+02   2.87885E-02   2.00765E+02   3.68494E-03  -4.91462E+00   2.86485E-02  -3.19450E+00   1.56998E+01   1.08884E+03
 1.03887E-06  -2.30067E+00   7.41029E-01   1.08927E+02   2.87874E-02   2.00765E+02   3.68501E-03  -4.91295E+00   2.86478E-02  -3.19342E+00   1.56891E+01   1.08884E+03
 1.03900E-06  -2.29846E+00   7.39610E-01   1.08927E+02   2.87862E-02   2.00765E+02   3.68509E-03  -4.91128E+00   2.86471E-02  -3.19233E+00   1.56784E+01   1.08884E+03
 1.03912E-06  -2.29626E+00   7.38193E-01   1.08927E+02   2.87850E-02   2.00765E+02   3.68516E-03  -4.90961E+00   2.86464E-02  -3.19124E+00   1.56677E+01   1.08884E+03
 1.03925E-06  -2.29406E+00   7.36778E-01   1.08927E+02   2.87838E-02   2.00765E+02   3.68524E-03  -4.90793E+00   2.86457E-02  -3.19016E+00   1.56571E+01   1.08884E+03
 1.03937E-06  -2.29186E+00   7.35364E-01   1.08927E+02   2.87826E-02   2.00765E+02   3.68531E-03  -4.90626E+00   2.86450E-02  -3.18907E+00   1.56464E+01   1.08884E+03
 1.03950E-06  -2.28965E+00   7.33952E-01   1.08927E+02   2.87814E-02   2.00765E+02   3.68539E-03  -4.90459E+00   2.86443E-02  -3.18798E+00   1.56357E+01   1.08884E+03
 1.03963E-06  -2.28745E+00   7.32542E-01   1.08927E+02   2.87802E-02   2.00765E+02   3.68547E-03  -4.90292E+00   2.86436E-02  -3.18689E+00   1.56251E+01   1.08884E+03
 1.03975E-06  -2.28525E+00   7.31134E-01   1.08927E+02   2.87791E-02   2.00765E+02   3.68554E-03  -4.90124E+00   2.86428E-02  -3.18581E+00   1.56144E+01   1.08884E+03
 1.03988E-06  -2.28306E+00   7.29728E-01   1.08927E+02   2.87779E-02   2.00765E+02   3.68562E-03  -4.89957E+00   2.86421E-02  -3.18472E+00   1.56038E+01   1.08884E+03
 1.04000E-06  -2.28086E+00   7.28323E-01   1.08927E+02   2.87767E-02   2.00765E+02   3.68569E-03  -4.89790E+00   2.86414E-02  -3.18363E+00   1.55931E+01   1.08884E+03
 1.04013E-06  -2.27866E+00   7.26920E-01   1.08927E+02   2.87755E-02   2.00765E+02   3.68577E-03  -4.89622E+00   2.86407E-02  -3.18255E+00   1.55825E+01   1.08884E+03
 1.04026E-06  -2.27646E+00   7.25517E-01   1.08927E+02   2.87743E-02   2.00765E+02   3.68585E-03  -4.89455E+00   2.86400E-02  -3.18146E+00   1.55718E+01   1.08884E+03
 1.04038E-06  -2.27426E+00   7.24117E-01   1.08927E+02   2.87731E-02   2.00765E+02   3.68592E-03  -4.89288E+00   2.86393E-02  -3.18037E+00   1.55612E+01   1.08884E+03
 1.04051E-06  -2.27206E+00   7.22717E-01   1.08927E+02   2.87719E-02   2.00765E+02   3.68600E-03  -4.89121E+00   2.86386E-02  -3.17928E+00   1.55505E+01   1.08884E+03
 1.04063E-06  -2.26986E+00   7.21320E-01   1.08927E+02   2.87708E-02   2.00765E+02   3.68607E-03  -4.88953E+00   2.86379E-02  -3.17820E+00   1.55399E+01   1.08884E+03
 1.04076E-06  -2.26767E+00   7.19925E-01   1.08927E+02   2.87696E-02   2.00765E+02   3.68615E-03  -4.88786E+00   2.86372E-02  -3.17711E+00   1.55293E+01   1.08884E+03
 1.04089E-06  -2.26547E+00   7.18531E-01   1.08927E+02   2.87684E-02   2.00765E+02   3.68623E-03  -4.88619E+00   2.86365E-02  -3.17602E+00   1.55186E+01   1.08884E+03
 1.04101E-06  -2.26328E+00   7.17140E-01   1.08927E+02   2.87672E-02   2.00765E+02   3.68630E-03  -4.88452E+00   2.86358E-02  -3.17494E+00   1.55080E+01   1.08884E+03
 1.04114E-06  -2.26108E+00   7.15750E-01   1.08927E+02   2.87660E-02   2.00765E+02   3.68638E-03  -4.88284E+00   2.86351E-02  -3.17385E+00   1.54974E+01   1.08884E+03
 1.04126E-06  -2.25889E+00   7.14362E-01   1.08927E+02   2.87648E-02   2.00765E+02   3.68645E-03  -4.88117E+00   2.86344E-02  -3.17276E+00   1.54868E+01   1.08884E+03
 1.04139E-06  -2.25670E+00   7.12976E-01   1.08927E+02   2.87636E-02   2.00765E+02   3.68653E-03  -4.87947E+00   2.86337E-02  -3.17165E+00   1.54760E+01   1.08884E+03
 1.04152E-06  -2.25451E+00   7.11591E-01   1.08927E+02   2.87625E-02   2.00765E+02   3.68661E-03  -4.87778E+00   2.86330E-02  -3.17055E+00   1.54652E+01   1.08884E+03
 1.04164E-06  -2.25231E+00   7.10208E-01   1.08927E+02   2.87613E-02   2.00765E+02   3.68668E-03  -4.87609E+00   2.86323E-02  -3.16946E+00   1.54546E+01   1.08884E+03
 1.04177E-06  -2.25012E+00   7.08826E-01   1.08927E+02   2.87601E-02   2.00765E+02   3.68676E-03  -4.87440E+00   2.86316E-02  -3.16836E+00   1.54438E+01   1.08884E+03
 1.04189E-06  -2.24793E+00   7.07445E-01   1.08927E+02   2.87589E-02   2.00765E+02   3.68683E-03  -4.87269E+00   2.86309E-02  -3.16725E+00   1.54330E+01   1.08884E+03
 1.04202E-06  -2.24573E+00   7.06066E-01   1.08927E+02   2.87577E-02   2.00765E+02   3.68691E-03  -4.87099E+00   2.86302E-02  -3.16615E+00   1.54223E+01   1.08884E+03
 1.04215E-06  -2.24354E+00   7.04688E-01   1.08927E+02   2.87565E-02   2.00765E+02   3.68699E-03  -4.86929E+00   2.86295E-02  -3.16504E+00   1.54115E+01   1.08884E+03
 1.04227E-06  -2.24135E+00   7.03312E-01   1.08927E+02   2.87554E-02   2.00765E+02   3.68706E-03  -4.86758E+00   2.86288E-02  -3.16393E+00   1.54007E+01   1.08884E+03
 1.04240E-06  -2.23916E+00   7.01939E-01   1.08927E+02   2.87542E-02   2.00765E+02   3.68714E-03  -4.86586E+00   2.86281E-02  -3.16281E+00   1.53898E+01   1.08884E+03
 1.04252E-06  -2.23697E+00   7.00567E-01   1.08927E+02   2.87530E-02   2.00765E+02   3.68721E-03  -4.86413E+00   2.86274E-02  -3.16169E+00   1.53788E+01   1.08884E+03
 1.04265E-06  -2.23478E+00   6.99196E-01   1.08927E+02   2.87518E-02   2.00765E+02   3.68729E-03  -4.86240E+00   2.86267E-02  -3.16056E+00   1.53679E+01   1.08884E+03
 1.04278E-06  -2.23259E+00   6.97826E-01   1.08927E+02   2.87506E-02   2.00765E+02   3.68736E-03  -4.86067E+00   2.86259E-02  -3.15944E+00   1.53570E+01   1.08884E+03
 1.04290E-06  -2.23040E+00   6.96459E-01   1.08927E+02   2.87494E-02   2.00765E+02   3.68744E-03  -4.85894E+00   2.86252E-02  -3.15831E+00   1.53460E+01   1.08884E+03
 1.04303E-06  -2.22822E+00   6.95095E-01   1.08927E+02   2.87483E-02   2.00765E+02   3.68752E-03  -4.85721E+00   2.86245E-02  -3.15719E+00   1.53351E+01   1.08884E+03
 1.04315E-06  -2.22603E+00   6.93732E-01   1.08927E+02   2.87471E-02   2.00765E+02   3.68759E-03  -4.85547E+00   2.86238E-02  -3.15606E+00   1.53242E+01   1.08884E+03
 1.04328E-06  -2.22385E+00   6.92371E-01   1.08927E+02   2.87459E-02   2.00765E+02   3.68767E-03  -4.85374E+00   2.86231E-02  -3.15493E+00   1.53132E+01   1.08884E+03
 1.04341E-06  -2.22166E+00   6.91011E-01   1.08927E+02   2.87447E-02   2.00765E+02   3.68774E-03  -4.85200E+00   2.86224E-02  -3.15380E+00   1.53022E+01   1.08884E+03
 1.04353E-06  -2.21948E+00   6.89653E-01   1.08927E+02   2.87435E-02   2.00765E+02   3.68782E-03  -4.85027E+00   2.86217E-02  -3.15267E+00   1.52913E+01   1.08884E+03
 1.04366E-06  -2.21729E+00   6.88296E-01   1.08927E+02   2.87423E-02   2.00765E+02   3.68790E-03  -4.84853E+00   2.86210E-02  -3.15154E+00   1.52803E+01   1.08884E+03
 1.04378E-06  -2.21511E+00   6.86940E-01   1.08927E+02   2.87412E-02   2.00765E+02   3.68797E-03  -4.84679E+00   2.86203E-02  -3.15042E+00   1.52694E+01   1.08884E+03
 1.04391E-06  -2.21293E+00   6.85586E-01   1.08927E+02   2.87400E-02   2.00765E+02   3.68805E-03  -4.84506E+00   2.86196E-02  -3.14929E+00   1.52585E+01   1.08884E+03
 1.04404E-06  -2.21074E+00   6.84234E-01   1.08927E+02   2.87388E-02   2.00765E+02   3.68812E-03  -4.84332E+00   2.86189E-02  -3.14816E+00   1.52475E+01   1.08884E+03
 1.04416E-06  -2.20856E+00   6.82882E-01   1.08927E+02   2.87376E-02   2.00765E+02   3.68820E-03  -4.84158E+00   2.86182E-02  -3.14703E+00   1.52366E+01   1.08884E+03
 1.04429E-06  -2.20637E+00   6.81532E-01   1.08927E+02   2.87364E-02   2.00765E+02   3.68828E-03  -4.83985E+00   2.86175E-02  -3.14590E+00   1.52257E+01   1.08884E+03
 1.04441E-06  -2.20419E+00   6.80184E-01   1.08927E+02   2.87352E-02   2.00765E+02   3.68835E-03  -4.83811E+00   2.86168E-02  -3.14477E+00   1.52147E+01   1.08884E+03
 1.04454E-06  -2.20201E+00   6.78837E-01   1.08927E+02   2.87341E-02   2.00765E+02   3.68843E-03  -4.83637E+00   2.86161E-02  -3.14364E+00   1.52038E+01   1.08884E+03
 1.04467E-06  -2.19982E+00   6.77492E-01   1.08927E+02   2.87329E-02   2.00765E+02   3.68850E-03  -4.83463E+00   2.86154E-02  -3.14251E+00   1.51929E+01   1.08884E+03
 1.04479E-06  -2.19764E+00   6.76148E-01   1.08927E+02   2.87317E-02   2.00765E+02   3.68858E-03  -4.83290E+00   2.86147E-02  -3.14138E+00   1.51820E+01   1.08884E+03
 1.04492E-06  -2.19546E+00   6.74806E-01   1.08927E+02   2.87305E-02   2.00765E+02   3.68865E-03  -4.83116E+00   2.86140E-02  -3.14025E+00   1.51711E+01   1.08884E+03
 1.04504E-06  -2.19328E+00   6.73464E-01   1.08927E+02   2.87293E-02   2.00765E+02   3.68873E-03  -4.82942E+00   2.86133E-02  -3.13913E+00   1.51602E+01   1.08884E+03
 1.04517E-06  -2.19109E+00   6.72125E-01   1.08927E+02   2.87282E-02   2.00765E+02   3.68881E-03  -4.82768E+00   2.86126E-02  -3.13799E+00   1.51492E+01   1.08884E+03
 1.04530E-06  -2.18891E+00   6.70786E-01   1.08927E+02   2.87270E-02   2.00765E+02   3.68888E-03  -4.82593E+00   2.86119E-02  -3.13686E+00   1.51383E+01   1.08884E+03
 1.04542E-06  -2.18673E+00   6.69449E-01   1.08927E+02   2.87258E-02   2.00765E+02   3.68896E-03  -4.82419E+00   2.86112E-02  -3.13572E+00   1.51273E+01   1.08884E+03
