Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 2.07686E-06  -1.96770E-02   5.42057E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.84535E-02   2.80475E-02   3.39175E-02   1.64342E-03   1.10713E+03
 2.07698E-06  -1.96987E-02   5.43252E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.83838E-02   2.80475E-02   3.38687E-02   1.63870E-03   1.10713E+03
 2.07711E-06  -1.97203E-02   5.44447E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.83141E-02   2.80475E-02   3.38199E-02   1.63398E-03   1.10713E+03
 2.07724E-06  -1.97420E-02   5.45644E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.82445E-02   2.80475E-02   3.37711E-02   1.62927E-03   1.10713E+03
 2.07736E-06  -1.97636E-02   5.46841E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.81749E-02   2.80475E-02   3.37224E-02   1.62458E-03   1.10713E+03
 2.07749E-06  -1.97852E-02   5.48038E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.81055E-02   2.80475E-02   3.36738E-02   1.61990E-03   1.10713E+03
 2.07761E-06  -1.98069E-02   5.49237E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.80362E-02   2.80475E-02   3.36253E-02   1.61523E-03   1.10713E+03
 2.07774E-06  -1.98285E-02   5.50435E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.79669E-02   2.80475E-02   3.35768E-02   1.61058E-03   1.10713E+03
 2.07787E-06  -1.98501E-02   5.51634E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.78977E-02   2.80475E-02   3.35284E-02   1.60593E-03   1.10713E+03
 2.07799E-06  -1.98716E-02   5.52832E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.78285E-02   2.80475E-02   3.34799E-02   1.60129E-03   1.10713E+03
 2.07812E-06  -1.98931E-02   5.54030E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.77593E-02   2.80475E-02   3.34315E-02   1.59667E-03   1.10713E+03
 2.07824E-06  -1.99146E-02   5.55229E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.76902E-02   2.80475E-02   3.33831E-02   1.59205E-03   1.10713E+03
 2.07837E-06  -1.99361E-02   5.56428E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.76211E-02   2.80475E-02   3.33348E-02   1.58744E-03   1.10713E+03
 2.07850E-06  -1.99576E-02   5.57627E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.75521E-02   2.80475E-02   3.32865E-02   1.58284E-03   1.10713E+03
 2.07862E-06  -1.99790E-02   5.58823E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.74832E-02   2.80475E-02   3.32382E-02   1.57826E-03   1.10713E+03
 2.07875E-06  -2.00001E-02   5.60008E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.74143E-02   2.80475E-02   3.31900E-02   1.57368E-03   1.10713E+03
 2.07887E-06  -2.00213E-02   5.61194E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.73455E-02   2.80475E-02   3.31419E-02   1.56912E-03   1.10713E+03
 2.07900E-06  -2.00425E-02   5.62381E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.72767E-02   2.80475E-02   3.30937E-02   1.56456E-03   1.10713E+03
 2.07913E-06  -2.00636E-02   5.63570E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.72079E-02   2.80475E-02   3.30456E-02   1.56001E-03   1.10713E+03
 2.07925E-06  -2.00848E-02   5.64759E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.71392E-02   2.80475E-02   3.29974E-02   1.55547E-03   1.10713E+03
 2.07938E-06  -2.01060E-02   5.65950E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.70705E-02   2.80475E-02   3.29493E-02   1.55094E-03   1.10713E+03
 2.07950E-06  -2.01271E-02   5.67142E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.70017E-02   2.80475E-02   3.29012E-02   1.54641E-03   1.10713E+03
 2.07963E-06  -2.01483E-02   5.68335E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.69330E-02   2.80475E-02   3.28531E-02   1.54190E-03   1.10713E+03
 2.07976E-06  -2.01694E-02   5.69528E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.68643E-02   2.80475E-02   3.28050E-02   1.53738E-03   1.10713E+03
 2.07988E-06  -2.01906E-02   5.70723E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.67956E-02   2.80475E-02   3.27569E-02   1.53288E-03   1.10713E+03
 2.08001E-06  -2.02117E-02   5.71919E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.67270E-02   2.80475E-02   3.27089E-02   1.52839E-03   1.10713E+03
 2.08013E-06  -2.02329E-02   5.73116E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.66586E-02   2.80475E-02   3.26610E-02   1.52391E-03   1.10713E+03
 2.08026E-06  -2.02540E-02   5.74314E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.65903E-02   2.80475E-02   3.26132E-02   1.51946E-03   1.10713E+03
 2.08039E-06  -2.02751E-02   5.75514E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.65220E-02   2.80475E-02   3.25654E-02   1.51501E-03   1.10713E+03
 2.08051E-06  -2.02961E-02   5.76702E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.64537E-02   2.80475E-02   3.25176E-02   1.51056E-03   1.10713E+03
 2.08064E-06  -2.03169E-02   5.77886E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.63854E-02   2.80475E-02   3.24698E-02   1.50613E-03   1.10713E+03
 2.08076E-06  -2.03377E-02   5.79071E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.63172E-02   2.80475E-02   3.24220E-02   1.50169E-03   1.10713E+03
 2.08089E-06  -2.03585E-02   5.80254E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.62489E-02   2.80475E-02   3.23742E-02   1.49727E-03   1.10713E+03
 2.08102E-06  -2.03793E-02   5.81439E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.61806E-02   2.80475E-02   3.23265E-02   1.49286E-03   1.10713E+03
 2.08114E-06  -2.04000E-02   5.82624E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.61124E-02   2.80475E-02   3.22787E-02   1.48845E-03   1.10713E+03
 2.08127E-06  -2.04207E-02   5.83809E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.60441E-02   2.80475E-02   3.22309E-02   1.48404E-03   1.10713E+03
 2.08139E-06  -2.04414E-02   5.84994E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.59759E-02   2.80475E-02   3.21831E-02   1.47965E-03   1.10713E+03
 2.08152E-06  -2.04621E-02   5.86178E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.59078E-02   2.80475E-02   3.21355E-02   1.47527E-03   1.10713E+03
 2.08165E-06  -2.04828E-02   5.87363E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.58399E-02   2.80475E-02   3.20879E-02   1.47090E-03   1.10713E+03
 2.08177E-06  -2.05035E-02   5.88548E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.57719E-02   2.80475E-02   3.20403E-02   1.46655E-03   1.10713E+03
 2.08190E-06  -2.05241E-02   5.89735E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.57040E-02   2.80475E-02   3.19928E-02   1.46220E-03   1.10713E+03
 2.08202E-06  -2.05448E-02   5.90921E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.56361E-02   2.80475E-02   3.19453E-02   1.45786E-03   1.10713E+03
 2.08215E-06  -2.05654E-02   5.92109E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.55683E-02   2.80475E-02   3.18978E-02   1.45353E-03   1.10713E+03
 2.08228E-06  -2.05860E-02   5.93295E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.55005E-02   2.80475E-02   3.18503E-02   1.44921E-03   1.10713E+03
 2.08240E-06  -2.06064E-02   5.94470E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.54327E-02   2.80475E-02   3.18029E-02   1.44489E-03   1.10713E+03
 2.08253E-06  -2.06267E-02   5.95645E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.53649E-02   2.80475E-02   3.17555E-02   1.44058E-03   1.10713E+03
 2.08265E-06  -2.06470E-02   5.96820E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.52972E-02   2.80475E-02   3.17080E-02   1.43628E-03   1.10713E+03
 2.08278E-06  -2.06673E-02   5.97994E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.52294E-02   2.80475E-02   3.16606E-02   1.43199E-03   1.10713E+03
 2.08291E-06  -2.06876E-02   5.99170E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.51617E-02   2.80475E-02   3.16132E-02   1.42771E-03   1.10713E+03
 2.08303E-06  -2.07079E-02   6.00346E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.50942E-02   2.80475E-02   3.15659E-02   1.42344E-03   1.10713E+03
 2.08316E-06  -2.07282E-02   6.01523E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.50267E-02   2.80475E-02   3.15187E-02   1.41918E-03   1.10713E+03
 2.08328E-06  -2.07485E-02   6.02698E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.49591E-02   2.80475E-02   3.14714E-02   1.41493E-03   1.10713E+03
 2.08341E-06  -2.07687E-02   6.03874E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.48916E-02   2.80475E-02   3.14241E-02   1.41068E-03   1.10713E+03
 2.08354E-06  -2.07889E-02   6.05050E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.48241E-02   2.80475E-02   3.13769E-02   1.40644E-03   1.10713E+03
 2.08366E-06  -2.08091E-02   6.06226E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.47566E-02   2.80475E-02   3.13296E-02   1.40221E-03   1.10713E+03
 2.08379E-06  -2.08293E-02   6.07403E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.46892E-02   2.80475E-02   3.12825E-02   1.39799E-03   1.10713E+03
 2.08391E-06  -2.08495E-02   6.08581E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.46219E-02   2.80475E-02   3.12353E-02   1.39378E-03   1.10713E+03
 2.08404E-06  -2.08696E-02   6.09758E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.45546E-02   2.80475E-02   3.11882E-02   1.38958E-03   1.10713E+03
 2.08417E-06  -2.08897E-02   6.10933E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.44873E-02   2.80475E-02   3.11411E-02   1.38539E-03   1.10713E+03
 2.08429E-06  -2.09097E-02   6.12099E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.44201E-02   2.80475E-02   3.10941E-02   1.38120E-03   1.10713E+03
 2.08442E-06  -2.09296E-02   6.13265E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.43529E-02   2.80475E-02   3.10470E-02   1.37703E-03   1.10713E+03
 2.08454E-06  -2.09494E-02   6.14430E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.42857E-02   2.80475E-02   3.10000E-02   1.37286E-03   1.10713E+03
 2.08467E-06  -2.09693E-02   6.15595E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.42186E-02   2.80475E-02   3.09530E-02   1.36870E-03   1.10713E+03
 2.08480E-06  -2.09891E-02   6.16761E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.41516E-02   2.80475E-02   3.09061E-02   1.36455E-03   1.10713E+03
 2.08492E-06  -2.10090E-02   6.17927E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.40846E-02   2.80475E-02   3.08592E-02   1.36042E-03   1.10713E+03
 2.08505E-06  -2.10288E-02   6.19094E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.40176E-02   2.80475E-02   3.08123E-02   1.35629E-03   1.10713E+03
 2.08517E-06  -2.10486E-02   6.20259E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.39507E-02   2.80475E-02   3.07655E-02   1.35217E-03   1.10713E+03
 2.08530E-06  -2.10683E-02   6.21424E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.38838E-02   2.80475E-02   3.07187E-02   1.34805E-03   1.10713E+03
 2.08543E-06  -2.10881E-02   6.22590E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.38170E-02   2.80475E-02   3.06719E-02   1.34395E-03   1.10713E+03
 2.08555E-06  -2.11078E-02   6.23756E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.37501E-02   2.80475E-02   3.06251E-02   1.33985E-03   1.10713E+03
 2.08568E-06  -2.11276E-02   6.24924E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.36833E-02   2.80475E-02   3.05783E-02   1.33576E-03   1.10713E+03
 2.08580E-06  -2.11473E-02   6.26092E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.36166E-02   2.80475E-02   3.05316E-02   1.33169E-03   1.10713E+03
 2.08593E-06  -2.11670E-02   6.27259E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.35499E-02   2.80475E-02   3.04849E-02   1.32761E-03   1.10713E+03
 2.08606E-06  -2.11867E-02   6.28424E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.34832E-02   2.80475E-02   3.04382E-02   1.32355E-03   1.10713E+03
 2.08618E-06  -2.12061E-02   6.29576E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.34166E-02   2.80475E-02   3.03916E-02   1.31950E-03   1.10713E+03
 2.08631E-06  -2.12255E-02   6.30729E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.33501E-02   2.80475E-02   3.03451E-02   1.31546E-03   1.10713E+03
 2.08643E-06  -2.12449E-02   6.31883E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.32837E-02   2.80475E-02   3.02986E-02   1.31143E-03   1.10713E+03
 2.08656E-06  -2.12643E-02   6.33037E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.32173E-02   2.80475E-02   3.02521E-02   1.30741E-03   1.10713E+03
 2.08669E-06  -2.12837E-02   6.34193E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.31509E-02   2.80475E-02   3.02056E-02   1.30340E-03   1.10713E+03
 2.08681E-06  -2.13031E-02   6.35350E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.30846E-02   2.80475E-02   3.01592E-02   1.29940E-03   1.10713E+03
 2.08694E-06  -2.13225E-02   6.36508E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.30182E-02   2.80475E-02   3.01128E-02   1.29540E-03   1.10713E+03
 2.08706E-06  -2.13418E-02   6.37663E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.29519E-02   2.80475E-02   3.00663E-02   1.29141E-03   1.10713E+03
 2.08719E-06  -2.13612E-02   6.38820E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.28856E-02   2.80475E-02   3.00199E-02   1.28742E-03   1.10713E+03
 2.08732E-06  -2.13805E-02   6.39976E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.28193E-02   2.80475E-02   2.99735E-02   1.28345E-03   1.10713E+03
 2.08744E-06  -2.13998E-02   6.41133E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.27531E-02   2.80475E-02   2.99271E-02   1.27948E-03   1.10713E+03
 2.08757E-06  -2.14191E-02   6.42291E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.26869E-02   2.80475E-02   2.98808E-02   1.27552E-03   1.10713E+03
 2.08769E-06  -2.14384E-02   6.43448E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.26207E-02   2.80475E-02   2.98345E-02   1.27157E-03   1.10713E+03
 2.08782E-06  -2.14577E-02   6.44605E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.25547E-02   2.80475E-02   2.97883E-02   1.26763E-03   1.10713E+03
 2.08795E-06  -2.14769E-02   6.45760E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.24887E-02   2.80475E-02   2.97421E-02   1.26370E-03   1.10713E+03
 2.08807E-06  -2.14959E-02   6.46903E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.24227E-02   2.80475E-02   2.96959E-02   1.25978E-03   1.10713E+03
 2.08820E-06  -2.15149E-02   6.48046E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.23567E-02   2.80475E-02   2.96497E-02   1.25586E-03   1.10713E+03
 2.08832E-06  -2.15339E-02   6.49190E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.22908E-02   2.80475E-02   2.96036E-02   1.25196E-03   1.10713E+03
 2.08845E-06  -2.15528E-02   6.50333E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.22249E-02   2.80475E-02   2.95575E-02   1.24806E-03   1.10713E+03
 2.08858E-06  -2.15718E-02   6.51478E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.21591E-02   2.80475E-02   2.95113E-02   1.24417E-03   1.10713E+03
 2.08870E-06  -2.15907E-02   6.52621E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.20933E-02   2.80475E-02   2.94653E-02   1.24029E-03   1.10713E+03
 2.08883E-06  -2.16096E-02   6.53765E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.20275E-02   2.80475E-02   2.94193E-02   1.23642E-03   1.10713E+03
 2.08895E-06  -2.16285E-02   6.54909E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.19619E-02   2.80475E-02   2.93733E-02   1.23256E-03   1.10713E+03
 2.08908E-06  -2.16473E-02   6.56050E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.18964E-02   2.80475E-02   2.93275E-02   1.22871E-03   1.10713E+03
 2.08921E-06  -2.16662E-02   6.57193E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.18309E-02   2.80475E-02   2.92816E-02   1.22488E-03   1.10713E+03
 2.08933E-06  -2.16850E-02   6.58335E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.17654E-02   2.80475E-02   2.92358E-02   1.22104E-03   1.10713E+03
 2.08946E-06  -2.17038E-02   6.59479E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.17000E-02   2.80475E-02   2.91900E-02   1.21722E-03   1.10713E+03
 2.08958E-06  -2.17227E-02   6.60624E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.16346E-02   2.80475E-02   2.91442E-02   1.21341E-03   1.10713E+03
 2.08971E-06  -2.17415E-02   6.61769E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.15691E-02   2.80475E-02   2.90984E-02   1.20959E-03   1.10713E+03
 2.08984E-06  -2.17603E-02   6.62915E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.15037E-02   2.80475E-02   2.90526E-02   1.20579E-03   1.10713E+03
 2.08996E-06  -2.17788E-02   6.64045E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.14383E-02   2.80475E-02   2.90068E-02   1.20199E-03   1.10713E+03
 2.09009E-06  -2.17974E-02   6.65175E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.13729E-02   2.80475E-02   2.89611E-02   1.19820E-03   1.10713E+03
 2.09021E-06  -2.18159E-02   6.66306E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.13076E-02   2.80475E-02   2.89153E-02   1.19442E-03   1.10713E+03
 2.09034E-06  -2.18344E-02   6.67437E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.12422E-02   2.80475E-02   2.88695E-02   1.19064E-03   1.10713E+03
 2.09047E-06  -2.18529E-02   6.68569E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.11769E-02   2.80475E-02   2.88238E-02   1.18687E-03   1.10713E+03
 2.09059E-06  -2.18714E-02   6.69701E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.11115E-02   2.80475E-02   2.87781E-02   1.18311E-03   1.10713E+03
 2.09072E-06  -2.18899E-02   6.70834E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.10462E-02   2.80475E-02   2.87323E-02   1.17935E-03   1.10713E+03
 2.09084E-06  -2.19083E-02   6.71964E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.09809E-02   2.80475E-02   2.86866E-02   1.17560E-03   1.10713E+03
 2.09097E-06  -2.19267E-02   6.73095E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.09156E-02   2.80475E-02   2.86409E-02   1.17186E-03   1.10713E+03
 2.09110E-06  -2.19452E-02   6.74227E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.08504E-02   2.80475E-02   2.85953E-02   1.16813E-03   1.10713E+03
 2.09122E-06  -2.19636E-02   6.75358E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.07853E-02   2.80475E-02   2.85497E-02   1.16441E-03   1.10713E+03
 2.09135E-06  -2.19819E-02   6.76488E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.07203E-02   2.80475E-02   2.85042E-02   1.16070E-03   1.10713E+03
 2.09147E-06  -2.20003E-02   6.77619E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.06554E-02   2.80475E-02   2.84588E-02   1.15700E-03   1.10713E+03
 2.09160E-06  -2.20187E-02   6.78751E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.05905E-02   2.80475E-02   2.84134E-02   1.15331E-03   1.10713E+03
 2.09173E-06  -2.20370E-02   6.79882E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.05256E-02   2.80475E-02   2.83679E-02   1.14963E-03   1.10713E+03
 2.09185E-06  -2.20552E-02   6.81005E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.04608E-02   2.80475E-02   2.83225E-02   1.14595E-03   1.10713E+03
 2.09198E-06  -2.20733E-02   6.82122E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.03960E-02   2.80475E-02   2.82772E-02   1.14228E-03   1.10713E+03
 2.09210E-06  -2.20914E-02   6.83239E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.03312E-02   2.80475E-02   2.82318E-02   1.13862E-03   1.10713E+03
 2.09223E-06  -2.21094E-02   6.84356E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.02665E-02   2.80475E-02   2.81866E-02   1.13497E-03   1.10713E+03
 2.09236E-06  -2.21275E-02   6.85474E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.02019E-02   2.80475E-02   2.81413E-02   1.13134E-03   1.10713E+03
 2.09248E-06  -2.21455E-02   6.86591E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.01374E-02   2.80475E-02   2.80962E-02   1.12771E-03   1.10713E+03
 2.09261E-06  -2.21635E-02   6.87709E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.00728E-02   2.80475E-02   2.80510E-02   1.12408E-03   1.10713E+03
 2.09273E-06  -2.21815E-02   6.88828E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   4.00083E-02   2.80475E-02   2.80058E-02   1.12046E-03   1.10713E+03
 2.09286E-06  -2.21995E-02   6.89946E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.99438E-02   2.80475E-02   2.79607E-02   1.11686E-03   1.10713E+03
 2.09299E-06  -2.22175E-02   6.91062E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.98793E-02   2.80475E-02   2.79155E-02   1.11325E-03   1.10713E+03
 2.09311E-06  -2.22354E-02   6.92178E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.98148E-02   2.80475E-02   2.78704E-02   1.10966E-03   1.10713E+03
 2.09324E-06  -2.22533E-02   6.93294E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.97504E-02   2.80475E-02   2.78253E-02   1.10607E-03   1.10713E+03
 2.09336E-06  -2.22712E-02   6.94409E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.96860E-02   2.80475E-02   2.77802E-02   1.10248E-03   1.10713E+03
 2.09349E-06  -2.22891E-02   6.95524E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.96216E-02   2.80475E-02   2.77351E-02   1.09891E-03   1.10713E+03
 2.09362E-06  -2.23069E-02   6.96639E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.95573E-02   2.80475E-02   2.76901E-02   1.09535E-03   1.10713E+03
 2.09374E-06  -2.23248E-02   6.97752E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.94930E-02   2.80475E-02   2.76451E-02   1.09179E-03   1.10713E+03
 2.09387E-06  -2.23424E-02   6.98855E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.94288E-02   2.80475E-02   2.76002E-02   1.08824E-03   1.10713E+03
 2.09399E-06  -2.23600E-02   6.99959E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.93646E-02   2.80475E-02   2.75553E-02   1.08470E-03   1.10713E+03
 2.09412E-06  -2.23777E-02   7.01064E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.93005E-02   2.80475E-02   2.75104E-02   1.08117E-03   1.10713E+03
 2.09425E-06  -2.23953E-02   7.02170E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.92365E-02   2.80475E-02   2.74656E-02   1.07765E-03   1.10713E+03
 2.09437E-06  -2.24130E-02   7.03276E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.91725E-02   2.80475E-02   2.74207E-02   1.07414E-03   1.10713E+03
 2.09450E-06  -2.24306E-02   7.04384E-05   1.02848E+02   2.65254E-02   1.90984E+02   3.83892E-03   3.91085E-02   2.80475E-02   2.73760E-02   1.07063E-03   1.10713E+03
