Time (s)   VBP_D                    IBP_D                    P_BP                     EBP_D                    VSTK_D                   ISTK_D                   P_STKD                   IMITL_D                  E_PHC                    I_UP                      V_PHC                   I_ZFLOSS                 P_CONV                   RLOSS                    ZFLOW                    E_LOAD                   P_LOAD                   V_LOAD                   I_LOAD                    FINDUC                   LME                     LVOLT                     ILOAD                    LKE                     LVEL                      LRADIUS                 P_LOAD                   IMITL_C                  VSTK_C                   ISTK_C                   P_STKC                   EBP_C                    VBP_C                    IBP_C                    IMITL_B                  VSTK_B                   ISTK_B                   P_STKB                   EBP_B                    VBP_B                    IBP_B                    IMITL_A                  VSTK_A                   ISTK_A                   P_STKA                   EBP_A                    VBP_A                    IBP_A                    
 3.07225E-07   1.86026E+06  -6.30624E+05  -1.17313E+12   8.84814E+05   1.14663E+06   4.18628E+06   4.80011E+12   4.13890E+06   2.03408E+06   1.76624E+07   3.17981E+06   5.41421E+06   3.89099E+13   5.87309E-01   0.00000E+00   1.68808E+06   5.91872E+13   4.83692E+06   1.22365E+07   8.08639E-09  -4.11347E+05   5.66319E+06   1.22365E+07   1.01653E+06  -7.05041E+05   2.64887E-03   6.91030E+13  -4.17368E+06   1.13642E+06  -4.24795E+06  -4.82746E+12  -9.57941E+05   1.82140E+06   5.49661E+05  -4.48186E+06   1.24336E+06  -4.52674E+06  -5.62835E+12  -9.81195E+05   1.76495E+06   4.32063E+05  -4.86797E+06   1.21397E+06  -4.97144E+06  -6.03515E+12  -1.04103E+06   1.50400E+06  -1.11583E+05
 3.07435E-07   1.85997E+06  -6.25427E+05  -1.16328E+12   8.85441E+05   1.14042E+06   4.17598E+06   4.76239E+12   4.12808E+06   2.04590E+06   1.76000E+07   3.20466E+06   5.54669E+06   3.85884E+13   5.77760E-01   0.00000E+00   1.70053E+06   5.93924E+13   4.93238E+06   1.20413E+07   8.31745E-09  -4.30767E+05   5.79581E+06   1.20413E+07   1.03353E+06  -7.10911E+05   2.50020E-03   6.95657E+13  -4.16031E+06   1.13133E+06  -4.23692E+06  -4.79334E+12  -9.58205E+05   1.82225E+06   5.46841E+05  -4.46631E+06   1.23745E+06  -4.51526E+06  -5.58743E+12  -9.81507E+05   1.76746E+06   4.32693E+05  -4.84532E+06   1.21216E+06  -4.95262E+06  -6.00338E+12  -1.04138E+06   1.50185E+06  -1.20665E+05
 3.07645E-07   1.85969E+06  -6.20243E+05  -1.15346E+12   8.86058E+05   1.13446E+06   4.16555E+06   4.72564E+12   4.11705E+06   2.05777E+06   1.75365E+07   3.23023E+06   5.68660E+06   3.82379E+13   5.68043E-01   0.00000E+00   1.71302E+06   5.96154E+13   5.03614E+06   1.18375E+07   8.56479E-09  -4.51290E+05   5.94035E+06   1.18375E+07   1.05114E+06  -7.16940E+05   2.35028E-03   7.00694E+13  -4.14670E+06   1.12642E+06  -4.22564E+06  -4.75985E+12  -9.58473E+05   1.82313E+06   5.44084E+05  -4.45040E+06   1.23221E+06  -4.50343E+06  -5.54919E+12  -9.81820E+05   1.76995E+06   4.33294E+05  -4.82234E+06   1.21052E+06  -4.93347E+06  -5.97206E+12  -1.04173E+06   1.49990E+06  -1.29320E+05
 3.07855E-07   1.85943E+06  -6.15110E+05  -1.14375E+12   8.86665E+05   1.12875E+06   4.15501E+06   4.68997E+12   4.10578E+06   2.06970E+06   1.74718E+07   3.25662E+06   5.83481E+06   3.78555E+13   5.58135E-01   0.00000E+00   1.72557E+06   5.98653E+13   5.15006E+06   1.16242E+07   8.83079E-09  -4.73038E+05   6.10128E+06   1.16242E+07   1.06941E+06  -7.23145E+05   2.19907E-03   7.06278E+13  -4.13290E+06   1.12216E+06  -4.21411E+06  -4.72889E+12  -9.58743E+05   1.82402E+06   5.41331E+05  -4.43411E+06   1.22790E+06  -4.49122E+06  -5.51476E+12  -9.82134E+05   1.77250E+06   4.34002E+05  -4.79899E+06   1.20954E+06  -4.91407E+06  -5.94376E+12  -1.04208E+06   1.49814E+06  -1.37568E+05
 3.08065E-07   1.85921E+06  -6.10066E+05  -1.13424E+12   8.87264E+05   1.12367E+06   4.14432E+06   4.65686E+12   4.09424E+06   2.08168E+06   1.74059E+07   3.28391E+06   5.99241E+06   3.74372E+13   5.48011E-01   0.00000E+00   1.73817E+06   6.01336E+13   5.27478E+06   1.14002E+07   9.11832E-09  -4.96159E+05   6.27711E+06   1.14002E+07   1.08843E+06  -7.29547E+05   2.04654E-03   7.12331E+13  -4.11890E+06   1.11852E+06  -4.20242E+06  -4.70048E+12  -9.59016E+05   1.82488E+06   5.38544E+05  -4.41746E+06   1.22407E+06  -4.47870E+06  -5.48226E+12  -9.82449E+05   1.77516E+06   4.34948E+05  -4.77526E+06   1.20938E+06  -4.89437E+06  -5.91914E+12  -1.04242E+06   1.49657E+06  -1.45443E+05
 3.08275E-07   1.85906E+06  -6.05147E+05  -1.12500E+12   8.87854E+05   1.11794E+06   4.13355E+06   4.62104E+12   4.08242E+06   2.09371E+06   1.73387E+07   3.31222E+06   6.16069E+06   3.69785E+13   5.37639E-01   0.00000E+00   1.75083E+06   6.04424E+13   5.41393E+06   1.11642E+07   9.43102E-09  -5.20828E+05   6.47232E+06   1.11642E+07   1.10829E+06  -7.36174E+05   1.89265E-03   7.19163E+13  -4.10473E+06   1.11573E+06  -4.19049E+06  -4.67546E+12  -9.59292E+05   1.82573E+06   5.35721E+05  -4.40042E+06   1.22050E+06  -4.46583E+06  -5.45056E+12  -9.82765E+05   1.77798E+06   4.36231E+05  -4.75110E+06   1.20999E+06  -4.87444E+06  -5.89805E+12  -1.04276E+06   1.49516E+06  -1.52981E+05
 3.08485E-07   1.85898E+06  -6.00380E+05  -1.11609E+12   8.88436E+05   1.11287E+06   4.12263E+06   4.58797E+12   4.07031E+06   2.10580E+06   1.72702E+07   3.34172E+06   6.34128E+06   3.64734E+13   5.26979E-01   0.00000E+00   1.76356E+06   6.07987E+13   5.57041E+06   1.09146E+07   9.77352E-09  -5.47265E+05   6.69882E+06   1.09146E+07   1.12912E+06  -7.43058E+05   1.73733E-03   7.26940E+13  -4.09040E+06   1.11390E+06  -4.17840E+06  -4.65430E+12  -9.59570E+05   1.82658E+06   5.32897E+05  -4.38301E+06   1.21673E+06  -4.45264E+06  -5.41764E+12  -9.83082E+05   1.78098E+06   4.37893E+05  -4.72649E+06   1.21098E+06  -4.85424E+06  -5.87836E+12  -1.04310E+06   1.49389E+06  -1.60215E+05
 3.08695E-07   1.85896E+06  -5.96133E+05  -1.10819E+12   8.89009E+05   1.10744E+06   4.11155E+06   4.55328E+12   4.05789E+06   2.11795E+06   1.72004E+07   3.37258E+06   6.53622E+06   3.59150E+13   5.15982E-01   0.00000E+00   1.77638E+06   6.12194E+13   5.74878E+06   1.06491E+07   1.01519E-08  -5.75748E+05   6.95661E+06   1.06491E+07   1.15106E+06  -7.50242E+05   1.58054E-03   7.35937E+13  -4.07589E+06   1.11272E+06  -4.16619E+06  -4.63580E+12  -9.59850E+05   1.82730E+06   5.30175E+05  -4.36522E+06   1.21294E+06  -4.43917E+06  -5.38445E+12  -9.83400E+05   1.78399E+06   4.39941E+05  -4.70139E+06   1.21242E+06  -4.83373E+06  -5.86049E+12  -1.04344E+06   1.49259E+06  -1.67136E+05
 3.08905E-07   1.85892E+06  -5.92302E+05  -1.10104E+12   8.89574E+05   1.10156E+06   4.10033E+06   4.51675E+12   4.04515E+06   2.13017E+06   1.71292E+07   3.40503E+06   6.74818E+06   3.52936E+13   5.04585E-01   0.00000E+00   1.78929E+06   6.17403E+13   5.95654E+06   1.03651E+07   1.05741E-08  -6.06633E+05   7.25985E+06   1.03651E+07   1.17430E+06  -7.57780E+05   1.42221E-03   7.46734E+13  -4.06119E+06   1.11165E+06  -4.15379E+06  -4.61756E+12  -9.60134E+05   1.82798E+06   5.27837E+05  -4.34707E+06   1.20894E+06  -4.42542E+06  -5.35009E+12  -9.83719E+05   1.78701E+06   4.42489E+05  -4.67578E+06   1.21415E+06  -4.81299E+06  -5.84370E+12  -1.04378E+06   1.49130E+06  -1.73561E+05
 3.09115E-07   1.85890E+06  -5.88508E+05  -1.09398E+12   8.90131E+05   1.09573E+06   4.08892E+06   4.48036E+12   4.03206E+06   2.14245E+06   1.70565E+07   3.43941E+06   6.98068E+06   3.45969E+13   4.92704E-01   0.00000E+00   1.80232E+06   6.23882E+13   6.20225E+06   1.00590E+07   1.10514E-08  -6.40395E+05   7.62492E+06   1.00590E+07   1.19911E+06  -7.65744E+05   1.26224E-03   7.59779E+13  -4.04626E+06   1.11027E+06  -4.14125E+06  -4.59790E+12  -9.60420E+05   1.82884E+06   5.25888E+05  -4.32856E+06   1.20485E+06  -4.41146E+06  -5.31516E+12  -9.84039E+05   1.79018E+06   4.45341E+05  -4.64964E+06   1.21527E+06  -4.79201E+06  -5.82359E+12  -1.04411E+06   1.49022E+06  -1.79581E+05
 3.09325E-07   1.85894E+06  -5.84854E+05  -1.08721E+12   8.90679E+05   1.08976E+06   4.07740E+06   4.44337E+12   4.01857E+06   2.15481E+06   1.69823E+07   3.47613E+06   7.23855E+06   3.38074E+13   4.80225E-01   0.00000E+00   1.81551E+06   6.32341E+13   6.50182E+06   9.72560E+06   1.15997E-08  -6.77686E+05   8.07270E+06   9.72560E+06   1.22585E+06  -7.74232E+05   1.10056E-03   7.76244E+13  -4.03108E+06   1.10873E+06  -4.12848E+06  -4.57738E+12  -9.60708E+05   1.82987E+06   5.24284E+05  -4.30970E+06   1.20070E+06  -4.39733E+06  -5.27989E+12  -9.84360E+05   1.79339E+06   4.48280E+05  -4.62293E+06   1.21612E+06  -4.77066E+06  -5.80172E+12  -1.04444E+06   1.48927E+06  -1.85307E+05
 3.09535E-07   1.85908E+06  -5.81397E+05  -1.08087E+12   8.91220E+05   1.08393E+06   4.06574E+06   4.40699E+12   4.00468E+06   2.16724E+06   1.69067E+07   3.49509E+06   7.38664E+06   3.33141E+13   4.73164E-01   0.00000E+00   1.82576E+06   2.91879E+13   3.06219E+06   9.53170E+06   1.19829E-08  -6.98292E+05   2.85059E+06   9.53170E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.71706E+13  -4.01566E+06   1.10720E+06  -4.11550E+06  -4.55667E+12  -9.60999E+05   1.83105E+06   5.22989E+05  -4.29055E+06   1.19652E+06  -4.38305E+06  -5.24441E+12  -9.84682E+05   1.79657E+06   4.51163E+05  -4.59580E+06   1.21691E+06  -4.74906E+06  -5.77917E+12  -1.04477E+06   1.48843E+06  -1.90807E+05
 3.09745E-07   1.85932E+06  -5.78145E+05  -1.07496E+12   8.91752E+05   1.07810E+06   4.05395E+06   4.37056E+12   3.99108E+06   2.17957E+06   1.68347E+07   3.46600E+06   7.26746E+06   3.32093E+13   4.76921E-01   0.00000E+00   1.83188E+06   2.90951E+13   3.03660E+06   9.58145E+06   1.19829E-08  -6.92594E+05   2.82750E+06   9.58145E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.70837E+13  -4.00088E+06   1.10566E+06  -4.10235E+06  -4.53581E+12  -9.61293E+05   1.83235E+06   5.21959E+05  -4.27194E+06   1.19232E+06  -4.36863E+06  -5.20883E+12  -9.85005E+05   1.79971E+06   4.53942E+05  -4.57081E+06   1.21780E+06  -4.72727E+06  -5.75686E+12  -1.04510E+06   1.48768E+06  -1.96113E+05
 3.09955E-07   1.85965E+06  -5.75075E+05  -1.06944E+12   8.92277E+05   1.07327E+06   4.04212E+06   4.33829E+12   3.97801E+06   2.19174E+06   1.67676E+07   3.43677E+06   7.15044E+06   3.30988E+13   4.80637E-01   0.00000E+00   1.83798E+06   2.89981E+13   3.01099E+06   9.63078E+06   1.19829E-08  -6.86916E+05   2.80365E+06   9.63078E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.69932E+13  -3.98701E+06   1.10466E+06  -4.08893E+06  -4.51689E+12  -9.61589E+05   1.83376E+06   5.21141E+05  -4.25416E+06   1.18769E+06  -4.35408E+06  -5.17131E+12  -9.85330E+05   1.80281E+06   4.56657E+05  -4.54840E+06   1.21902E+06  -4.70516E+06  -5.73567E+12  -1.04543E+06   1.48702E+06  -2.01228E+05
 3.10165E-07   1.86005E+06  -5.72148E+05  -1.06422E+12   8.92793E+05   1.06916E+06   4.03016E+06   4.30890E+12   3.96542E+06   2.20377E+06   1.67045E+07   3.40865E+06   7.03792E+06   3.29947E+13   4.84327E-01   0.00000E+00   1.84406E+06   2.89067E+13   2.98632E+06   9.67970E+06   1.19829E-08  -6.81256E+05   2.78205E+06   9.67970E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.69078E+13  -3.97395E+06   1.10431E+06  -4.07541E+06  -4.50053E+12  -9.61887E+05   1.83524E+06   5.20468E+05  -4.23716E+06   1.18275E+06  -4.33936E+06  -5.13238E+12  -9.85655E+05   1.80593E+06   4.59412E+05  -4.52794E+06   1.22129E+06  -4.68287E+06  -5.71912E+12  -1.04575E+06   1.48646E+06  -2.06148E+05
 3.10375E-07   1.86049E+06  -5.69326E+05  -1.05922E+12   8.93302E+05   1.06614E+06   4.01810E+06   4.28386E+12   3.95328E+06   2.21565E+06   1.66447E+07   3.38146E+06   6.92920E+06   3.28956E+13   4.88002E-01   0.00000E+00   1.85012E+06   2.88219E+13   2.96271E+06   9.72822E+06   1.19829E-08  -6.75614E+05   2.75671E+06   9.72822E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.68296E+13  -3.96159E+06   1.10420E+06  -4.06176E+06  -4.48501E+12  -9.62188E+05   1.83675E+06   5.19871E+05  -4.22088E+06   1.17781E+06  -4.32449E+06  -5.09341E+12  -9.85982E+05   1.80913E+06   4.62326E+05  -4.50892E+06   1.22460E+06  -4.66039E+06  -5.70713E+12  -1.04607E+06   1.48600E+06  -2.10870E+05
 3.10585E-07   1.86097E+06  -5.66583E+05  -1.05440E+12   8.93803E+05   1.06385E+06   4.00591E+06   4.26170E+12   3.94160E+06   2.22740E+06   1.65879E+07   3.35509E+06   6.82391E+06   3.28006E+13   4.91667E-01   0.00000E+00   1.85617E+06   2.87375E+13   2.93948E+06   9.77636E+06   1.19829E-08  -6.69988E+05   2.73883E+06   9.77636E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.67506E+13  -3.94986E+06   1.10403E+06  -4.04796E+06  -4.46906E+12  -9.62490E+05   1.83827E+06   5.19293E+05  -4.20531E+06   1.17308E+06  -4.30951E+06  -5.05539E+12  -9.86310E+05   1.81246E+06   4.65504E+05  -4.49112E+06   1.22851E+06  -4.63778E+06  -5.69754E+12  -1.04639E+06   1.48562E+06  -2.15403E+05
 3.10795E-07   1.86146E+06  -5.64550E+05  -1.05089E+12   8.94297E+05   1.06210E+06   3.99355E+06   4.24153E+12   3.93036E+06   2.23902E+06   1.65340E+07   3.32949E+06   6.72185E+06   3.27093E+13   4.95323E-01   0.00000E+00   1.86219E+06   2.86570E+13   2.91700E+06   9.82413E+06   1.19829E-08  -6.64379E+05   2.71499E+06   9.82413E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.66755E+13  -3.93870E+06   1.10346E+06  -4.03406E+06  -4.45142E+12  -9.62795E+05   1.83948E+06   5.18770E+05  -4.19045E+06   1.16893E+06  -4.29439E+06  -5.01984E+12  -9.86639E+05   1.81562E+06   4.69059E+05  -4.47445E+06   1.23321E+06  -4.61489E+06  -5.69113E+12  -1.04671E+06   1.48502E+06  -2.19701E+05
 3.11005E-07   1.86177E+06  -5.63014E+05  -1.04820E+12   8.94784E+05   1.06054E+06   3.98104E+06   4.22206E+12   3.91952E+06   2.25052E+06   1.64826E+07   3.30458E+06   6.62275E+06   3.26213E+13   4.98974E-01   0.00000E+00   1.86820E+06   2.85799E+13   2.89518E+06   9.87153E+06   1.19829E-08  -6.58784E+05   2.69562E+06   9.87153E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.66039E+13  -3.92803E+06   1.10262E+06  -4.01999E+06  -4.43254E+12  -9.63102E+05   1.84049E+06   5.18682E+05  -4.17629E+06   1.16558E+06  -4.27919E+06  -4.98775E+12  -9.86969E+05   1.81873E+06   4.73348E+05  -4.45874E+06   1.23816E+06  -4.59185E+06  -5.68544E+12  -1.04702E+06   1.48428E+06  -2.23424E+05
 3.11215E-07   1.86199E+06  -5.61273E+05  -1.04508E+12   8.95263E+05   1.05855E+06   3.96829E+06   4.20065E+12   3.90907E+06   2.26189E+06   1.64335E+07   3.28030E+06   6.52637E+06   3.25360E+13   5.02623E-01   0.00000E+00   1.87420E+06   2.85058E+13   2.87398E+06   9.91859E+06   1.19829E-08  -6.53205E+05   2.67476E+06   9.91859E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.65351E+13  -3.91781E+06   1.10159E+06  -4.00578E+06  -4.41274E+12  -9.63411E+05   1.84167E+06   5.18938E+05  -4.16281E+06   1.16329E+06  -4.26388E+06  -4.96013E+12  -9.87300E+05   1.82209E+06   4.78159E+05  -4.44386E+06   1.24302E+06  -4.56857E+06  -5.67883E+12  -1.04734E+06   1.48374E+06  -2.26744E+05
 3.11425E-07   1.86220E+06  -5.59533E+05  -1.04196E+12   8.95735E+05   1.05609E+06   3.95544E+06   4.17731E+12   3.89899E+06   2.27315E+06   1.63866E+07   3.25660E+06   6.43249E+06   3.24530E+13   5.06273E-01   0.00000E+00   1.88018E+06   2.84340E+13   2.85330E+06   9.96530E+06   1.19829E-08  -6.47640E+05   2.65613E+06   9.96530E+06   0.00000E+00   0.00000E+00   1.00000E-03   2.64682E+13  -3.90797E+06   1.10077E+06  -3.99141E+06  -4.39362E+12  -9.63722E+05   1.84295E+06   5.19422E+05  -4.14997E+06   1.16198E+06  -4.24854E+06  -4.93672E+12  -9.87632E+05   1.82556E+06   4.83191E+05  -4.42970E+06   1.24759E+06  -4.54500E+06  -5.67029E+12  -1.04765E+06   1.48329E+06  -2.29874E+05
 3.11635E-07   1.86248E+06  -5.57928E+05  -1.03913E+12   8.96200E+05   1.05345E+06   3.94244E+06   4.15317E+12   3.88922E+06   2.28430E+06   1.63417E+07   3.23341E+06   6.34092E+06   3.23719E+13   5.09927E-01   0.00000E+00   1.88614E+06   2.83612E+13   2.83281E+06   1.00117E+07   1.19829E-08  -6.42089E+05   2.63676E+06   1.00117E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.64002E+13  -3.89849E+06   1.10088E+06  -3.97682E+06  -4.37800E+12  -9.64035E+05   1.84432E+06   5.20094E+05  -4.13776E+06   1.16137E+06  -4.23303E+06  -4.91610E+12  -9.87965E+05   1.82901E+06   4.88206E+05  -4.41621E+06   1.25230E+06  -4.52120E+06  -5.66190E+12  -1.04796E+06   1.48286E+06  -2.32950E+05
 3.11845E-07   1.86285E+06  -5.56520E+05  -1.03672E+12   8.96658E+05   1.04988E+06   3.92928E+06   4.12526E+12   3.87973E+06   2.29534E+06   1.62985E+07   3.21069E+06   6.25150E+06   3.22923E+13   5.13588E-01   0.00000E+00   1.89209E+06   2.82922E+13   2.81298E+06   1.00577E+07   1.19829E-08  -6.36551E+05   2.61813E+06   1.00577E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.63361E+13  -3.88936E+06   1.10213E+06  -3.96212E+06  -4.36678E+12  -9.64350E+05   1.84579E+06   5.20961E+05  -4.12611E+06   1.16132E+06  -4.21738E+06  -4.89774E+12  -9.88299E+05   1.83239E+06   4.93055E+05  -4.40332E+06   1.25716E+06  -4.49708E+06  -5.65356E+12  -1.04826E+06   1.48243E+06  -2.36028E+05
 3.12055E-07   1.86333E+06  -5.55314E+05  -1.03473E+12   8.97110E+05   1.04669E+06   3.91605E+06   4.09887E+12   3.87050E+06   2.30628E+06   1.62570E+07   3.18840E+06   6.16404E+06   3.22139E+13   5.17258E-01   0.00000E+00   1.89802E+06   2.82227E+13   2.79337E+06   1.01035E+07   1.19829E-08  -6.31027E+05   2.60025E+06   1.01035E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.62713E+13  -3.88057E+06   1.10443E+06  -3.94728E+06  -4.35948E+12  -9.64666E+05   1.84735E+06   5.22036E+05  -4.11497E+06   1.16181E+06  -4.20148E+06  -4.88132E+12  -9.88633E+05   1.83566E+06   4.97682E+05  -4.39093E+06   1.26267E+06  -4.47272E+06  -5.64756E+12  -1.04857E+06   1.48200E+06  -2.39112E+05
 3.12265E-07   1.86389E+06  -5.54296E+05  -1.03314E+12   8.97555E+05   1.04343E+06   3.90267E+06   4.07218E+12   3.86152E+06   2.31711E+06   1.62169E+07   3.16649E+06   6.07838E+06   3.21363E+13   5.20943E-01   0.00000E+00   1.90394E+06   2.81554E+13   2.77424E+06   1.01489E+07   1.19829E-08  -6.25517E+05   2.58386E+06   1.01489E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.62089E+13  -3.87212E+06   1.10718E+06  -3.93232E+06  -4.35376E+12  -9.64985E+05   1.84901E+06   5.23310E+05  -4.10428E+06   1.16261E+06  -4.18540E+06  -4.86597E+12  -9.88969E+05   1.83884E+06   5.02107E+05  -4.37898E+06   1.26917E+06  -4.44799E+06  -5.64524E+12  -1.04887E+06   1.48158E+06  -2.42176E+05
 3.12475E-07   1.86453E+06  -5.53443E+05  -1.03191E+12   8.97994E+05   1.04032E+06   3.88916E+06   4.04598E+12   3.85277E+06   2.32784E+06   1.61781E+07   3.14491E+06   5.99437E+06   3.20591E+13   5.24644E-01   0.00000E+00   1.90985E+06   2.80881E+13   2.75536E+06   1.01940E+07   1.19829E-08  -6.20020E+05   2.56523E+06   1.01940E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.61460E+13  -3.86398E+06   1.10995E+06  -3.91728E+06  -4.34797E+12  -9.65305E+05   1.85075E+06   5.24730E+05  -4.09398E+06   1.16386E+06  -4.16903E+06  -4.85218E+12  -9.89306E+05   1.84194E+06   5.06394E+05  -4.36741E+06   1.27686E+06  -4.42303E+06  -5.64757E+12  -1.04917E+06   1.48118E+06  -2.45195E+05
 3.12685E-07   1.86524E+06  -5.52748E+05  -1.03101E+12   8.98426E+05   1.03805E+06   3.87553E+06   4.02299E+12   3.84427E+06   2.33848E+06   1.61406E+07   3.12363E+06   5.91188E+06   3.19821E+13   5.28364E-01   0.00000E+00   1.91574E+06   2.80206E+13   2.73672E+06   1.02388E+07   1.19829E-08  -6.14535E+05   2.54884E+06   1.02388E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.60828E+13  -3.85614E+06   1.11212E+06  -3.90213E+06  -4.33964E+12  -9.65627E+05   1.85251E+06   5.26214E+05  -4.08401E+06   1.16526E+06  -4.15247E+06  -4.83872E+12  -9.89643E+05   1.84502E+06   5.10621E+05  -4.35618E+06   1.28564E+06  -4.39772E+06  -5.65387E+12  -1.04947E+06   1.48081E+06  -2.48153E+05
 3.12895E-07   1.86584E+06  -5.54234E+05  -1.03411E+12   8.98853E+05   1.03515E+06   3.86178E+06   3.99753E+12   3.83602E+06   2.34901E+06   1.61041E+07   3.10261E+06   5.83079E+06   3.19049E+13   5.32107E-01   0.00000E+00   1.92161E+06   2.79531E+13   2.71831E+06   1.02833E+07   1.19829E-08  -6.09065E+05   2.53022E+06   1.02833E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.60207E+13  -3.84855E+06   1.11329E+06  -3.88685E+06  -4.32718E+12  -9.65950E+05   1.85328E+06   5.28081E+05  -4.07433E+06   1.16710E+06  -4.13565E+06  -4.82671E+12  -9.89982E+05   1.84713E+06   5.15264E+05  -4.34521E+06   1.29482E+06  -4.37218E+06  -5.66119E+12  -1.04976E+06   1.47950E+06  -2.50630E+05
 3.13105E-07   1.86618E+06  -5.55392E+05  -1.03646E+12   8.99274E+05   1.03294E+06   3.84791E+06   3.97466E+12   3.82802E+06   2.35946E+06   1.60686E+07   3.08181E+06   5.75097E+06   3.18273E+13   5.35877E-01   0.00000E+00   1.92748E+06   2.78847E+13   2.70005E+06   1.03275E+07   1.19829E-08  -6.03607E+05   2.51383E+06   1.03275E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.59566E+13  -3.84120E+06   1.11389E+06  -3.87141E+06  -4.31234E+12  -9.66276E+05   1.85425E+06   5.30526E+05  -4.06489E+06   1.16933E+06  -4.11856E+06  -4.81596E+12  -9.90320E+05   1.84949E+06   5.20612E+05  -4.33447E+06   1.30419E+06  -4.34626E+06  -5.66834E+12  -1.05006E+06   1.47846E+06  -2.52356E+05
 3.13315E-07   1.86647E+06  -5.56430E+05  -1.03856E+12   8.99689E+05   1.02990E+06   3.83391E+06   3.94855E+12   3.82023E+06   2.36981E+06   1.60339E+07   3.06120E+06   5.67228E+06   3.17488E+13   5.39677E-01   0.00000E+00   1.93332E+06   2.78172E+13   2.68212E+06   1.03714E+07   1.19829E-08  -5.98163E+05   2.49743E+06   1.03714E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.58944E+13  -3.83405E+06   1.11436E+06  -3.85577E+06  -4.29671E+12  -9.66602E+05   1.85529E+06   5.33133E+05  -4.05565E+06   1.17219E+06  -4.10124E+06  -4.80742E+12  -9.90660E+05   1.85199E+06   5.26251E+05  -4.32393E+06   1.31335E+06  -4.32000E+06  -5.67369E+12  -1.05035E+06   1.47761E+06  -2.53703E+05
 3.13525E-07   1.86684E+06  -5.57629E+05  -1.04100E+12   9.00099E+05   1.02704E+06   3.81984E+06   3.92312E+12   3.81266E+06   2.38007E+06   1.59999E+07   3.04076E+06   5.59468E+06   3.16694E+13   5.43510E-01   0.00000E+00   1.93916E+06   2.77471E+13   2.66416E+06   1.04150E+07   1.19829E-08  -5.92733E+05   2.47881E+06   1.04150E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.58294E+13  -3.82708E+06   1.11543E+06  -3.83993E+06  -4.28318E+12  -9.66930E+05   1.85628E+06   5.35642E+05  -4.04660E+06   1.17565E+06  -4.08357E+06  -4.80087E+12  -9.91001E+05   1.85445E+06   5.31820E+05  -4.31360E+06   1.32265E+06  -4.29336E+06  -5.67860E+12  -1.05064E+06   1.47681E+06  -2.54927E+05
 3.13735E-07   1.86736E+06  -5.59153E+05  -1.04414E+12   9.00502E+05   1.02457E+06   3.80573E+06   3.89923E+12   3.80526E+06   2.39024E+06   1.59668E+07   3.02048E+06   5.51812E+06   3.15890E+13   5.47375E-01   0.00000E+00   1.94498E+06   2.76769E+13   2.64641E+06   1.04583E+07   1.19829E-08  -5.87316E+05   2.46167E+06   1.04583E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.57638E+13  -3.82028E+06   1.11763E+06  -3.82389E+06  -4.27369E+12  -9.67260E+05   1.85718E+06   5.37957E+05  -4.03769E+06   1.18012E+06  -4.06561E+06  -4.79792E+12  -9.91342E+05   1.85674E+06   5.37039E+05  -4.30353E+06   1.33235E+06  -4.26623E+06  -5.68410E+12  -1.05092E+06   1.47601E+06  -2.56150E+05
 3.13945E-07   1.86806E+06  -5.61062E+05  -1.04810E+12   9.00901E+05   1.02194E+06   3.79158E+06   3.87476E+12   3.79804E+06   2.40032E+06   1.59342E+07   3.00033E+06   5.44250E+06   3.15073E+13   5.51277E-01   0.00000E+00   1.95078E+06   2.76048E+13   2.62870E+06   1.05013E+07   1.19829E-08  -5.81913E+05   2.44677E+06   1.05013E+07   0.00000E+00   0.00000E+00   1.00000E-03   2.56968E+13  -3.81364E+06   1.12087E+06  -3.80763E+06  -4.26787E+12  -9.67590E+05   1.85800E+06   5.40102E+05  -4.02888E+06   1.18550E+06  -4.04723E+06  -4.79800E+12  -9.91684E+05   1.85877E+06   5.41708E+05  -4.29367E+06   1.34315E+06  -4.23875E+06  -5.69327E+12  -1.05121E+06   1.47521E+06  -2.57390E+05
