Time (s)   V_brick (kV)             E_brick (J)              E_ESR (J)                R_switch (½)             E_switch (J)             Radius_switch (m)        I_brick (kA)             Q_brick                  V_out (kV)               P_out (MW)               E_out (J)                
 3.47885E-07   3.26528E+01   1.49269E+02   7.89387E+01   5.36252E-02   1.80596E+02   2.69995E-03   6.43707E+01   1.88901E-02   4.18410E+01   2.69333E+03   7.89374E+02
 3.48011E-07   3.26239E+01   1.49005E+02   7.89723E+01   5.36026E-02   1.80625E+02   2.70052E-03   6.43498E+01   1.88984E-02   4.18274E+01   2.69158E+03   7.89713E+02
 3.48137E-07   3.25950E+01   1.48741E+02   7.90060E+01   5.35800E-02   1.80654E+02   2.70109E-03   6.43288E+01   1.89066E-02   4.18137E+01   2.68983E+03   7.90051E+02
 3.48263E-07   3.25661E+01   1.48477E+02   7.90396E+01   5.35574E-02   1.80683E+02   2.70166E-03   6.43078E+01   1.89148E-02   4.18001E+01   2.68807E+03   7.90389E+02
 3.48389E-07   3.25372E+01   1.48214E+02   7.90733E+01   5.35348E-02   1.80711E+02   2.70223E-03   6.42869E+01   1.89230E-02   4.17865E+01   2.68632E+03   7.90728E+02
 3.48515E-07   3.25083E+01   1.47950E+02   7.91069E+01   5.35122E-02   1.80738E+02   2.70279E-03   6.42659E+01   1.89312E-02   4.17728E+01   2.68457E+03   7.91066E+02
 3.48641E-07   3.24794E+01   1.47688E+02   7.91406E+01   5.34897E-02   1.80765E+02   2.70336E-03   6.42449E+01   1.89392E-02   4.17592E+01   2.68282E+03   7.91405E+02
 3.48767E-07   3.24505E+01   1.47425E+02   7.91742E+01   5.34672E-02   1.80792E+02   2.70393E-03   6.42240E+01   1.89472E-02   4.17456E+01   2.68107E+03   7.91743E+02
 3.48893E-07   3.24216E+01   1.47162E+02   7.92079E+01   5.34447E-02   1.80819E+02   2.70450E-03   6.42030E+01   1.89552E-02   4.17320E+01   2.67932E+03   7.92081E+02
 3.49019E-07   3.23927E+01   1.46900E+02   7.92415E+01   5.34222E-02   1.80846E+02   2.70507E-03   6.41820E+01   1.89632E-02   4.17183E+01   2.67757E+03   7.92420E+02
 3.49145E-07   3.23638E+01   1.46638E+02   7.92751E+01   5.33997E-02   1.80873E+02   2.70564E-03   6.41611E+01   1.89712E-02   4.17047E+01   2.67582E+03   7.92758E+02
 3.49271E-07   3.23349E+01   1.46376E+02   7.93088E+01   5.33773E-02   1.80900E+02   2.70621E-03   6.41401E+01   1.89791E-02   4.16911E+01   2.67407E+03   7.93096E+02
 3.49397E-07   3.23060E+01   1.46115E+02   7.93424E+01   5.33549E-02   1.80927E+02   2.70678E-03   6.41191E+01   1.89871E-02   4.16774E+01   2.67232E+03   7.93435E+02
 3.49523E-07   3.22771E+01   1.45853E+02   7.93761E+01   5.33325E-02   1.80954E+02   2.70735E-03   6.40982E+01   1.89951E-02   4.16638E+01   2.67057E+03   7.93773E+02
 3.49649E-07   3.22482E+01   1.45592E+02   7.94097E+01   5.33101E-02   1.80981E+02   2.70791E-03   6.40772E+01   1.90031E-02   4.16502E+01   2.66883E+03   7.94112E+02
 3.49775E-07   3.22194E+01   1.45332E+02   7.94434E+01   5.32877E-02   1.81008E+02   2.70848E-03   6.40562E+01   1.90111E-02   4.16366E+01   2.66708E+03   7.94450E+02
 3.49901E-07   3.21907E+01   1.45074E+02   7.94770E+01   5.32654E-02   1.81034E+02   2.70905E-03   6.40353E+01   1.90190E-02   4.16229E+01   2.66533E+03   7.94788E+02
 3.50027E-07   3.21621E+01   1.44816E+02   7.95107E+01   5.32430E-02   1.81061E+02   2.70962E-03   6.40143E+01   1.90270E-02   4.16093E+01   2.66359E+03   7.95127E+02
 3.50153E-07   3.21335E+01   1.44559E+02   7.95443E+01   5.32207E-02   1.81088E+02   2.71019E-03   6.39933E+01   1.90350E-02   4.15957E+01   2.66185E+03   7.95465E+02
 3.50279E-07   3.21049E+01   1.44302E+02   7.95780E+01   5.31984E-02   1.81115E+02   2.71076E-03   6.39723E+01   1.90430E-02   4.15820E+01   2.66010E+03   7.95803E+02
 3.50405E-07   3.20764E+01   1.44045E+02   7.96116E+01   5.31761E-02   1.81142E+02   2.71132E-03   6.39514E+01   1.90510E-02   4.15684E+01   2.65835E+03   7.96142E+02
 3.50531E-07   3.20478E+01   1.43788E+02   7.96452E+01   5.31541E-02   1.81169E+02   2.71189E-03   6.39299E+01   1.90589E-02   4.15544E+01   2.65657E+03   7.96480E+02
 3.50657E-07   3.20192E+01   1.43532E+02   7.96789E+01   5.31322E-02   1.81196E+02   2.71244E-03   6.39084E+01   1.90669E-02   4.15405E+01   2.65479E+03   7.96818E+02
 3.50783E-07   3.19907E+01   1.43276E+02   7.97125E+01   5.31104E-02   1.81223E+02   2.71300E-03   6.38869E+01   1.90749E-02   4.15265E+01   2.65300E+03   7.97148E+02
 3.50909E-07   3.19621E+01   1.43020E+02   7.97462E+01   5.30886E-02   1.81250E+02   2.71356E-03   6.38655E+01   1.90829E-02   4.15126E+01   2.65122E+03   7.97479E+02
 3.51035E-07   3.19335E+01   1.42765E+02   7.97798E+01   5.30668E-02   1.81277E+02   2.71411E-03   6.38440E+01   1.90909E-02   4.14986E+01   2.64944E+03   7.97810E+02
 3.51161E-07   3.19049E+01   1.42510E+02   7.98135E+01   5.30451E-02   1.81304E+02   2.71467E-03   6.38225E+01   1.90988E-02   4.14846E+01   2.64765E+03   7.98140E+02
 3.51287E-07   3.18764E+01   1.42254E+02   7.98471E+01   5.30233E-02   1.81331E+02   2.71523E-03   6.38010E+01   1.91068E-02   4.14707E+01   2.64587E+03   7.98471E+02
 3.51413E-07   3.18478E+01   1.42000E+02   7.98808E+01   5.30016E-02   1.81357E+02   2.71578E-03   6.37796E+01   1.91148E-02   4.14567E+01   2.64409E+03   7.98802E+02
 3.51539E-07   3.18192E+01   1.41745E+02   7.99144E+01   5.29799E-02   1.81384E+02   2.71634E-03   6.37580E+01   1.91228E-02   4.14427E+01   2.64231E+03   7.99132E+02
 3.51665E-07   3.17907E+01   1.41490E+02   7.99481E+01   5.29582E-02   1.81411E+02   2.71690E-03   6.37365E+01   1.91308E-02   4.14287E+01   2.64052E+03   7.99463E+02
 3.51791E-07   3.17621E+01   1.41236E+02   7.99817E+01   5.29365E-02   1.81438E+02   2.71745E-03   6.37151E+01   1.91387E-02   4.14148E+01   2.63874E+03   7.99794E+02
 3.51917E-07   3.17335E+01   1.40982E+02   8.00154E+01   5.29149E-02   1.81465E+02   2.71801E-03   6.36936E+01   1.91467E-02   4.14008E+01   2.63697E+03   8.00124E+02
 3.52043E-07   3.17050E+01   1.40729E+02   8.00490E+01   5.28932E-02   1.81492E+02   2.71856E-03   6.36721E+01   1.91547E-02   4.13869E+01   2.63519E+03   8.00455E+02
 3.52169E-07   3.16764E+01   1.40475E+02   8.00826E+01   5.28716E-02   1.81519E+02   2.71912E-03   6.36504E+01   1.91627E-02   4.13728E+01   2.63340E+03   8.00786E+02
 3.52295E-07   3.16478E+01   1.40222E+02   8.01160E+01   5.28500E-02   1.81546E+02   2.71968E-03   6.36287E+01   1.91707E-02   4.13587E+01   2.63160E+03   8.01116E+02
 3.52421E-07   3.16192E+01   1.39969E+02   8.01487E+01   5.28284E-02   1.81573E+02   2.72023E-03   6.36071E+01   1.91786E-02   4.13446E+01   2.62981E+03   8.01447E+02
 3.52547E-07   3.15907E+01   1.39716E+02   8.01814E+01   5.28068E-02   1.81600E+02   2.72079E-03   6.35854E+01   1.91866E-02   4.13305E+01   2.62802E+03   8.01778E+02
 3.52673E-07   3.15621E+01   1.39463E+02   8.02141E+01   5.27853E-02   1.81627E+02   2.72134E-03   6.35638E+01   1.91946E-02   4.13165E+01   2.62623E+03   8.02109E+02
 3.52799E-07   3.15335E+01   1.39211E+02   8.02467E+01   5.27638E-02   1.81654E+02   2.72190E-03   6.35422E+01   1.92026E-02   4.13025E+01   2.62445E+03   8.02439E+02
 3.52925E-07   3.15050E+01   1.38959E+02   8.02794E+01   5.27422E-02   1.81680E+02   2.72245E-03   6.35206E+01   1.92105E-02   4.12884E+01   2.62266E+03   8.02770E+02
 3.53051E-07   3.14764E+01   1.38707E+02   8.03121E+01   5.27207E-02   1.81707E+02   2.72301E-03   6.34989E+01   1.92185E-02   4.12743E+01   2.62087E+03   8.03101E+02
 3.53177E-07   3.14478E+01   1.38455E+02   8.03448E+01   5.26993E-02   1.81734E+02   2.72356E-03   6.34772E+01   1.92265E-02   4.12602E+01   2.61908E+03   8.03431E+02
 3.53303E-07   3.14193E+01   1.38204E+02   8.03775E+01   5.26778E-02   1.81761E+02   2.72412E-03   6.34556E+01   1.92345E-02   4.12462E+01   2.61730E+03   8.03762E+02
 3.53429E-07   3.13907E+01   1.37953E+02   8.04102E+01   5.26564E-02   1.81788E+02   2.72467E-03   6.34341E+01   1.92425E-02   4.12321E+01   2.61552E+03   8.04093E+02
 3.53555E-07   3.13621E+01   1.37702E+02   8.04428E+01   5.26349E-02   1.81815E+02   2.72523E-03   6.34125E+01   1.92504E-02   4.12181E+01   2.61374E+03   8.04423E+02
 3.53681E-07   3.13335E+01   1.37451E+02   8.04755E+01   5.26135E-02   1.81842E+02   2.72578E-03   6.33909E+01   1.92584E-02   4.12041E+01   2.61197E+03   8.04754E+02
 3.53807E-07   3.13050E+01   1.37200E+02   8.05082E+01   5.25921E-02   1.81869E+02   2.72634E-03   6.33693E+01   1.92664E-02   4.11901E+01   2.61019E+03   8.05085E+02
 3.53934E-07   3.12764E+01   1.36950E+02   8.05409E+01   5.25707E-02   1.81896E+02   2.72689E-03   6.33478E+01   1.92744E-02   4.11761E+01   2.60841E+03   8.05415E+02
 3.54059E-07   3.12478E+01   1.36700E+02   8.05736E+01   5.25494E-02   1.81923E+02   2.72744E-03   6.33263E+01   1.92824E-02   4.11621E+01   2.60665E+03   8.05746E+02
 3.54185E-07   3.12193E+01   1.36450E+02   8.06063E+01   5.25280E-02   1.81950E+02   2.72800E-03   6.33049E+01   1.92903E-02   4.11482E+01   2.60488E+03   8.06077E+02
 3.54311E-07   3.11907E+01   1.36200E+02   8.06389E+01   5.25067E-02   1.81977E+02   2.72855E-03   6.32834E+01   1.92983E-02   4.11342E+01   2.60311E+03   8.06407E+02
 3.54437E-07   3.11621E+01   1.35951E+02   8.06716E+01   5.24854E-02   1.82003E+02   2.72911E-03   6.32619E+01   1.93063E-02   4.11202E+01   2.60134E+03   8.06738E+02
 3.54563E-07   3.11336E+01   1.35702E+02   8.07043E+01   5.24641E-02   1.82030E+02   2.72966E-03   6.32404E+01   1.93143E-02   4.11063E+01   2.59958E+03   8.07069E+02
 3.54689E-07   3.11050E+01   1.35453E+02   8.07370E+01   5.24428E-02   1.82057E+02   2.73021E-03   6.32189E+01   1.93223E-02   4.10923E+01   2.59781E+03   8.07400E+02
 3.54815E-07   3.10764E+01   1.35204E+02   8.07697E+01   5.24216E-02   1.82084E+02   2.73077E-03   6.31972E+01   1.93302E-02   4.10782E+01   2.59602E+03   8.07730E+02
 3.54941E-07   3.10479E+01   1.34956E+02   8.08024E+01   5.24004E-02   1.82111E+02   2.73132E-03   6.31754E+01   1.93382E-02   4.10640E+01   2.59423E+03   8.08061E+02
 3.55067E-07   3.10193E+01   1.34707E+02   8.08351E+01   5.23791E-02   1.82138E+02   2.73187E-03   6.31536E+01   1.93462E-02   4.10498E+01   2.59244E+03   8.08385E+02
 3.55193E-07   3.09907E+01   1.34459E+02   8.08677E+01   5.23579E-02   1.82165E+02   2.73243E-03   6.31317E+01   1.93542E-02   4.10356E+01   2.59065E+03   8.08708E+02
 3.55319E-07   3.09621E+01   1.34212E+02   8.09004E+01   5.23367E-02   1.82192E+02   2.73298E-03   6.31098E+01   1.93622E-02   4.10214E+01   2.58885E+03   8.09031E+02
 3.55445E-07   3.09336E+01   1.33964E+02   8.09331E+01   5.23156E-02   1.82219E+02   2.73353E-03   6.30879E+01   1.93701E-02   4.10071E+01   2.58706E+03   8.09354E+02
 3.55572E-07   3.09050E+01   1.33717E+02   8.09658E+01   5.22944E-02   1.82246E+02   2.73409E-03   6.30656E+01   1.93781E-02   4.09926E+01   2.58523E+03   8.09677E+02
 3.55697E-07   3.08764E+01   1.33470E+02   8.09985E+01   5.22733E-02   1.82273E+02   2.73464E-03   6.30433E+01   1.93861E-02   4.09782E+01   2.58340E+03   8.10000E+02
 3.55823E-07   3.08479E+01   1.33223E+02   8.10312E+01   5.22522E-02   1.82299E+02   2.73519E-03   6.30210E+01   1.93941E-02   4.09637E+01   2.58157E+03   8.10323E+02
 3.55949E-07   3.08193E+01   1.32976E+02   8.10638E+01   5.22311E-02   1.82326E+02   2.73574E-03   6.29987E+01   1.94021E-02   4.09492E+01   2.57974E+03   8.10646E+02
 3.56075E-07   3.07907E+01   1.32730E+02   8.10965E+01   5.22100E-02   1.82353E+02   2.73629E-03   6.29764E+01   1.94100E-02   4.09347E+01   2.57792E+03   8.10969E+02
 3.56201E-07   3.07622E+01   1.32484E+02   8.11292E+01   5.21889E-02   1.82380E+02   2.73685E-03   6.29541E+01   1.94180E-02   4.09202E+01   2.57609E+03   8.11292E+02
 3.56327E-07   3.07336E+01   1.32238E+02   8.11619E+01   5.21679E-02   1.82407E+02   2.73740E-03   6.29318E+01   1.94260E-02   4.09057E+01   2.57427E+03   8.11615E+02
 3.56453E-07   3.07051E+01   1.31993E+02   8.11946E+01   5.21468E-02   1.82434E+02   2.73795E-03   6.29095E+01   1.94340E-02   4.08912E+01   2.57244E+03   8.11938E+02
 3.56579E-07   3.06766E+01   1.31748E+02   8.12273E+01   5.21258E-02   1.82461E+02   2.73850E-03   6.28872E+01   1.94420E-02   4.08767E+01   2.57062E+03   8.12261E+02
 3.56705E-07   3.06484E+01   1.31506E+02   8.12599E+01   5.21048E-02   1.82487E+02   2.73906E-03   6.28649E+01   1.94499E-02   4.08622E+01   2.56880E+03   8.12584E+02
 3.56831E-07   3.06202E+01   1.31264E+02   8.12926E+01   5.20838E-02   1.82512E+02   2.73961E-03   6.28426E+01   1.94579E-02   4.08477E+01   2.56698E+03   8.12907E+02
 3.56957E-07   3.05920E+01   1.31022E+02   8.13253E+01   5.20629E-02   1.82537E+02   2.74016E-03   6.28203E+01   1.94659E-02   4.08332E+01   2.56515E+03   8.13230E+02
 3.57083E-07   3.05638E+01   1.30780E+02   8.13580E+01   5.20419E-02   1.82562E+02   2.74071E-03   6.27980E+01   1.94739E-02   4.08187E+01   2.56333E+03   8.13553E+02
 3.57210E-07   3.05356E+01   1.30539E+02   8.13907E+01   5.20210E-02   1.82587E+02   2.74126E-03   6.27757E+01   1.94819E-02   4.08042E+01   2.56151E+03   8.13876E+02
 3.57335E-07   3.05074E+01   1.30298E+02   8.14234E+01   5.20001E-02   1.82612E+02   2.74181E-03   6.27534E+01   1.94898E-02   4.07897E+01   2.55969E+03   8.14199E+02
 3.57461E-07   3.04792E+01   1.30058E+02   8.14561E+01   5.19792E-02   1.82637E+02   2.74236E-03   6.27311E+01   1.94978E-02   4.07752E+01   2.55787E+03   8.14522E+02
 3.57587E-07   3.04511E+01   1.29817E+02   8.14887E+01   5.19583E-02   1.82662E+02   2.74291E-03   6.27088E+01   1.95058E-02   4.07607E+01   2.55606E+03   8.14845E+02
 3.57713E-07   3.04229E+01   1.29577E+02   8.15206E+01   5.19374E-02   1.82687E+02   2.74347E-03   6.26865E+01   1.95138E-02   4.07462E+01   2.55424E+03   8.15168E+02
 3.57839E-07   3.03947E+01   1.29337E+02   8.15523E+01   5.19166E-02   1.82712E+02   2.74402E-03   6.26642E+01   1.95218E-02   4.07317E+01   2.55242E+03   8.15491E+02
 3.57965E-07   3.03665E+01   1.29098E+02   8.15840E+01   5.18958E-02   1.82737E+02   2.74457E-03   6.26419E+01   1.95297E-02   4.07172E+01   2.55060E+03   8.15814E+02
 3.58091E-07   3.03384E+01   1.28858E+02   8.16157E+01   5.18749E-02   1.82762E+02   2.74512E-03   6.26196E+01   1.95377E-02   4.07027E+01   2.54879E+03   8.16137E+02
 3.58217E-07   3.03102E+01   1.28619E+02   8.16475E+01   5.18542E-02   1.82787E+02   2.74567E-03   6.25973E+01   1.95457E-02   4.06882E+01   2.54697E+03   8.16460E+02
 3.58343E-07   3.02821E+01   1.28381E+02   8.16792E+01   5.18334E-02   1.82812E+02   2.74622E-03   6.25750E+01   1.95537E-02   4.06738E+01   2.54516E+03   8.16783E+02
 3.58469E-07   3.02539E+01   1.28142E+02   8.17109E+01   5.18126E-02   1.82837E+02   2.74677E-03   6.25527E+01   1.95617E-02   4.06593E+01   2.54335E+03   8.17106E+02
 3.58595E-07   3.02258E+01   1.27904E+02   8.17426E+01   5.17918E-02   1.82862E+02   2.74732E-03   6.25304E+01   1.95696E-02   4.06448E+01   2.54153E+03   8.17429E+02
 3.58721E-07   3.01977E+01   1.27666E+02   8.17744E+01   5.17711E-02   1.82887E+02   2.74787E-03   6.25081E+01   1.95776E-02   4.06303E+01   2.53972E+03   8.17752E+02
 3.58848E-07   3.01696E+01   1.27428E+02   8.18061E+01   5.17504E-02   1.82912E+02   2.74842E-03   6.24858E+01   1.95856E-02   4.06158E+01   2.53791E+03   8.18075E+02
 3.58973E-07   3.01414E+01   1.27191E+02   8.18378E+01   5.17297E-02   1.82937E+02   2.74897E-03   6.24635E+01   1.95936E-02   4.06013E+01   2.53610E+03   8.18398E+02
 3.59099E-07   3.01133E+01   1.26954E+02   8.18695E+01   5.17090E-02   1.82962E+02   2.74952E-03   6.24412E+01   1.96015E-02   4.05868E+01   2.53429E+03   8.18721E+02
 3.59225E-07   3.00852E+01   1.26717E+02   8.19012E+01   5.16884E-02   1.82987E+02   2.75007E-03   6.24189E+01   1.96095E-02   4.05723E+01   2.53248E+03   8.19042E+02
 3.59351E-07   3.00572E+01   1.26481E+02   8.19330E+01   5.16677E-02   1.83012E+02   2.75062E-03   6.23966E+01   1.96175E-02   4.05578E+01   2.53067E+03   8.19357E+02
 3.59477E-07   3.00291E+01   1.26244E+02   8.19647E+01   5.16471E-02   1.83037E+02   2.75117E-03   6.23743E+01   1.96252E-02   4.05433E+01   2.52886E+03   8.19672E+02
 3.59603E-07   3.00010E+01   1.26008E+02   8.19964E+01   5.16265E-02   1.83062E+02   2.75172E-03   6.23520E+01   1.96330E-02   4.05288E+01   2.52705E+03   8.19988E+02
 3.59729E-07   2.99729E+01   1.25773E+02   8.20281E+01   5.16059E-02   1.83087E+02   2.75226E-03   6.23297E+01   1.96407E-02   4.05143E+01   2.52524E+03   8.20303E+02
 3.59855E-07   2.99449E+01   1.25537E+02   8.20599E+01   5.15853E-02   1.83112E+02   2.75281E-03   6.23074E+01   1.96485E-02   4.04998E+01   2.52344E+03   8.20618E+02
 3.59981E-07   2.99168E+01   1.25302E+02   8.20916E+01   5.15647E-02   1.83137E+02   2.75336E-03   6.22851E+01   1.96562E-02   4.04853E+01   2.52163E+03   8.20934E+02
 3.60107E-07   2.98887E+01   1.25067E+02   8.21233E+01   5.15442E-02   1.83162E+02   2.75391E-03   6.22628E+01   1.96640E-02   4.04708E+01   2.51982E+03   8.21249E+02
 3.60233E-07   2.98607E+01   1.24832E+02   8.21550E+01   5.15237E-02   1.83187E+02   2.75446E-03   6.22405E+01   1.96717E-02   4.04563E+01   2.51802E+03   8.21564E+02
 3.60359E-07   2.98326E+01   1.24598E+02   8.21868E+01   5.15031E-02   1.83212E+02   2.75501E-03   6.22182E+01   1.96794E-02   4.04418E+01   2.51622E+03   8.21880E+02
 3.60486E-07   2.98046E+01   1.24364E+02   8.22185E+01   5.14826E-02   1.83237E+02   2.75556E-03   6.21959E+01   1.96872E-02   4.04273E+01   2.51441E+03   8.22195E+02
 3.60611E-07   2.97765E+01   1.24130E+02   8.22502E+01   5.14621E-02   1.83262E+02   2.75611E-03   6.21736E+01   1.96949E-02   4.04128E+01   2.51261E+03   8.22510E+02
 3.60737E-07   2.97485E+01   1.23896E+02   8.22819E+01   5.14417E-02   1.83287E+02   2.75665E-03   6.21513E+01   1.97027E-02   4.03983E+01   2.51081E+03   8.22825E+02
 3.60863E-07   2.97204E+01   1.23663E+02   8.23136E+01   5.14212E-02   1.83312E+02   2.75720E-03   6.21290E+01   1.97104E-02   4.03838E+01   2.50901E+03   8.23141E+02
 3.60989E-07   2.96924E+01   1.23430E+02   8.23454E+01   5.14008E-02   1.83337E+02   2.75775E-03   6.21067E+01   1.97182E-02   4.03693E+01   2.50721E+03   8.23456E+02
 3.61115E-07   2.96644E+01   1.23197E+02   8.23771E+01   5.13804E-02   1.83362E+02   2.75830E-03   6.20844E+01   1.97259E-02   4.03548E+01   2.50541E+03   8.23771E+02
 3.61241E-07   2.96364E+01   1.22965E+02   8.24088E+01   5.13600E-02   1.83387E+02   2.75885E-03   6.20621E+01   1.97337E-02   4.03403E+01   2.50361E+03   8.24087E+02
 3.61367E-07   2.96084E+01   1.22732E+02   8.24405E+01   5.13396E-02   1.83412E+02   2.75939E-03   6.20398E+01   1.97414E-02   4.03259E+01   2.50181E+03   8.24402E+02
 3.61493E-07   2.95804E+01   1.22500E+02   8.24723E+01   5.13192E-02   1.83437E+02   2.75994E-03   6.20175E+01   1.97491E-02   4.03114E+01   2.50001E+03   8.24717E+02
 3.61619E-07   2.95524E+01   1.22269E+02   8.25040E+01   5.12989E-02   1.83462E+02   2.76049E-03   6.19952E+01   1.97569E-02   4.02969E+01   2.49821E+03   8.25033E+02
 3.61745E-07   2.95244E+01   1.22037E+02   8.25357E+01   5.12785E-02   1.83487E+02   2.76104E-03   6.19729E+01   1.97646E-02   4.02824E+01   2.49641E+03   8.25348E+02
 3.61871E-07   2.94965E+01   1.21806E+02   8.25674E+01   5.12582E-02   1.83512E+02   2.76158E-03   6.19506E+01   1.97724E-02   4.02679E+01   2.49462E+03   8.25663E+02
 3.61997E-07   2.94687E+01   1.21577E+02   8.25992E+01   5.12379E-02   1.83537E+02   2.76213E-03   6.19283E+01   1.97801E-02   4.02534E+01   2.49282E+03   8.25979E+02
 3.62124E-07   2.94410E+01   1.21348E+02   8.26309E+01   5.12176E-02   1.83562E+02   2.76268E-03   6.19060E+01   1.97879E-02   4.02389E+01   2.49103E+03   8.26294E+02
 3.62249E-07   2.94132E+01   1.21119E+02   8.26626E+01   5.11973E-02   1.83587E+02   2.76322E-03   6.18836E+01   1.97956E-02   4.02244E+01   2.48923E+03   8.26609E+02
 3.62375E-07   2.93855E+01   1.20891E+02   8.26943E+01   5.11771E-02   1.83612E+02   2.76377E-03   6.18613E+01   1.98034E-02   4.02099E+01   2.48744E+03   8.26924E+02
 3.62501E-07   2.93577E+01   1.20663E+02   8.27260E+01   5.11568E-02   1.83637E+02   2.76432E-03   6.18390E+01   1.98111E-02   4.01954E+01   2.48564E+03   8.27240E+02
 3.62627E-07   2.93300E+01   1.20435E+02   8.27578E+01   5.11366E-02   1.83662E+02   2.76486E-03   6.18167E+01   1.98189E-02   4.01809E+01   2.48385E+03   8.27555E+02
 3.62753E-07   2.93023E+01   1.20207E+02   8.27895E+01   5.11164E-02   1.83687E+02   2.76541E-03   6.17943E+01   1.98266E-02   4.01663E+01   2.48205E+03   8.27870E+02
 3.62879E-07   2.92746E+01   1.19980E+02   8.28212E+01   5.10962E-02   1.83712E+02   2.76596E-03   6.17718E+01   1.98343E-02   4.01516E+01   2.48024E+03   8.28186E+02
 3.63005E-07   2.92468E+01   1.19753E+02   8.28523E+01   5.10760E-02   1.83737E+02   2.76650E-03   6.17492E+01   1.98421E-02   4.01370E+01   2.47843E+03   8.28501E+02
 3.63131E-07   2.92191E+01   1.19526E+02   8.28831E+01   5.10559E-02   1.83762E+02   2.76705E-03   6.17266E+01   1.98498E-02   4.01223E+01   2.47661E+03   8.28816E+02
 3.63257E-07   2.91914E+01   1.19299E+02   8.29139E+01   5.10357E-02   1.83787E+02   2.76760E-03   6.17040E+01   1.98576E-02   4.01076E+01   2.47480E+03   8.29132E+02
 3.63383E-07   2.91637E+01   1.19073E+02   8.29446E+01   5.10156E-02   1.83812E+02   2.76814E-03   6.16815E+01   1.98653E-02   4.00930E+01   2.47299E+03   8.29447E+02
 3.63509E-07   2.91360E+01   1.18847E+02   8.29754E+01   5.09955E-02   1.83837E+02   2.76869E-03   6.16589E+01   1.98731E-02   4.00783E+01   2.47118E+03   8.29759E+02
 3.63635E-07   2.91083E+01   1.18621E+02   8.30061E+01   5.09754E-02   1.83862E+02   2.76923E-03   6.16363E+01   1.98808E-02   4.00636E+01   2.46937E+03   8.30067E+02
 3.63762E-07   2.90806E+01   1.18395E+02   8.30369E+01   5.09553E-02   1.83887E+02   2.76978E-03   6.16137E+01   1.98886E-02   4.00489E+01   2.46756E+03   8.30374E+02
